date,t,ticker,trade_grade,news_type,setup_type,size,bp,npl,pct_to_52wk_high,pct_to_ath,pct_to_30d_high,pct_to_60d_high,pct_to_90d_high,days_since_52wk_high,days_since_ath,consolidation_days,range_contraction_atr,bb_width_percentile_6mo,bollinger_width,upper_band_distance,vol_dry_up_ratio,up_down_vol_ratio_30d,prior_day_range_atr,prior_day_close_vs_high_pct,consecutive_up_days,pct_from_9ema,pct_from_10mav,pct_from_20mav,pct_from_50mav,pct_from_200mav,atr_distance_from_50mav,ma_stack_aligned,ma_50_slope_5d,consecutive_days_above_50ma,rs_vs_spy_30d,rs_vs_spy_90d,rs_vs_spy_252d,rs_vs_qqq_30d,rs_vs_qqq_90d,d1_close_at_high_pct,d1_rvol,d1_range_atr,d1_thrust_atr,overnight_gap_d1_to_d2_pct,pm_d2_holds_above_d1_high,days_since_ipo,pct_to_ipo_high,pct_off_ipo_low,avg_daily_vol,premarket_vol,vol_in_first_5_min,vol_in_first_10_min,vol_in_first_15_min,vol_in_first_30_min,vol_on_breakout_day,vol_one_day_before,vol_two_day_before,vol_three_day_before,percent_of_premarket_vol,percent_of_vol_in_first_5_min,percent_of_vol_in_first_10_min,percent_of_vol_in_first_15_min,percent_of_vol_in_first_30_min,percent_of_vol_on_breakout_day,percent_of_vol_one_day_before,percent_of_vol_two_day_before,percent_of_vol_three_day_before,vol_ratio_5min_to_pm,rvol_score,day_of_range_pct,one_day_before_range_pct,two_day_before_range_pct,three_day_before_range_pct,gap_pct,gap_from_pm_high,time_of_high_bucket,atr_pct,pct_change_3,pct_change_15,pct_change_30,pct_change_90,pct_change_120,spy_open_close_pct,move_together,spy_5day_return,uvxy_close,float_shares,short_interest_pct,days_to_cover,breakout_duration,breakout_open_high_pct,breakout_open_close_pct,breakout_open_post_high_pct,breakout_open_to_day_after_open_pct,breaks_fifty_two_wk,breaks_ath,close_at_highs,pivot_to_high_pct,pivot_to_close_pct,atr_max_extension,atr_at_close,held_above_pivot_at_close,pulled_back_to_pivot_intraday,pivot_source,time_of_breakout,time_of_high,atr_pct_move,closed_outside_upper_band
12/30/2020,1.0,TSLA,B,upgrade,"ATH_breakout,news_day2",,,,-0.041741001,-0.041741001,-0.041741001,-0.041741001,-0.041741001,6.0,6.0,8.0,0.711656316,0.30952381,0.198827832,-0.042533024,0.590838432,2.335692,0.416099773,0.737592365,4.0,0.053630838,0.056081762,0.091543273,0.319246238,1.113932966,4.853168597,True,0.041395677,29.0,0.593022309,0.565369179,6.80599068,0.554607641,0.545459822,0.737592365,0.400529377,0.428974195,0.143667964,0.009024008,False,,,,164970449.0,3730599.0,4735419.0,6785508.0,8220315.0,12927579.0,126401133.0,68732433.0,96834675.0,68596704.0,0.022613741,0.02870465,0.041131657,0.049829015,0.078362998,0.77174409,0.415005719,0.564291563,0.397901018,1.269345486,0.766204697,0.88125967,0.399627349,0.534197987,0.617309479,0.009024008,-0.00429708,4.0,0.053768006,0.012520906,0.06119243,0.183932347,0.499464142,0.414587938,-0.000940001,False,0.011491123,28200.0,,,,0 days 04:32:00,0.036607143,0.033898661,0.035342411,0.041651786,True,True,True,0.002302014,-0.000316834,0.046061155,-0.006339563,False,True,ath,2020-12-30 10:12:00-05:00,2020-12-30 14:44:00-05:00,0.630461561,False
12/7/2020,1.0,TSLA,B,upgrade,"ATH_breakout,news_day2",,,,-0.014412636,-0.014412636,-0.014412636,-0.014412636,-0.014412636,4.0,4.0,8.0,1.376238701,0.849206349,0.598129384,-0.075403668,1.08940722,1.436054455,0.488452755,1.0,2.0,0.119024625,0.120073392,0.273804813,0.41237491,1.251263221,5.388284208,True,0.03787836,13.0,0.333648505,0.860404835,7.742580019,0.33179747,0.82186747,1.0,0.719263244,0.385143384,0.228416745,0.009815204,False,,,,127969102.8,6682428.0,8925948.0,12256290.0,16988700.0,25314189.0,165972969.0,88203942.0,127654275.0,143325459.0,0.052219074,0.069750806,0.095775384,0.132756264,0.197814851,1.300830289,0.718396122,1.040962863,1.183825958,1.335734257,1.29697689,1.41501985,0.420499292,0.941922794,1.41312598,0.009815204,-0.004132821,4.0,0.046274003,0.009815204,0.159183099,0.435977069,0.83192423,1.132146856,0.000189692,True,0.021515771,27650.0,,,,0 days 05:50:00,0.07251541,0.060901141,0.073613407,0.034029971,True,True,True,0.067432873,0.055873643,1.165841049,0.96599453,True,True,ath,2020-12-07 09:30:00-05:00,2020-12-07 19:58:00-05:00,1.316098393,False
11/23/2020,1.0,TSLA,C,upgrade,"ATH_breakout,1DBreakoutIB,news_day2",,,,-0.037359374,-0.037359374,-0.037359374,-0.037359374,-0.037359374,1.0,1.0,3.0,1.538357657,0.507936508,0.282796215,0.002525997,1.558834257,1.134605921,0.645133592,0.040915179,0.0,0.12309914,0.170235842,0.214909478,0.223050257,0.952554596,4.081895062,False,0.022276047,4.0,0.103684541,0.523664734,6.207918845,0.111787905,0.510697333,0.040915179,0.978285997,0.571895946,-0.356592441,0.028369524,False,,,,102989984.9,6715545.0,9756006.0,14811798.0,19751181.0,31976538.0,148797084.0,98528766.0,187426038.0,234124872.0,0.065205806,0.094727716,0.143817848,0.191777686,0.310482015,1.44615981,0.979406924,1.860941488,2.405144166,1.452749702,1.444772365,1.548459337,0.588218744,0.945352355,2.27213727,0.028369524,-0.002970298,4.0,0.042549986,0.028369524,0.195223615,0.198010897,0.244229898,0.635164653,0.000503807,True,-0.019968558,31275.0,,,,0 days 05:58:00,0.044687199,0.036445092,0.057279455,0.073287006,True,True,True,0.034188387,0.026029111,0.739915912,0.563330273,True,True,ath,2020-11-23 09:30:00-05:00,2020-11-23 18:47:00-05:00,0.856524183,True
11/18/2020,1.0,TSLA,C,upgrade,news_day2,,,,-0.121157014,-0.121157014,-0.052135866,-0.121157014,-0.121157014,54.0,54.0,0.0,1.051690426,0.055555556,0.119932932,-0.002218168,0.961631262,1.155020494,1.653639185,0.296648143,1.0,0.145329701,0.160670829,0.178840082,0.172213043,0.878038525,3.044083688,False,0.000434668,1.0,-0.009960224,0.32951666,4.985567,0.004560368,0.34446048,0.296648143,2.132099775,1.211050418,-0.775346478,0.015262565,False,,,,97730932.7,5200272.0,5099157.0,9455028.0,13380402.0,19808955.0,231874134.0,183501468.0,80515905.0,59491053.0,0.053210093,0.052175466,0.096745501,0.136910614,0.202688693,2.376952277,2.027803886,0.935512641,0.68002629,0.980555825,2.372576702,2.27213727,2.57784618,0.454605602,0.58633195,0.015262565,-0.017831501,4.0,0.039697866,0.098654709,0.057678698,0.040665692,0.119850617,0.429359786,-0.012828683,False,0.011074663,30625.0,,,,0 days 05:18:00,0.106278354,0.085401807,0.09715624,0.097356976,False,False,True,0.073592857,0.053333117,1.420342709,1.029329566,True,True,d1_high,2020-11-18 10:13:00-05:00,2020-11-18 15:31:00-05:00,2.151294656,False
11/17/2020,1.0,PLTR,A,pos_news,"ATH_breakout,IPO_high_breakout,news_day2",,,,-0.066236811,-0.066236811,-0.066236811,-0.066236811,-0.066236811,2.0,2.0,2.0,1.9670349574352475,,0.811268839,-0.050363586,1.6900910433298524,1.859789685414152,0.856272837,0.844036697,2.0,0.24984715532040827,0.29114447045861436,0.5166221790827468,-0.8712267727437557,-0.8857246118560259,,,,,0.696983976181741,,,0.717574769804061,,0.844036697,1.873265689,0.718794159,-0.019783325,0.02259887,False,35.0,-0.066236811,0.735294118,41636349.45,2152380.0,4272896.0,6302678.0,9112376.0,19377219.0,116138607.0,68381528.0,78142028.0,100700648.0,0.051694734,0.102624175,0.151374414,0.218856267,0.465391881,2.791583617,1.733093578,2.140647981,3.035565121,1.985195923,2.78935614,1.859632595,0.790878466,1.093919793,2.027876469,0.02259887,-0.012727273,4.0,0.079909526,0.02259887,0.545540797,0.702194357,0.714736842,0.714736842,0.001805706,True,0.024093323,31500.0,,,,0 days 02:44:00,0.151012891,0.095764273,0.101903008,0.122160835,True,True,False,0.099062134,0.046307151,1.114460669,0.520960904,True,True,ath,2020-11-17 09:40:00-05:00,2020-11-17 12:24:00-05:00,1.198408721,False
8/31/2020,1.0,TSLA,B,upgrade,"ATH_breakout,news_day2",,,,-0.045326915,-0.045326915,-0.045326915,-0.045326915,-0.045326915,0.0,0.0,3.0,1.29086738,0.73015873,0.66415508,-0.058966062,1.233379607,1.473415179,1.156240995,0.203682655,0.0,0.172200362,0.193543694,0.376989134,0.6254944,1.919431511,6.887695854,True,0.082345542,98.0,0.385068793,1.767209312,8.611944577,0.347143258,1.636722983,0.203682655,1.434637213,0.944603874,-0.584928609,0.004359583,False,,,,222469206.6,14925762.0,12394755.0,16549917.0,22042236.0,39414891.0,352017735.0,301217640.0,355395645.0,213590730.0,0.067091362,0.055714475,0.074391945,0.099079942,0.177170097,1.584043205,1.395582451,1.692675826,1.079248847,0.830426949,1.582321169,2.14838867,1.079962579,1.298662656,1.262393327,0.004359583,-0.027111603,4.0,0.051566416,0.004359583,0.211048735,0.49700303,1.521720858,1.920492256,-0.00296846,False,0.022337571,52775.0,,,,0 days 06:02:00,0.124896004,0.120802978,0.1650665,0.129394555,True,True,True,0.078589729,0.074665192,1.304203983,1.239075918,True,True,ath,2020-08-31 09:49:00-04:00,2020-08-31 16:42:00-04:00,2.342667716,False
8/26/2020,1.0,TSLA,C,upgrade,"ATH_breakout,1DBreakoutIB,news_day2",,,,-0.049628945,-0.049628945,-0.049628945,-0.049628945,-0.049628945,1.0,1.0,4.0,1.181180749,0.674603175,0.575829901,-0.051508789,1.312408208,1.451782919,0.564557012,0.923086546,1.0,0.115342245,0.133112554,0.282386532,0.484088251,1.618922785,6.251931574,True,0.07650891,95.0,0.254936048,1.483337181,8.251756523,0.236053586,1.356077041,0.923086546,0.806840596,0.530498009,0.428730845,0.018118561,True,,,,199017423.9,6347505.0,8492775.0,11736360.0,16982715.0,38028300.0,211033200.0,159883395.0,300954315.0,321893385.0,0.031894217,0.042673525,0.05897152,0.085332805,0.191080254,1.060935952,0.822879431,1.518745327,1.64947819,1.337970588,1.060375498,1.262393327,0.567290593,1.943877625,0.997134618,0.018118561,-0.001933149,4.0,0.052482709,0.022738308,0.498846397,0.338009548,1.556431692,1.678383296,0.008150598,True,0.02043116,49150.0,,,,0 days 04:59:00,0.051456566,0.045228652,0.054975741,0.058475985,True,True,True,0.01737929,0.01135322,0.327414977,0.21388758,True,True,ath,2020-08-26 09:31:00-04:00,2020-08-26 17:36:00-04:00,0.861781963,False
8/17/2020,1.0,TSLA,A,upgrade,"ATH_breakout,news_day2",,,,-0.080379556,-0.080379556,-0.080379556,-0.080379556,-0.080379556,24.0,24.0,2.0,0.901746218,0.214285714,0.203273692,-0.00721003,1.091494793,1.337342893,0.454866992,0.570910126,3.0,0.159957751,0.20099818,0.215237193,0.403423333,1.402437444,6.327220349,False,0.052918725,88.0,0.286915659,1.755857654,6.339113234,0.286549432,1.640585363,0.570910126,0.978349716,0.502727102,-0.170282574,0.015926788,False,,,,200438667.1,7097490.0,13632495.0,21212100.0,28148505.0,46748100.0,300050220.0,188664210.0,306379620.0,328463985.0,0.035409784,0.068013299,0.105828383,0.140434505,0.233228951,1.496980021,0.966127167,1.5887826,1.744867146,1.920748744,1.496967747,2.327075926,0.625888592,1.167394624,2.444031655,0.015926788,-0.003565062,4.0,0.056148121,0.015926788,0.129292929,0.020694163,1.075470647,1.246906484,-8.88e-05,False,0.003784605,52475.0,,,,0 days 06:17:00,0.100691413,0.094597496,0.098389982,0.132372987,True,True,True,0.028339712,0.022646366,0.606595894,0.484732956,True,True,ath,2020-08-17 09:30:00-04:00,2020-08-17 15:47:00-04:00,1.684784714,False
8/12/2020,0.0,TSLA,C,split,"gap_n_go,news_day1",,,,-0.234318854,-0.234318854,-0.234318854,-0.234318854,-0.234318854,21.0,21.0,0.0,0.548277596,0.126984127,0.167879014,-0.152064993,0.586887045,1.299402097,0.611902858,0.170725721,0.0,0.078376018,0.08078449,0.059643964,0.25220464,1.12015877,3.704537322,False,0.051067784,85.0,0.268575658,1.702633584,4.710872322,0.269622585,1.598483972,,,,,,,,,,215061901.3,14117160.0,15533460.0,22109010.0,26940195.0,41162055.0,325471545.0,129387510.0,112833960.0,133446300.0,0.06564231,0.072227856,0.102803006,0.125267167,0.191396313,1.514807007,0.702819919,0.578069213,0.609937303,1.100324711,1.513385416,2.444031655,0.639515733,0.826766612,0.942443077,0.069565407,-0.004692166,4.0,0.065399461,0.036255185,-0.004395897,-0.018075428,0.82988425,1.070743355,0.005962318,True,0.002077625,57250.0,,,,0 days 04:09:00,0.078231633,0.057660204,0.069244898,0.095918367,False,False,True,0.153239255,0.131236767,2.444031655,2.093111273,True,False,prior_close,2020-08-12 10:15:00-04:00,2020-08-12 14:24:00-04:00,0.881661762,False
7/10/2020,1.0,TSLA,B,upgrade,"ATH_breakout,1DBreakoutIB,news_day2",,,,-0.024637985,-0.024637985,-0.024637985,-0.024637985,-0.024637985,2.0,2.0,4.0,1.919574485,0.682539683,0.600289012,-0.012497633,1.348307906,1.701971531,0.831363922,0.7507005,1.0,0.182744494,0.24476426,0.389701705,0.635157749,1.563407509,7.786247054,True,0.068765569,62.0,0.664118617,0.857873897,4.793226212,0.5613871,0.663547936,0.7507005,0.881230297,0.741285406,-0.035077454,0.00123397,False,,,,205221928.6,5545455.0,6885045.0,10541205.0,13122450.0,19294215.0,347000415.0,175763820.0,244604430.0,322337220.0,0.027021747,0.033549266,0.051364906,0.063942728,0.094016342,1.691910204,0.904514563,1.226377729,1.646563108,1.24156539,1.690854468,2.237619314,0.859025571,1.640960692,1.583037061,0.00123397,-0.008592433,4.0,0.049415777,0.004418432,0.415850727,0.36188461,1.144557075,1.490412095,0.010435557,True,0.006885949,78750.0,,,,0 days 05:28:00,0.109537568,0.10648277,0.11245698,0.18839499,True,True,True,0.083536201,0.080552991,1.54538799,1.490199722,True,True,ath,2020-07-10 10:31:00-04:00,2020-07-10 16:06:00-04:00,2.154833465,False
7/6/2020,1.0,TSLA,B,upgrade,"ATH_breakout,gap_n_go,news_day2",,,,-0.015749994,-0.015749994,-0.015749994,-0.015749994,-0.015749994,0.0,0.0,2.0,1.541404224,0.23015873,0.279611029,0.060449923,1.0853364,1.618114611,0.813109522,0.543849719,4.0,0.225702101,0.288654283,0.345160931,0.539027639,1.373350157,8.680042091,True,0.040414937,58.0,0.43047128,0.512338662,4.139017604,0.392107051,0.340033705,0.543849719,1.483348494,0.762684654,-0.230610455,0.056286324,True,,,,190277844.0,11537805.0,14033040.0,20465250.0,30104340.0,49564965.0,305215785.0,258751725.0,199903440.0,253777515.0,0.06081872,0.07393236,0.107736663,0.158394637,0.260669419,1.609260062,1.431866567,1.145988367,1.489265231,1.216266006,1.604053202,3.042266442,2.168895694,1.166180942,1.770104765,0.056286324,-0.010432508,4.0,0.043143757,0.056286324,0.283983526,0.343997916,1.340620901,1.099821628,0.002149382,True,0.040593234,75925.0,,,,0 days 06:14:00,0.079189122,0.074324983,0.125519458,0.10050909,True,True,True,0.121978778,0.116921776,2.694367622,2.582664418,True,False,ath,2020-07-06 09:44:00-04:00,2020-07-06 18:07:00-04:00,1.722728575,True
6/30/2020,1.0,TSLA,A,pos_news,"ATH_breakout,news_day2",,,,-0.01764559,-0.01764559,-0.01764559,-0.01764559,-0.01764559,13.0,13.0,16.0,1.101884178,0.111111111,0.201018831,-0.04561375,0.79446249,1.308401145,1.452710027,0.989435417,1.0,0.085445919,0.08894491,0.120275419,0.259300126,0.922796025,4.721719516,True,0.031979115,55.0,0.199493599,0.218658866,3.413374606,0.175346138,0.087905053,0.989435417,0.785205108,1.296128808,0.850456059,-0.002823599,False,,,,174447892.5,3424860.0,8920845.0,17462085.0,24036570.0,38334840.0,247630050.0,135396060.0,132823620.0,138818235.0,0.019632567,0.051137591,0.100099146,0.137786531,0.219749516,1.419507261,0.806457767,0.770286705,0.79482677,2.604732748,1.419507261,1.770104765,1.290589871,0.8834392,1.035544275,-0.002823599,-0.008404181,4.0,0.041928186,-0.002823599,0.015743264,0.120699878,1.090082233,0.353512981,0.014375473,True,-0.024323025,88450.0,,,,0 days 02:56:00,0.08066617,0.072836066,0.072836066,0.076005961,True,True,True,0.058599652,0.050929434,1.269375161,1.103224262,True,True,ath,2020-06-30 09:32:00-04:00,2020-06-30 12:28:00-04:00,1.737162347,False
1/9/2020,0.0,BYND,C,partnership,news_day1,,,,-0.660089275,-0.660089275,-0.076923077,-0.365716955,-0.527076441,114.0,114.0,0.0,1.412324627,0.119047619,0.127263428,0.001051461,1.70478591,0.701565795,2.273301839,0.045007032,0.0,0.12287208,0.154452462,0.169386198,0.153043276,56.32094457,3.260484661,False,-0.031008649,2.0,0.010148082676176035,-0.6165416860259141,,-0.022375596880475343,-0.6631591259267904,,,,,,,175.0,-0.660089275,0.142764177,4903439.0,355287.0,482215.0,681259.0,803275.0,1523188.0,16819971.0,18235633.0,12172435.0,2328628.0,0.072456698,0.098342204,0.138934939,0.163818699,0.310636678,3.443038243,4.248162046,3.445968434,0.750677805,1.357254839,3.430239675,2.459052222,2.216368709,3.442993201,0.769644841,0.018409426,-0.017988166,4.0,0.038384994,0.112481566,0.086125654,0.111587408,-0.368445087,-0.453395692,0.00150233,True,-0.001292825,30925.0,,,,0 days 05:51:00,0.089411906,0.087611473,0.130151844,0.106573873,False,False,True,0.109467354,0.107633775,2.423726478,2.383129046,True,True,prior_close,2020-01-09 10:09:00-05:00,2020-01-09 17:34:00-05:00,2.282440711,True
1/7/2019,1.0,ROKU,B,earnings_prelim,"gap_n_go,news_day2",,,,-0.56516134,-0.56516134,-0.222273461,-0.491780801,-0.56516134,65.0,65.0,0.0,1.022493252,0.746031746,0.432638194,-0.147020708,1.337483755,0.645581127,1.339569953,0.894309395,1.0,0.280420542,0.366222703,0.319254735,0.050917413,-0.070311731,0.674015573,False,-0.060461823,0.0,-0.147419007,-0.344651394,-0.270961988,-0.173540551,-0.322952286,0.894309395,1.827834689,1.163732036,0.987201065,0.091906315,False,320.0,-0.56516134,0.282504629,11259459.32,1211220.0,1802623.0,2760007.0,3811393.0,5948021.0,42123556.0,15505498.0,14989436.0,11890333.0,0.107573549,0.16009854,0.245127845,0.338505864,0.528268794,3.741170406,1.714409323,1.76699975,1.475887165,1.488270504,3.741170408,2.993970444,1.567560927,1.237212351,1.439649645,0.091906315,-0.009680022,4.0,0.079572953,0.06,0.355539198,-0.009946237,-0.428992248,-0.463979042,0.006688037,True,0.018728557,183850.0,,,,0 days 02:57:00,0.166983437,0.145262015,0.151235406,0.194135216,False,False,True,0.260041044,0.236587511,2.870974902,2.612036917,True,False,d1_high,2019-01-07 09:32:00-05:00,2019-01-07 12:29:00-05:00,1.825519973,False
9/4/2018,1.0,AMD,B,upgrade,"ATH_breakout,news_day2",,,,-0.078021978,-0.078021978,-0.078021978,-0.078021978,-0.078021978,4.0,4.0,5.0,1.558192572,1.0,0.460682794,-0.044923603,1.689251164,2.35180637,0.46707874,0.865384615,1.0,0.140224012,0.165422886,0.286410544,0.495483226,1.066296434,6.803422906,True,0.048919497,87.0,0.487446822,1.490970575,0.736903281,0.482658859,1.41568389,0.865384615,0.649614729,0.379859118,0.204539525,0.017878427,True,,,,105335940.4,4184265.0,8656930.0,12705826.0,15709375.0,28085428.0,191377916.0,65206352.0,103607291.0,143223187.0,0.039723052,0.08218401,0.120621945,0.149135945,0.266627211,1.816947134,0.645762973,1.032181992,1.464076232,2.068924889,1.816833981,2.147665014,0.431407407,0.739622642,1.156683387,0.017878427,-0.001947799,4.0,0.044231333,0.002,0.282282282,0.318579516,0.634971283,1.210526316,-0.000103505,False,0.001828974,105125.0,,,,0 days 05:57:00,0.097189696,0.095238095,0.116315379,0.147931304,True,True,True,0.02967033,0.027838828,0.591703626,0.555178711,True,True,ath,2018-09-04 09:30:00-04:00,2018-09-04 18:22:00-04:00,2.15318166,False
9/4/2018,1.0,CGC,B,upgrade,"ATH_breakout,news_day2",,,,-0.051255447,-0.051255447,-0.051255447,-0.051255447,-0.051255447,4.0,4.0,3.0,1.4341552048340411,,0.892285229,-0.11445908,1.3381751078530526,3.2374957646385494,0.710974782,0.690140845,1.0,0.176068904,0.182721557,0.41849875,0.66950813,428.7643411,5.19488908,True,0.042517898,13.0,0.8426998046542232,,,0.8379118408564681,,0.690140845,1.135057983,0.525688578,0.310970708,0.029090114,False,,,,1359418.857,75235.2,100426.0,154015.2,203242.2,404631.9,2323132.6,1412755.9,1519585.7,1413021.6,0.055343649,0.073874214,0.113294883,0.14950668,0.297650645,1.708930686,1.077724495,1.220888817,1.200787812,1.334827315,1.708915974,1.670356946,0.57096248,0.881253406,0.901451982,0.029090114,-0.005495667,4.0,0.065526834,0.005,0.44083384,0.84313725,0.64912281,0.64912281,-0.000103505,False,0.001828974,105125.0,,,,0 days 06:24:00,0.115579171,0.11370882,0.155579171,0.183634431,True,True,True,0.089188628,0.087362523,1.060755638,1.039037049,True,True,ath,2018-09-04 09:31:00-04:00,2018-09-04 19:07:00-04:00,1.735301602,False
12/15/2017,1.0,ROKU,B,upgrade,"ATH_breakout,IPO_high_breakout,1DBreakoutIB,news_day2",,,,-0.109073359,-0.109073359,-0.109073359,-0.109073359,-0.109073359,12.0,12.0,0.0,0.7383373686024146,,0.302897552,-0.067138175,0.7354453309549485,1.2917902416997922,0.611969742,0.179930796,1.0,0.145889129,0.177369353,0.219761186,0.664746327,-0.459075892,5.135397374,True,0.080016821,6.0,1.2990786932590497,,,1.3059560098021634,,0.179930796,0.612219866,0.699032481,-0.324118867,0.028819068,False,56.0,-0.109073359,1.514986376,11386333.82,153518.0,206377.0,350330.0,519682.0,1456757.0,16222680.0,6940500.0,6714964.0,6346643.0,0.013482654,0.018124974,0.030767586,0.045640854,0.127939074,1.424750078,0.657021357,0.592325389,0.458508815,1.34431793,1.424750078,1.697995853,0.72438282,1.061189412,0.514754915,0.028819068,0.001687764,4.0,0.102328401,-0.01,0.0733882,0.27063599,1.252277818,1.252277818,0.003993219,True,0.00056495,139000.0,,,,0 days 06:17:00,0.119839933,0.101727043,0.129949452,0.148904802,True,True,True,0.026447876,0.00984556,0.331375259,0.123358673,True,True,ath,2017-12-15 09:41:00-05:00,2017-12-15 17:04:00-05:00,0.994123254,False
