date,ticker,cap,setup_type,score,grade,recommendation,selloff_total_pct,consecutive_down_days,pct_off_30d_high,gap_pct,prior_day_range_atr,prior_day_rvol,pct_from_200mav,pct_from_50mav,pct_change_3,pct_change_15,pct_change_30,pct_off_52wk_high,current_price,atr_pct,bounce_day_return,bounce_low_to_close,bounce_day_close_position
2024-08-05,PLNT,Medium,GapFade_strongstock,3,F,NO-GO,-0.029230356663984883,5,-0.08458717916297885,-0.039364640883978015,1.4716373775215141,1.5125917698213602,0.08978865024256816,0.013528647583210042,-0.01763907734056984,-0.05322348633451018,-0.004537329850130597,-0.08458717916297885,72.4,0.028625986582478277,0.03537023723939623,0.047494363226416474,0.9422799422799454
2024-08-05,WING,Medium,GapFade_strongstock,3,F,NO-GO,-0.0817721518987342,3,-0.158534471898601,-0.045161290322580636,1.0400424122069858,0.9313897798067533,0.1326616267856518,-0.07477015295755957,-0.029902642559109894,-0.06084930088037287,-0.12551837207059505,-0.158534471898601,362.7,0.0464708732128087,0.01772926772926769,0.03372829657437823,0.5579842696956306
2024-08-05,SPR,Medium,GapFade_strongstock,3,F,NO-GO,-0.05167173252279628,3,-0.07443365695792875,-0.03729603729603733,0.9333333333333359,0.5740200910857054,0.132665790984878,0.04312938816449361,-0.05324137931034482,-0.01066589795330059,0.02264600715137062,-0.07443365695792875,34.32,0.026535964035964005,0.01543583535108953,0.02286585365853659,0.6410256410256401
2024-08-05,BPMC,Medium,GapFade_strongstock,4,C,NO-GO,-0.09191625199511788,2,-0.20656275635767027,-0.0694789081885856,0.8382192790434183,2.143713138141172,0.08774284643476607,-0.10889091376455814,-0.10692520775623267,-0.19083075378566053,-0.07205219226710165,-0.20656275635767027,96.72,0.04699493382961126,0.03299999999999999,0.04051482932288757,0.5518292682926834
2024-08-05,BN,Medium,GapFade_strongstock,3,F,NO-GO,-0.0680099979350751,2,-0.08252427184466027,-0.06260912698412699,1.3818501110479813,0.7497265415921172,0.13505848460158398,0.036738245945852906,-0.06953846153846159,-0.01583964434840066,0.11806615964239618,-0.08252427184466027,30.24,0.027439058956916125,0.029396719900376456,0.03695806680881305,0.6695422648554684
2024-08-05,ARKK,ETF,GapFade_weakstock,3,F,NO-GO,-0.09169054441260738,2,-0.16839874886489756,-0.10235379762193651,0.794765978862606,1.5824283801560284,-0.1032219596373718,-0.08045823124880054,-0.09488249505820338,-0.13605870020964364,-0.048707294552169884,-0.24413059427732944,41.21,0.0430504038548202,0.07023140138408321,0.07435549525101769,0.7537826685006888
2024-08-05,URBN,Medium,GapFade_strongstock,3,F,NO-GO,-0.117245789810275,3,-0.15316973415132928,-0.0524028012557352,0.9559513478032935,1.077766753072597,0.033304159105384604,-0.05475396439520015,-0.10076004343105323,-0.09565407294169039,-0.08748347289554882,-0.15316973415132928,41.41,0.03915531100148339,0.01554536187563709,0.031848783013982494,0.5394736842105278
2024-08-05,BYD,Medium,GapFade_weakstock,3,F,NO-GO,-0.10490529383195732,4,-0.1355264392257419,-0.03761982275275815,1.061533647326909,1.3688449616342295,-0.07417795408230751,-0.0004627989211000926,-0.09167077378018726,-0.042099792099792095,0.027122422441018035,-0.24260273972602742,55.29,0.03220189649381186,0.017853786882164928,0.02663254667803988,0.6836982968369801
2024-08-05,AVGO,Medium,GapFade_strongstock,3,F,NO-GO,-0.0868571428571429,2,-0.18790726038690453,-0.0988040606313446,0.6367915199936713,1.0284260385403157,0.13768536086011923,-0.07909924098363118,-0.10492905153099336,-0.16100805040252011,-0.13289883819778978,-0.22327475399920077,143.82,0.06278433359159269,0.09621171205925466,0.10568093385214017,0.8026004728132401
2024-08-05,COIN,Medium,GapFade_strongstock,7,A+,GO,-0.18727887099980128,5,-0.24989910108237023,-0.20754255527294074,1.0932231428284707,1.2036339072650943,0.10213540081657428,-0.1274851564927327,-0.08878587983597795,-0.15816347539633518,-0.09483750996192337,-0.2788203753351207,204.44,0.08912765184336308,0.16949571014134937,0.17588282753056542,0.7711564625850341
2024-08-05,AGQ,Medium,GapFade_strongstock,3,F,NO-GO,-0.03878954607978002,2,-0.1985080412995456,-0.1076130509444762,1.3561140626047834,1.2972679655268529,0.11587859470835928,-0.10559324203250993,-0.029713968342127195,-0.1448849730788057,-0.08701332636529932,-0.26099830795262274,34.94,0.05487243437729985,0.018601667735728092,0.024516129032258114,0.598472320655171
2024-08-05,SE,Medium,GapFade_strongstock,5,B,CAUTION,-0.07280219780219775,2,-0.20691906005221927,-0.09465020576131687,1.2262733036718518,1.9432388559904021,0.13438387550347036,-0.14184733781974135,-0.0753424657534247,-0.1547238068735217,-0.19451073985680192,-0.3127050571331599,60.75,0.03543809523809527,0.08981818181818178,0.08981818181818178,0.8124999999999999
2024-08-05,ERJ,Medium,GapFade_strongstock,3,F,NO-GO,-0.1128980379543262,2,-0.12165605095541403,-0.054024655547498135,1.703575756013302,1.596859104487843,0.23423917299710234,-0.03043683074478507,-0.11204121056020606,-0.07790036776997666,-0.0018096272167933663,-0.12165605095541403,27.58,0.05022920335646951,0.03871215024913766,0.040706605222734345,0.7019867549668882
2024-08-05,FNV,Medium,GapFade_strongstock,3,F,NO-GO,-0.027367438967501243,2,-0.05004176475055056,-0.05315747402078331,1.6234733736968665,1.6134767753567716,0.06161076308683469,0.021376237122576476,-0.029931761786600602,-0.017359201948001005,0.07179575051405068,-0.21215312065456168,125.1,0.024717311864793867,0.019670747150696482,0.03460681857118388,0.8312757201646105
2024-08-05,GDXJ,ETF,GapFade_strongstock,4,C,NO-GO,-0.05103148751357208,2,-0.11052310197435375,-0.06796338672768892,1.8020445122955089,1.5427378597600114,0.12708313721141073,-0.013837863210059125,-0.05349794238683125,-0.07669554193957312,0.0301744460160302,-0.11052310197435375,43.7,0.03276217718208567,0.03289958261723554,0.04495777446597125,0.8497652582159625
2024-08-05,BILL,Medium,GapFade_weakstock,4,C,NO-GO,-0.11920903954802256,4,-0.17454994705259433,-0.07526192003421002,1.2351598611404127,1.6405625038705678,-0.28279521250086254,-0.08832186507085617,-0.06385108086469171,-0.13819789939192922,-0.030673575129533615,-0.6647311827956989,46.77,0.04777696325483367,0.02658959537572251,0.029923451635351407,0.5308641975308639
2024-08-05,XLK,ETF,GapFade_strongstock,4,C,NO-GO,-0.061778185151237355,2,-0.14033761652809268,-0.06259769441187962,0.7993931613957277,1.629422945056922,0.014414476911565874,-0.07899448800335443,-0.06435100548446075,-0.125949961574588,-0.10371700013134275,-0.14033761652809268,102.36,0.033485736615865555,0.031239415335713006,0.03751081286534379,0.6519362186788159
2024-08-05,TER,Medium,GapFade_strongstock,4,C,NO-GO,-0.08930651549273909,2,-0.281455837750069,-0.052101986867911655,0.5267594503226931,1.3412115361067602,0.03260698482414663,-0.18943745839879517,-0.10590118938700824,-0.26471879114678043,-0.21003704951162003,-0.281455837750069,117.27,0.06936678483109801,0.04704929830874419,0.06633073751717815,0.6914995224450807
2024-08-05,BITO,Medium,GapFade_weakstock,3,F,NO-GO,-0.16427104722792607,5,-0.16461412151067314,-0.204914004914005,1.0862722707775212,1.3799770263452045,-0.13970403282229904,-0.14506574801495595,-0.10312913177611281,-0.08374606033318323,-0.159090909090909,-0.3977508138502515,20.35,0.04795156195156196,0.07601977750309026,0.0780185758513933,0.6494845360824746
2024-08-05,USD,Medium,GapFade_strongstock,5,B,CAUTION,-0.1842412127269699,2,-0.4095019896298083,-0.21686746987951802,0.7537353692123893,1.7185419009087974,0.14036675936852497,-0.2702948771630758,-0.19767346604407304,-0.35582741383846356,-0.331878027150556,-0.4243225768529948,24.485,0.13356661512879603,0.17601043024771837,0.18684210526315792,0.7465825446898006
2024-08-05,GH,Medium,GapFade_strongstock,4,C,NO-GO,-0.13156455142231954,3,-0.14281626030307865,-0.10740157480314962,0.757253064508496,1.671778023821493,0.3031227746869941,0.06297499079313014,-0.09621406205522352,0.006658211794546635,0.07408660351826797,-0.22674135411592794,31.75,0.066548031496063,0.07798165137614682,0.08287253650928686,0.7885594792404469
2024-08-05,HIMS,Medium,GapFade_strongstock,5,B,CAUTION,-0.1596558317399619,2,-0.2747524752475248,-0.06996587030716707,0.40017698629922466,1.3159596289170912,0.33226731739109017,-0.16721143734189814,-0.17231638418079098,-0.23029772329246942,-0.20632054176072237,-0.31701631701631705,17.58,0.10376523647001461,0.09113149847094791,0.12413358538122247,0.8914027149321273
2024-08-05,TNA,Medium,GapFade_strongstock,5,B,CAUTION,-0.19346785937174948,2,-0.2418850215095815,-0.1586278050038691,0.662721581647826,1.1061421848950284,0.07750863994063568,-0.02099420727550041,-0.19564315352697093,-0.12954647507858097,0.08904494382022476,-0.2418850215095815,38.77,0.09788385717970448,0.07357449417535272,0.0957446808510639,0.6876404494382035
2024-08-05,MBLY,Medium,GapFade_weakstock,4,C,NO-GO,-0.11578947368421051,2,-0.44448311869126345,-0.1008771929824562,1.1493204414849956,1.9386394676755854,-0.4844923776093334,-0.38501375627124124,-0.23999999999999996,-0.40779220779220776,-0.4064708069914466,-0.6633621598818814,15.96,0.09322278911564624,0.05783972125435541,0.05931612002791344,0.45454545454545453
2024-08-05,LNTH,Medium,GapFade_strongstock,6,A,GO,-0.15499177417958257,8,-0.2309080549358144,-0.05646070294087514,0.5276941487088405,0.6263905751200819,0.3716719316061522,0.05881012699428758,-0.0690641991796241,-0.20780907541196522,0.233754740834387,-0.2309080549358144,97.59,0.06165327243716424,0.07547784535186797,0.07594524119947843,0.9614855570839063
2024-08-05,CROX,Medium,GapFade_strongstock,4,C,NO-GO,-0.02591041946441268,2,-0.21207667731629393,-0.07104046711540025,0.6554331214328362,1.3301202118588233,0.03053301940700685,-0.14689628262355509,-0.08231003944332814,-0.09230769230769226,-0.2031149024169575,-0.25411323493830146,123.31,0.04726467555637937,0.056743780008729816,0.07599999999999997,0.8653846153846155
2024-08-05,AER,Medium,GapFade_strongstock,3,F,NO-GO,-0.08174300254452921,2,-0.12329183115699975,-0.03694723473040068,1.601585728444001,2.3209399778126127,0.07195569101288735,-0.06828489547922924,-0.07812666311868019,-0.10387997930677709,-0.07180366520201482,-0.12329183115699975,86.61,0.029124812377323634,0.03392878551732404,0.04902080038924707,0.7560975609756082
2024-08-05,SIRI,Medium,GapFade_weakstock,4,C,NO-GO,-0.19587628865979378,7,-0.25000000000000006,-0.07692307692307689,0.3748565599898,0.459640268939005,-0.23559388475107806,0.005997291545753529,-0.0956521739130435,-0.1979434447300771,0.06484641638225251,-0.6075471698113207,31.2,0.08977793040293043,0.045138888888888916,0.05244755244755245,0.6976744186046516
2024-08-05,BITB,Medium,GapFade_strongstock,3,F,NO-GO,-0.10368421052631573,5,-0.10392002104709276,-0.20463887257780394,1.277412920543642,1.6853714128415942,,-0.03530434873243648,-0.04191279887482405,-0.015037593984962292,-0.027412906910336973,-0.15189243027888433,34.06,0.03953233789111653,0.0760428202288667,0.0788304959289415,0.6574074074074067
2024-08-05,VRNS,Medium,GapFade_strongstock,3,F,NO-GO,-0.08545197740113,3,-0.09122807017543864,-0.061776061776061694,0.9438202247191035,0.9345198860899948,0.16351286546489407,0.12165398490314354,-0.06040268456375848,0.0245253164556961,0.1714156490275893,-0.09122807017543864,51.8,0.045408163265306126,0.03456790123456789,0.04228855721393033,0.728571428571429
2024-08-05,FBTC,Medium,GapFade_strongstock,3,F,NO-GO,-0.10316549122519271,5,-0.10360655737704919,-0.2039136795903438,1.2700235926787646,1.1035922198152912,,-0.03473063194427278,-0.041710480196284656,-0.015307041238969952,-0.02600641254007839,-0.1511952809686433,54.68,0.04003174312885359,0.07512060647829075,0.07983387171204415,0.6577946768060827
2024-08-05,CFLT,Medium,GapFade_weakstock,3,F,NO-GO,-0.12599138907772495,2,-0.359515111258718,-0.06715063520871152,0.8251598180416824,1.6629283301147866,-0.2779573888153597,-0.2795636662495097,-0.22921662669864107,-0.2739081325301204,-0.2875877355005541,-0.5321843123461133,19.285,0.07352383421608208,0.03779877709838818,0.04946599213041049,0.5641025641025649
2024-08-05,ELF,Medium,GapFade_strongstock,4,C,NO-GO,-0.0421356421356422,2,-0.24489238749601866,-0.06718891232298872,1.0578828124557609,1.1852627695028193,0.016608173664487986,-0.12737624991060803,-0.03841696604473301,-0.1454245841701427,-0.19406536836481963,-0.25190427440124175,165.95,0.06841135453880257,0.13468992248062012,0.15540435205594888,0.9974667831946397
2024-08-05,TQQQ,ETF,GapFade_strongstock,6,A,GO,-0.14348206474190722,2,-0.3105633802816901,-0.16019748042219958,0.7551492730181877,1.615648400933645,0.03262508097598371,-0.17740309209052205,-0.13971880492091387,-0.276957163958641,-0.21048387096774196,-0.3105633802816901,29.37,0.08375139841431975,0.08696533549564159,0.0987704918032787,0.652674339878131
2024-08-05,HOOD,Medium,GapFade_strongstock,5,B,CAUTION,-0.14408808042125426,2,-0.28135048231511256,-0.17785234899328858,1.2804536464347351,2.2656775945532988,0.13880272854076556,-0.18675150892162698,-0.13077297034516291,-0.2531328320802006,-0.19784656796769853,-0.28135048231511256,17.88,0.06988574624480665,0.1170068027210886,0.17453505007153083,0.8888888888888891
2024-08-05,ARKB,Medium,GapFade_strongstock,3,F,NO-GO,-0.10268418785006471,5,-0.1034567369780457,-0.20342637095651253,1.273867031765302,1.1508622952520908,,-0.03501186942767744,-0.04127365547591754,-0.015439671351515019,-0.02693977096989729,-0.15133696812628877,20.8267,0.03982971035120442,0.07373719107896334,0.07894003634161115,0.6538403652234995
2024-08-05,GME,Medium,GapFade_strongstock,4,C,NO-GO,-0.08071553228621298,2,-0.292715676401477,-0.10631229235880409,0.7884726444857026,0.6972119367931081,0.21044996912117436,-0.16440616126524868,-0.07057785619761806,-0.21962962962962962,-0.1195152528207271,-0.6749961437606047,21.07,0.07102820530205439,0.09665427509293682,0.10250934329951938,0.927536231884057
2024-08-05,CADE,Medium,GapFade_strongstock,4,C,NO-GO,-0.10373944511459585,3,-0.12908424908424912,-0.04979811574697175,1.0710656864503003,1.3157866340891144,0.07769796172939329,0.01331769487272154,-0.09583206571341646,-0.036628849270664586,0.07954958227388295,-0.12908424908424912,29.72,0.040211017112093815,0.010977337110481667,0.03592162554426713,0.7279411764705881
2024-08-05,QLD,Medium,GapFade_strongstock,4,C,NO-GO,-0.09670008354218886,2,-0.21392221010541626,-0.10763005780346824,0.7793261564879354,3.073556519282741,0.04825867873355799,-0.11408532638530429,-0.09433567165741812,-0.18946776611694152,-0.13672654690618766,-0.21392221010541626,43.25,0.05251312964492157,0.055706697758777006,0.06158467795514988,0.6531903722331214
2024-08-05,AFRM,Medium,GapFade_weakstock,3,F,NO-GO,-0.08552164655784245,2,-0.24868804664723027,-0.136592937524253,1.0327416173570028,1.2866461145218957,-0.23795724044119823,-0.13865138945524805,-0.08907741251325556,-0.19719626168224305,-0.13726146635420158,-0.5089557926829268,25.77,0.07026442707467152,0.10382022471910107,0.10382022471910107,0.7938144329896902
2024-08-05,CRS,Medium,GapFade_strongstock,3,F,NO-GO,-0.0740236766907062,2,-0.08620921176312611,-0.10506980161645847,1.000188105285756,0.9318201023774522,0.6538174810087436,0.20364933034292945,-0.06697744567080284,0.1654392875492378,0.36852689793866256,-0.08620921176312611,136.1,0.05524309856198174,0.09195402298850577,0.1111993015318676,0.9335741591554728
2024-08-05,MTH,Medium,GapFade_strongstock,3,F,NO-GO,-0.06678048780487804,3,-0.0915091651628835,-0.08917463802205845,0.7379136860309738,0.9018398118715735,0.18721928742640376,0.09395389050968855,-0.05698230393848278,0.07098471701281983,0.19404568718012735,-0.0915091651628835,95.655,0.04749583697364785,0.0445337159253945,0.04753956834532369,0.6929530201342281
2024-08-05,JPM,Medium,GapFade_strongstock,3,F,NO-GO,-0.07281869820281225,3,-0.08466629895201332,-0.02555990760269145,1.638330803838014,1.8538135260124897,0.0974328480928424,-0.02030912853068026,-0.06419172932330838,-0.05194001428231385,0.01446765155374414,-0.08466629895201332,199.14,0.023846217305843704,0.004380314351971112,0.020953378732320588,0.7590276855348289
2024-08-05,GS,Medium,GapFade_strongstock,3,F,NO-GO,-0.07717647058823532,2,-0.09012875536480688,-0.04897586265510796,1.928489681695574,2.1589546647593516,0.16850924200833436,0.0030622127044316943,-0.07541795179066065,-0.04386160941023511,0.04544848727175792,-0.09012875536480688,470.64,0.03002343313664069,0.0255367635559329,0.04950042298282913,0.8387246736140699
2024-08-05,MGY,Medium,GapFade_strongstock,3,F,NO-GO,-0.12264150943396224,2,-0.12486427795874047,-0.03970223325062038,1.313087784227737,1.714168399751603,0.02791263167739346,-0.050170482221139685,-0.1123348017621145,-0.10807819992622647,-0.028135048231511226,-0.12486427795874047,24.18,0.03496012052463664,0.012919896640826904,0.03566710700132095,0.8526315789473677
2024-08-05,KKR,Medium,GapFade_strongstock,3,F,NO-GO,-0.122404459885271,2,-0.15661153816290077,-0.06269563616276931,1.9028248587570606,1.8695363591605985,0.18492046349567925,-0.007539846425425649,-0.12012960712839205,-0.055149617258176666,-0.0018378974453224467,-0.15661153816290077,108.62,0.040738353894310415,0.04341420292702094,0.08122137404580157,0.7755102040816325
2024-08-05,FHN,Medium,GapFade_strongstock,3,F,NO-GO,-0.09504132231404964,3,-0.12199312714776636,-0.04109589041095896,0.9170305676855913,0.8859360234302549,0.07092334829459111,-0.02280753196751611,-0.08368200836820086,-0.09343583678296866,0.04498977505112475,-0.12199312714776636,15.33,0.03734507501630784,0.0,0.025104602510460212,0.5901639344262292
2024-08-05,ENTG,Medium,GapFade_weakstock,3,F,NO-GO,-0.2006573798716544,4,-0.30785389984414174,-0.05365185040140987,0.8040850744870228,2.542958127167932,-0.1702363940784092,-0.22624729178976713,-0.1365288697269423,-0.29655647382920103,-0.2351928116810184,-0.30785389984414174,102.14,0.07463845142521469,0.05400372439478584,0.06635963994138569,0.6339999999999989
2024-08-05,SCCO,Medium,GapFade_strongstock,3,F,NO-GO,-0.05256575250593629,2,-0.1636684939860245,-0.07709477255479666,0.7532557026127724,0.8664769982126019,0.04865020985359389,-0.09770551807660736,-0.06678423919727987,-0.11627159909376801,-0.08825011532035802,-0.23345375263366297,94.0842,0.03789925862760621,0.06153461674889563,0.0728673923569726,0.9284835001853923
2024-08-05,KBWB,Medium,GapFade_strongstock,4,C,NO-GO,-0.08150892556416307,3,-0.08428475486903968,-0.03868720205353868,1.2293486590038274,1.4628733830322822,0.09638388311671336,-0.0022282471488315487,-0.07213337870023821,-0.038434414668547245,0.03846153846153838,-0.08428475486903968,54.54,0.02392739273927393,0.013732595842075127,0.024874662553027366,0.7478260869565206
2024-08-05,TRU,Medium,GapFade_strongstock,3,F,NO-GO,-0.052806745063235024,2,-0.06902191691200522,-0.09088779573670638,1.2722505512092543,1.466633066358839,0.20495190353610607,0.11091160328823581,-0.05406603146465776,0.05472513897467563,0.15738104920699472,-0.06902191691200522,85.38,0.039309640932971915,0.0868332903890749,0.0868332903890749,0.7873831775700927
2024-08-05,NRG,Medium,GapFade_strongstock,4,C,NO-GO,-0.06666666666666667,2,-0.16409226988355802,-0.05085714285714289,1.5372403757110704,1.6587117856812439,0.11659661352198498,-0.10613726156211459,-0.06877743780763605,-0.07149489322191273,-0.12521869532616842,-0.20073076044759075,70.0,0.03856632653061223,0.036875376279349836,0.05803934819001392,0.782563677780079
2024-08-05,COF,Medium,GapFade_strongstock,4,C,NO-GO,-0.10423795735719928,3,-0.11235735246168889,-0.03070819864825159,1.2335088262620004,1.283830622592613,0.035203143026410054,-0.02843047125261957,-0.10092470277410832,-0.05870963280547686,-0.004752504204138376,-0.11235735246168889,136.12,0.03388816590403425,-0.003941185387297334,0.024917137843634186,0.6283185840707941
2024-08-05,PCOR,Medium,GapFade_weakstock,4,C,NO-GO,-0.1972288986285876,2,-0.2166114790286976,-0.05776681930257135,2.0463961687154697,6.990456109709352,-0.16920954194591956,-0.15024932804147276,-0.20061945656764746,-0.17566782810685241,-0.11845986648036012,-0.3187762447510497,56.78,0.06446095204548886,-0.005607476635513965,0.02150537634408611,0.5572139303482595
2024-08-05,LBRT,Medium,GapFade_strongstock,3,F,NO-GO,-0.11240632805995002,2,-0.12730249693000406,-0.04315196998123835,1.1520223152022313,0.9636873450684393,0.032368030486815934,-0.024988109611092907,-0.11718426501035191,-0.012505789717461769,0.06546726636681652,-0.13858585858585856,21.32,0.04804341999463951,-0.00539215686274507,0.022166246851385275,0.6666666666666631
2024-08-05,DAY,Medium,GapFade_strongstock,4,C,NO-GO,-0.09764366841837607,2,-0.12565703022339036,-0.03869998121360126,1.1015130674002749,1.4193293973287804,,0.021238224967864323,-0.10205802968960871,-0.012430426716141033,0.06099262507474577,-0.28703455665684435,53.23,0.04877754220230268,0.034981434434238796,0.04478200828565798,0.6307307585440403
2024-08-05,CONL,Medium,GapFade_weakstock,4,C,NO-GO,-0.3462026463657785,5,-0.45028819102599665,-0.39839201552536735,0.9441723709178904,1.49675386274697,-0.09916659798654855,-0.2877650394720733,-0.17610781178620377,-0.32045968349660886,-0.24031171019376574,-0.587150502927832,36.07,0.21309715236246982,0.41566820276497696,0.4755043227665705,0.7692726100098681
2024-08-05,KEY,Medium,GapFade_strongstock,4,C,NO-GO,-0.11076923076923081,3,-0.12450772493183883,-0.040138408304498274,1.051685513836909,1.2458804647735084,0.03350117297018945,-0.008372220697227432,-0.1041537507749535,-0.06774193548387102,0.06249999999999997,-0.12450772493183883,14.45,0.036849728126544745,0.018024513338139873,0.03595011005135718,0.8032786885245884
2024-08-05,MTZ,Medium,GapFade_strongstock,3,F,NO-GO,-0.07109090909090902,2,-0.09011576135351727,-0.06537482873360742,1.9409315514291547,2.1754135201867117,0.222063155477577,-0.048245336234486784,-0.07134417886031078,-0.020795400095831217,-0.08465466272507381,-0.1714911213816589,102.18,0.04674160445152811,0.06251308900523558,0.12794575366829708,0.8551263001485883
2024-08-05,PHM,Medium,GapFade_strongstock,3,F,NO-GO,-0.0483750745378652,3,-0.058622449130071794,-0.06728283856818362,1.0052371406375957,0.824079960269492,0.20931514608729695,0.10006669159703109,-0.03280303030303029,0.09833103922918107,0.14430402437931353,-0.058622449130071794,127.67,0.03845841399142877,0.03594222371514949,0.041452089489235934,0.7105643994211287
2024-08-05,WFC,Medium,GapFade_strongstock,4,C,NO-GO,-0.10966232029421602,3,-0.12945406995750247,-0.036800600826135954,1.7655360801274773,1.5962553017002226,0.0036321836914481867,-0.09554667970872738,-0.10246039770812276,-0.077429412783648,-0.0833046471600689,-0.14852118305355716,53.26,0.029457915347889066,0.015984405458089674,0.03928215353938183,0.8755555555555551
2024-08-05,EL,Medium,GapFade_weakstock,3,F,NO-GO,-0.04174192253662449,2,-0.17544465549991362,-0.04534031413612564,1.1113240084307354,0.8858861784499995,-0.269866232612973,-0.1341308396301514,-0.041260917578556364,-0.05482977038796522,-0.16117698726394375,-0.5328017220292549,95.5,0.03278952879581151,0.011297575957003413,0.021493463328163057,0.6978417266187039
2024-08-05,HELE,Medium,GapFade_weakstock,3,F,NO-GO,-0.10826709062003172,3,-0.44272230501738696,-0.04581921911214121,1.139886855307351,0.5279591165387207,-0.4614120816917556,-0.33390414822503084,-0.05109118592454739,-0.0857375713121434,-0.4325746079919069,-0.6096185968819599,56.09,0.05130109772559404,0.04540358744394618,0.060261512222853884,0.8833333333333346
2024-08-05,KMI,Medium,GapFade_strongstock,3,F,NO-GO,-0.039479795633999136,3,-0.05397987191216833,-0.03578336557059954,1.1426470588235293,1.064825942361386,0.13185447898023625,0.028088491175739562,-0.02129673450070986,0.02528507684680208,0.04921359715880258,-0.05397987191216833,20.68,0.023487151146725605,0.007021063189568556,0.020325203252032447,0.8163265306122387
2024-08-05,VFC,Medium,GapFade_strongstock,4,C,NO-GO,-0.05971896955503511,2,-0.07248050822985865,-0.07409713574097133,1.226296584315366,1.482036272632064,0.04647563816443212,0.13821599172206545,-0.05306603773584918,0.20480120030007493,0.12229210342417876,-0.26414662084765184,16.06,0.05204545454545455,0.08069939475453941,0.0931972789115647,0.9717001205759278
2024-08-05,JMIA,Medium,GapFade_strongstock,6,A,GO,-0.2081481481481482,5,-0.2892287234042553,-0.15809167446211408,0.6481993002393911,0.6753556427237261,0.9508367246382099,0.13287128293168862,-0.11506622516556296,-0.19015151515151515,0.49093444909344486,-0.2892287234042553,10.69,0.12699786182012562,0.17666666666666664,0.18855218855218853,0.844221105527638
2024-08-05,JXN,Medium,GapFade_strongstock,3,F,NO-GO,-0.13966101694915253,2,-0.15050764253040272,-0.06921460467559754,1.8619665569113542,1.656606746760262,0.2577234610686354,-0.013863417363464072,-0.13536225300931184,-0.06069578090303481,0.04890480782476921,-0.15050764253040272,76.14,0.04359169199594732,-0.024975306899957812,0.03870725291243876,0.5336898174055398
2024-08-05,VRT,Medium,GapFade_strongstock,4,C,NO-GO,-0.12902821316614427,2,-0.2725178047758694,-0.10164123236395041,0.7572968419756179,1.5905155196523746,0.0031208525227492574,-0.2239400961304264,-0.11740787801778918,-0.2096939356013199,-0.2335025380710661,-0.36433155060638345,69.46,0.09351384147093908,0.08541666666666675,0.08541666666666675,0.8174846625766875
2024-08-05,CRBG,Medium,GapFade_strongstock,5,B,CAUTION,-0.1272061272061272,3,-0.1379707284986022,-0.04425791682563907,1.4034369885433688,1.529892201720013,0.02773230337904729,-0.10700900827234698,-0.11302876480541454,-0.12341137123745813,-0.11631827376938636,-0.24379688401615685,26.21,0.033302447266583095,-0.005988023952095893,0.038798498122653305,0.7265624999999991
2024-08-05,SF,Medium,GapFade_strongstock,3,F,NO-GO,-0.07785915492957743,2,-0.09066666666666663,-0.03592375366568912,1.030994297049343,1.0025871878009884,0.10820503688938883,-0.0027320073795881294,-0.07702717942934474,-0.0430308699719363,0.019686020433590808,-0.09066666666666663,81.84,0.03519934366708558,0.0001267427122939278,0.029618997912317275,0.7579298831385618
2024-08-05,FL,Medium,GapFade_strongstock,4,C,NO-GO,-0.0939643347050754,2,-0.10758317851714233,-0.04996214988644967,1.2782443782172852,1.3203751171486537,0.02361640343349311,0.04428528514284811,-0.09084652443220913,0.10451505016722407,0.03893039716869846,-0.37378525716994543,26.42,0.04989456039796687,0.06613545816733069,0.08692120227457353,0.8075471698113214
2024-08-05,PNC,Medium,GapFade_strongstock,3,F,NO-GO,-0.06336088154269973,3,-0.07022533362502736,-0.022705882352941256,1.059464060297614,1.274310199422433,0.13699179392893204,0.048929474918245244,-0.06129210381004967,0.005798130398769316,0.10966057441253271,-0.07022533362502736,170.0,0.02626189075630252,-0.0019260864331286458,0.02263336416897926,0.7875536480686675
2024-08-05,TSM,Medium,GapFade_strongstock,4,C,NO-GO,-0.08331294347932455,2,-0.22540962423114688,-0.1067663152275457,0.7872002116840937,1.356050695112234,0.1397376458705996,-0.11246563513844865,-0.09613992762364293,-0.19090810927545612,-0.13853759484939063,-0.22540962423114688,149.86,0.059082905950315526,0.10525922605707436,0.10765890544283893,0.8752282410225192
2024-08-05,PNFP,Medium,GapFade_strongstock,3,F,NO-GO,-0.09169496758258718,3,-0.10468654899573944,-0.04430092907319296,0.655366177646726,0.6661730638405099,0.09511025083868821,0.06629230858446272,-0.08367940199335537,-0.005296968330891456,0.15221932114882522,-0.10468654899573944,88.26,0.046851267359425075,0.0010669828097214394,0.02690955436941257,0.5003052434033498
2024-08-05,SNV,Medium,GapFade_strongstock,4,C,NO-GO,-0.10377962844330557,3,-0.12251724858875182,-0.039790326423635974,1.1531531531531498,1.2186499582390715,0.1402087258432369,0.03007515106296296,-0.10224598930481286,-0.04374572795625431,0.12339400428265523,-0.12251724858875182,41.97,0.03967119370979272,0.008933002481389564,0.04229684696231732,0.714285714285713
