date,ticker,cap,setup_type,score,grade,recommendation,pct_from_9ema,prior_day_range_atr,rvol_score,consecutive_up_days,gap_pct,pct_change_3,pct_change_15,pct_change_30,pct_from_50mav,current_price,atr_pct,fade_day_return,fade_day_close_position
2021-10-22,DWACW,Medium,3DGapFade,5,A+,GO,3.303760076264967,11.138759625817865,15.013343779625536,4,3.0194862710363157,24.08888888888889,21.57995484009032,,,11.29,0.09088986460837657,-0.35874834728955485,0.05665349143610016
2021-10-25,DWACU,Medium,3DGapFade,5,A+,GO,2.0130659146340504,8.74662825882338,2.690534679289224,2,0.31155825064314585,9.702064896755163,9.723152709359605,9.851445663010969,,108.84,0.09349956686092298,-0.31327495621716284,0.05913978494623655
2021-10-25,PHUN,Medium,3DGapFade,5,A+,GO,2.3305235714510957,10.725820462122654,16.64606245199634,3,0.36384439359267734,7.3238095238095235,8.920544835414303,7.403846153846154,6.626873121642519,437.0,0.19757600523046748,-0.39932885906040266,0.09532710280373832
2021-10-25,DWAC,Medium,3DGapFade,5,A+,GO,1.8985415482575532,8.703505481798292,3.5760829767076965,2,0.27717622080679405,8.457831325301205,8.495967741935484,,,94.2,0.1305572490142554,-0.3029673343861691,0.035810312841495225
2021-11-03,OCGN,Large,3DGapFade,5,A+,GO,0.35057919449277253,2.640969519413383,3.296182998715162,5,0.11104020421186983,0.3234797297297297,0.6977248104008666,1.0893333333333333,0.908694487076421,15.67,0.10704622116874832,-0.2688110281447444,0.08037383177570091
2021-11-09,IONQ,Medium,3DGapFade,5,A+,GO,0.30145688394518033,1.1302475780409043,1.7900749525541795,4,0.06744730679156898,0.29945222154595263,0.9569202566452797,,,21.35,0.0845393108062897,-0.011408512505484775,0.7983471074380168
2021-11-18,IONQ,Medium,3DGapFade,5,A+,GO,0.38304345354547337,2.438191859202664,2.3161835522968306,2,0.08838709677419361,0.5640766902119071,1.2743947175348493,3.0629095674967237,,31.0,0.10292926267281106,-0.17131001778304686,0.104847801578354
2021-11-26,BFRI,Medium,3DGapFade,5,A+,GO,0.5821997005909375,3.8005096468875137,16.696305069771103,2,0.37931034482758613,1.11344588849751,0.4662921348314607,,,104.4,0.13156130268199231,0.09722222222222222,0.45360824742268036
2021-11-30,ADGI,Medium,3DGapFade,5,A+,GO,0.7947510471959144,5.01110713006091,12.192698979433468,3,0.050608584240871335,1.5002669514148423,1.4377928162415408,0.3929208804283165,0.5137214338817597,46.83,0.08556648668435986,-0.04390243902439032,0.1484070817802526
2021-11-30,ISPC,Medium,3DGapFade,5,A+,GO,0.6987279722705875,4.035464925768154,4.051469038079367,2,0.1180215475024487,1.0019607843137255,2.538994800693241,1.9941348973607038,1.944583854740016,408.4,0.19428501469147896,-0.19097678493210696,0.29116684841875673
2021-12-10,ISIG,Medium,3DGapFade,5,A+,GO,0.8366687265798811,4.886155456686732,3.2013705020172565,2,0.1595744680851064,1.263969171483622,3.644268774703558,2.263888888888889,2.194608479659996,23.5,0.16259574468085108,-0.24036697247706423,0.21301775147928995
