date,session,source,ticker,bucket,cap,setup_type,recommendation,score,score_str,atr_pct,gap_pct,prior_day_rvol,premarket_rvol,pct_change_3,prior_day_range_atr,pct_from_9ema,pct_from_50mav,open,high,low,close,volume,outcome_pct,max_favorable_pct,atr_move,mfe_atr,outcome_filled_date
2026-07-09,morning,priority_report,PL,bounce,Medium,GapFade_strongstock,NO-GO,2,2/6,0.08959515396264517,0.019819819819819846,0.5306973583116659,0,-0.08295528191834085,0.855832506986388,,,,,,,,,,,,
2026-07-09,morning,priority_report,RGTI,bounce,Medium,GapFade_weakstock,NO-GO,0,0/6,0.09367811301883645,0.013002364066193785,0.5500324907552931,0,-0.04565701559020046,0.5356110147248541,,,,,,,,,,,,
2026-07-09,morning,priority_report,CRWV,bounce,Medium,GapFade_weakstock,NO-GO,0,0/6,0.08922711598844711,0.009022222222222195,0.8758354136752229,0,0.05033541522091145,0.9046151947496719,,,,,,,,,,,,
2026-07-09,morning,priority_report,NBIS,bounce,Medium,GapFade_strongstock,NO-GO,0,0/6,0.12909593335779632,0.025083148558758348,1.0739768254497573,0,0.04173317059431033,0.9012946698498387,,,,,,,,,,,,
2026-07-09,morning,priority_report,CRDO,breakout,Medium,D2_continuation,CAUTION,3,3/6 [REDUCED_SIZE],0.11300526748356246,0.034752019792029104,,,,,0.04511856084131197,0.22425672708742564,,,,,,,,,,
2026-07-09,morning,priority_report,POET,bounce,Small,GapFade_strongstock,NO-GO,1,1/6,0.11809496845170686,0.0376028202115159,0.8529983065330101,0,-0.013407821229050192,0.6664885710567237,,,,,,,,,,,,
2026-07-09,morning,priority_report,U,bounce,Medium,GapFade_weakstock,NO-GO,0,0/6,0.052147452953412984,0.0023761031907671513,0.5038171623859632,0,-0.004047217537942578,0.7727702840603359,,,,,,,,,,,,
2026-07-09,morning,priority_report,TSLA,bounce,Large,GapFade_weakstock,NO-GO,0,0/6,0.051412610643409,0.0050753692331117085,0.38545344277259985,0,-0.05648331229006356,0.4478826076112685,,,,,,,,,,,,
2026-07-09,morning,priority_report,FIG,bounce,Medium,GapFade_weakstock,NO-GO,1,1/6,0.07343820598006645,-0.007844946931241426,2.1153405825718052,0,0.01992409867172684,0.5667793113744011,,,,,,,,,,,,
2026-07-09,morning,priority_report,IBIT,bounce,ETF,GapFade_weakstock,NO-GO,1,1/6,0.03761918138041731,0.010502412716434987,0.6053956922310103,0,-0.014396456256921264,0.37707873318612545,,,,,,,,,,,,
2026-07-09,morning,priority_report,ETHE,bounce,Medium,GapFade_weakstock,NO-GO,0,0/6,0.046650333400687,0.007122507122507224,0.41002039954152797,0,-0.024827586206896513,0.4017368894086572,,,,,,,,,,,,
2026-07-09,morning,priority_report,TEAM,bounce,Medium,GapFade_weakstock,NO-GO,0,0/6,0.0560020922252908,-0.0014040014040014573,0.8850311953667406,0,-0.001754385964912347,0.6401970204836155,,,,,,,,,,,,
2026-07-09,morning,priority_report,MSTR,bounce,Medium,GapFade_weakstock,NO-GO,1,1/6,0.09852524889048819,0.015020773410035118,1.0106152856008088,0,-0.05448050014885378,0.34727083472830145,,,,,,,,,,,,
2026-07-09,morning,priority_report,KWEB,bounce,ETF,GapFade_weakstock,NO-GO,1,1/6,0.02384140343206905,-0.010223400227186655,0.6448284600731625,0,0.021492770613520933,0.48137535816619076,,,,,,,,,,,,
2026-07-09,morning,priority_report,AXTI,bounce,Medium,GapFade_strongstock,NO-GO,2,2/6,0.1586959183673469,0.04790419161676651,1.479797641930084,0,-0.008186397984886698,0.7601639782295906,,,,,,,,,,,,
2026-07-09,morning,priority_report,CBRS,bounce,Medium,GapFade_strongstock,NO-GO,1,1/6,0.12439599706206389,0.07032797710763813,0.5699882484828972,0,0.012968074579449035,0.5844342829678951,,,,,,,,,,,,
2026-07-09,morning,priority_report,SOXL,bounce,ETF,GapFade_strongstock,NO-GO,2,2/6,0.2203911401098901,0.07081569614460585,0.9000409012754118,0,-0.03827382481376839,0.43337867604476504,,,,,,,,,,,,
2026-07-09,morning,priority_report,MRVL,bounce,Large,GapFade_strongstock,NO-GO,0,0/6,0.10497358133557053,0.036165897026455465,1.4675089095974863,0,-0.03682753640630644,0.4685930164506364,,,,,,,,,,,,
2026-07-09,morning,priority_report,META,bounce,Large,GapFade_weakstock,NO-GO,0,0/6,0.03812810111699004,0.007262236370871461,1.2122398383644373,0,0.012010861416981853,0.7766540900673649,,,,,,,,,,,,
2026-07-09,morning,priority_report,INTC,bounce,Large,GapFade_strongstock,NO-GO,1,1/6,0.09447884507437551,0.034252539912917365,1.2996710065436365,0,-0.06697217675941078,0.5644210506772124,,,,,,,,,,,,
2026-07-09,morning,priority_report,BRUN,bounce,Medium,GapFade_strongstock,NO-GO,1,1/6,0.1394096099978453,,0.6989385119705077,0,-0.07660167130919224,0.8847673020779665,,,,,,,,,,,,
2026-07-09,morning,priority_report,MXL,bounce,Medium,GapFade_strongstock,NO-GO,1,1/6,0.14137448315651147,0.03590935502614763,1.3798425944434018,0,-0.06835284280936461,0.659412785942503,,,,,,,,,,,,
2026-07-09,morning,priority_report,SIMO,breakout,Medium,D2_continuation,CAUTION,3,3/6 [REDUCED_SIZE],0.0927019991015274,0.015001595914458947,,,,,0.020710416199165253,0.16716184839251158,,,,,,,,,,
2026-07-09,morning,priority_report,STM,bounce,Medium,GapFade_strongstock,NO-GO,0,0/6,0.06415622750179985,0.013276918587685971,1.7150232243119548,0,-0.027174674324135,0.6284156071504713,,,,,,,,,,,,
2026-07-09,morning,priority_report,ON,bounce,Medium,GapFade_strongstock,NO-GO,1,1/6,0.09895414494107072,0.02166329032945932,1.2015784482371756,0,0.011952687717816015,0.4882954481251994,,,,,,,,,,,,
2026-07-09,morning,priority_report,NVTS,bounce,Medium,GapFade_strongstock,NO-GO,3,3/6,0.13623989218328839,0.03143712574850299,0.5088271857569301,0,-0.09520682862770853,0.44492721641796745,,,,,,,,,,,,
2026-07-09,morning,priority_report,NOK,bounce,Medium,GapFade_strongstock,NO-GO,1,1/6,0.06462526389866291,0.01924686192468623,1.331100065387669,0,-0.02637889688249401,0.5018194357480552,,,,,,,,,,,,
2026-07-09,morning,priority_report,DXYZ,bounce,Small,GapFade_weakstock,NO-GO,0,0/6,0.06668297847985347,0.004022526146420009,0.500715548174572,0,-0.021176470588235262,0.7209774394142914,,,,,,,,,,,,
2026-07-09,morning,priority_report,QCOM,bounce,Large,GapFade_strongstock,NO-GO,0,0/6,0.07330850823741818,0.017903087478559194,1.3131968407811327,0,0.018339768339768425,0.47517162823630893,,,,,,,,,,,,
2026-07-09,morning,priority_report,WOLF,bounce,Small,GapFade_strongstock,NO-GO,2,2/6,0.17425374002015348,0.027886224205242612,0.29273063656043646,0,-0.06612617177603242,0.4966376377723338,,,,,,,,,,,,
2026-07-09,morning,priority_report,RVI,bounce,Small,GapFade_weakstock,NO-GO,0,0/6,0.10917038690476187,,0.42685092107795747,0,-0.08271125709166924,0.5068410291361392,,,,,,,,,,,,
2026-07-09,morning,priority_report,AAOI,bounce,Medium,GapFade_strongstock,NO-GO,2,2/6,0.13338096843321856,0.03687521845508562,1.2259170840629787,0,-0.0380998702983139,0.4801925102605041,,,,,,,,,,,,
2026-07-09,morning,priority_report,LWLG,bounce,Small,GapFade_strongstock,NO-GO,2,2/6,0.12441848497324,0.014619883040935752,1.2949782007310768,0,-0.06216216216216215,0.7064565496132692,,,,,,,,,,,,
2026-07-09,morning,priority_report,FCEL,bounce,Small,GapFade_strongstock,NO-GO,3,3/6,0.21823113061754348,0.02528837622005325,8.696255775918438,0,-0.2226707029936092,0.5532068577255632,,,,,,,,,,,,
2026-07-09,morning,priority_report,ARM,bounce,Large,GapFade_strongstock,NO-GO,0,0/6,0.1068190704579194,0.04166666666666664,0.9452435394819929,0,-0.029450099304865966,0.6260539444220782,,,,,,,,,,,,
