ticker,date,node,px,short_pnl_pct,below_hod_pct,vs_vwap_pct,vwap_slope15,below_open,made_new_hod,mae_pct,dist_to_pm_high_pct,fwd_to_low_pct,fwd_30min_pct,eod_close_pct,setup,grade,cap
HUSA,2022-03-08,09:45,131.7,17.22,-20.71,-9.79,-7.44,True,False,4.4,-23.87,55.13,30.6,46.92,2DGapFade,A,Micro
HUSA,2022-03-08,10:00,102.5,35.58,-38.29,-26.27,-4.77,True,False,4.4,-40.75,42.34,11.51,31.8,2DGapFade,A,Micro
HUSA,2022-03-08,10:30,90.7,42.99,-45.39,-21.46,-6.96,True,False,4.4,-47.57,34.84,-5.55,22.93,2DGapFade,A,Micro
HUSA,2022-03-08,11:00,95.74,39.83,-42.36,-14.46,-0.55,True,False,4.4,-44.66,38.27,-5.29,26.99,2DGapFade,A,Micro
HUSA,2022-03-08,11:30,100.8,36.64,-39.31,-8.63,-0.56,True,False,4.4,-41.73,41.37,9.07,30.65,2DGapFade,A,Micro
HUSA,2022-03-08,12:00,91.66,42.39,-44.82,-16.12,-0.48,True,False,4.4,-47.02,35.52,33.01,23.74,2DGapFade,A,Micro
HUSA,2022-03-08,13:00,69.05,56.6,-58.43,-32.16,-1.22,True,False,4.4,-60.09,5.58,-11.37,-1.23,2DGapFade,A,Micro
HUSA,2022-03-08,14:00,77.88,51.05,-53.11,-21.08,-0.55,True,False,4.4,-54.98,14.48,11.4,10.24,2DGapFade,A,Micro
HUSA,2022-03-08,15:00,68.55,56.91,-58.73,-29.15,-0.34,True,False,4.4,-60.38,0.8,-5.76,-1.97,2DGapFade,A,Micro
HUSA,2022-03-08,15:45,71.02,55.36,-57.24,-25.9,-0.28,True,False,4.4,-58.95,4.26,1.58,1.58,2DGapFade,A,Micro
INDO,2022-03-08,09:30,72.9,1.37,-2.0,1.17,,True,False,0.65,-10.08,57.72,22.59,57.72,GapDownTrendBreak,A,Micro
INDO,2022-03-08,09:45,62.05,16.05,-16.59,-9.78,-4.56,True,False,0.65,-23.46,50.33,16.84,50.33,GapDownTrendBreak,A,Micro
INDO,2022-03-08,10:00,56.43,23.65,-24.14,-16.19,-2.1,True,False,0.65,-30.39,45.38,17.51,45.38,GapDownTrendBreak,A,Micro
INDO,2022-03-08,10:30,46.55,37.02,-37.42,-22.48,-4.8,True,False,0.65,-42.58,33.79,-2.53,33.79,GapDownTrendBreak,A,Micro
INDO,2022-03-08,11:00,47.73,35.42,-35.84,-17.53,-0.91,True,False,0.65,-41.12,35.43,-1.11,35.43,GapDownTrendBreak,A,Micro
INDO,2022-03-08,11:30,48.26,34.7,-35.12,-14.96,-1.01,True,False,0.65,-40.47,36.14,6.76,36.14,GapDownTrendBreak,A,Micro
INDO,2022-03-08,12:00,45.0,39.12,-39.51,-19.38,-0.75,True,False,0.65,-44.49,31.51,22.22,31.51,GapDownTrendBreak,A,Micro
INDO,2022-03-08,13:00,36.53,50.58,-50.89,-27.78,-1.67,True,False,0.65,-54.94,15.63,-11.09,15.63,GapDownTrendBreak,A,Micro
INDO,2022-03-08,14:00,42.91,41.94,-42.31,-12.29,-0.47,True,False,0.65,-47.07,28.18,0.42,28.18,GapDownTrendBreak,A,Micro
INDO,2022-03-08,15:00,41.18,44.28,-44.64,-14.93,-0.24,True,False,0.65,-49.21,25.16,-0.29,25.16,GapDownTrendBreak,A,Micro
INDO,2022-03-08,15:45,41.14,44.33,-44.69,-14.58,-0.1,True,False,0.65,-49.25,25.09,25.09,25.09,GapDownTrendBreak,A,Micro
GME,2022-03-29,09:30,45.88,2.51,-3.1,-0.91,,True,False,0.61,-4.97,11.18,5.91,1.98,3DGapFade,A,Medium
GME,2022-03-29,09:45,45.52,3.27,-8.69,-3.2,1.57,True,True,5.93,-5.71,10.48,5.26,1.2,3DGapFade,A,Medium
GME,2022-03-29,10:00,43.17,8.27,-13.41,-6.52,-1.8,True,True,5.93,-10.59,5.6,-1.5,-4.18,3DGapFade,A,Medium
GME,2022-03-29,10:30,43.82,6.89,-12.11,-1.77,-0.35,True,True,5.93,-9.24,2.86,-3.11,-2.64,3DGapFade,A,Medium
GME,2022-03-29,11:00,45.18,3.99,-9.37,1.57,-0.03,True,True,5.93,-6.42,3.17,0.54,0.46,3DGapFade,A,Medium
GME,2022-03-29,11:30,44.93,4.52,-9.87,0.83,0.02,True,True,5.93,-6.93,2.63,-0.58,-0.09,3DGapFade,A,Medium
GME,2022-03-29,12:00,45.2,3.96,-9.34,1.39,0.04,True,True,5.93,-6.38,3.2,1.22,0.49,3DGapFade,A,Medium
GME,2022-03-29,13:00,44.62,5.19,-10.5,0.06,0.0,True,True,5.93,-7.58,1.94,-0.59,-0.8,3DGapFade,A,Medium
GME,2022-03-29,14:00,46.5,1.19,-6.72,4.06,0.19,True,True,5.93,-3.68,5.91,-2.08,3.28,3DGapFade,A,Medium
GME,2022-03-29,15:00,47.66,-1.28,-4.4,5.61,0.17,False,True,5.93,-1.28,8.21,2.52,5.64,3DGapFade,A,Medium
GME,2022-03-29,15:45,46.26,1.7,-7.2,2.19,0.13,True,True,5.93,-4.18,5.43,2.79,2.79,3DGapFade,A,Medium
COIN,2022-08-04,09:30,109.25,-2.97,-0.01,1.55,,False,False,2.98,-2.46,20.56,10.88,18.59,3DGapFade,A,Medium
COIN,2022-08-04,09:45,100.98,4.83,-13.17,-6.29,0.16,True,True,9.61,-9.84,14.06,1.34,11.92,3DGapFade,A,Medium
COIN,2022-08-04,10:00,97.36,8.24,-16.29,-7.28,-2.56,True,True,9.61,-13.07,10.86,4.66,8.65,3DGapFade,A,Medium
COIN,2022-08-04,10:30,92.82,12.51,-20.18,-9.85,-1.06,True,True,9.61,-17.12,6.51,-3.28,4.19,3DGapFade,A,Medium
COIN,2022-08-04,11:00,95.87,9.65,-17.57,-5.33,-0.59,True,True,9.61,-14.41,9.47,1.3,7.22,3DGapFade,A,Medium
COIN,2022-08-04,11:30,94.62,10.82,-18.64,-5.95,-0.27,True,True,9.61,-15.52,8.28,-1.73,6.0,3DGapFade,A,Medium
COIN,2022-08-04,12:00,96.26,9.28,-17.24,-3.93,-0.19,True,True,9.61,-14.06,9.84,1.04,7.6,3DGapFade,A,Medium
COIN,2022-08-04,13:00,93.71,11.68,-19.42,-5.95,-0.18,True,True,9.61,-16.33,7.39,0.96,5.09,3DGapFade,A,Medium
COIN,2022-08-04,14:00,90.62,14.59,-22.08,-8.51,-0.25,True,True,9.61,-19.09,4.23,1.51,1.85,3DGapFade,A,Medium
COIN,2022-08-04,15:00,88.85,16.26,-23.6,-9.59,-0.15,True,True,9.61,-20.67,2.32,0.81,-0.1,3DGapFade,A,Medium
COIN,2022-08-04,15:45,88.04,17.02,-24.29,-9.9,-0.23,True,True,9.61,-21.39,1.43,-1.02,-1.02,3DGapFade,A,Medium
SMH,2023-05-30,09:30,151.18,-0.35,-0.07,0.09,,False,False,0.42,-0.03,2.43,1.26,2.02,3DGapFade,A,ETF
SMH,2023-05-30,09:45,151.28,-0.42,-0.03,0.37,-0.21,False,True,0.44,0.03,2.5,1.53,2.08,3DGapFade,A,ETF
SMH,2023-05-30,10:00,149.28,0.91,-1.6,-0.95,0.0,True,True,0.7,-1.29,1.19,0.51,0.77,3DGapFade,A,ETF
SMH,2023-05-30,10:30,148.52,1.41,-2.1,-1.14,-0.11,True,True,0.7,-1.79,0.69,-0.85,0.26,3DGapFade,A,ETF
SMH,2023-05-30,11:00,149.78,0.58,-1.27,-0.19,-0.04,True,True,0.7,-0.96,1.52,-0.05,1.1,3DGapFade,A,ETF
SMH,2023-05-30,11:30,149.85,0.53,-1.23,-0.11,-0.03,True,True,0.7,-0.91,1.57,-0.01,1.15,3DGapFade,A,ETF
SMH,2023-05-30,12:00,149.86,0.52,-1.22,-0.1,-0.0,True,True,0.7,-0.91,1.57,0.81,1.15,3DGapFade,A,ETF
SMH,2023-05-30,13:00,148.96,1.12,-1.81,-0.56,-0.04,True,True,0.7,-1.5,0.98,0.54,0.56,3DGapFade,A,ETF
SMH,2023-05-30,14:00,147.77,1.91,-2.6,-1.21,-0.06,True,True,0.7,-2.29,0.18,-0.36,-0.24,3DGapFade,A,ETF
SMH,2023-05-30,15:00,148.68,1.3,-1.99,-0.48,-0.02,True,True,0.7,-1.68,0.53,0.03,0.37,3DGapFade,A,ETF
SMH,2023-05-30,15:45,148.41,1.49,-2.18,-0.61,-0.02,True,True,0.7,-1.86,0.34,0.19,0.19,3DGapFade,A,ETF
AVGO,2023-05-30,09:30,84.3,-0.94,-0.13,0.87,,False,False,1.06,0.59,5.24,-3.74,4.86,3DGapFade,A,Large
AVGO,2023-05-30,09:45,89.48,-7.14,-0.03,4.36,2.6,False,True,7.17,6.77,10.72,2.88,10.37,3DGapFade,A,Large
AVGO,2023-05-30,10:00,87.45,-4.72,-5.13,-0.22,2.22,False,True,10.38,4.36,8.66,1.09,8.29,3DGapFade,A,Large
AVGO,2023-05-30,10:30,86.5,-3.58,-6.16,-1.17,-0.08,False,True,10.38,3.22,7.65,0.35,7.28,3DGapFade,A,Large
AVGO,2023-05-30,11:00,86.19,-3.21,-6.49,-1.28,-0.1,False,True,10.38,2.86,7.32,-0.21,6.95,3DGapFade,A,Large
AVGO,2023-05-30,11:30,86.38,-3.43,-6.29,-0.96,-0.07,False,True,10.38,3.07,7.52,1.41,7.15,3DGapFade,A,Large
AVGO,2023-05-30,12:00,85.15,-1.97,-7.62,-2.21,-0.11,False,True,10.38,1.62,6.19,2.11,5.82,3DGapFade,A,Large
AVGO,2023-05-30,13:00,83.33,0.22,-9.6,-3.82,-0.09,True,True,10.38,-0.56,4.14,0.97,3.76,3DGapFade,A,Large
AVGO,2023-05-30,14:00,81.84,2.0,-11.22,-5.03,-0.21,True,True,10.38,-2.34,2.39,0.09,2.0,3DGapFade,A,Large
AVGO,2023-05-30,15:00,80.67,3.4,-12.48,-5.86,-0.23,True,True,10.38,-3.73,0.98,-0.54,0.59,3DGapFade,A,Large
AVGO,2023-05-30,15:45,80.71,3.35,-12.44,-5.4,-0.17,True,True,10.38,-3.69,1.03,0.63,0.63,3DGapFade,A,Large
TSLA,2023-06-21,09:30,273.79,0.49,-0.78,-0.24,,True,False,0.3,-2.06,5.85,2.51,5.23,2DGapFade,A,Large
TSLA,2023-06-21,09:45,274.87,0.09,-0.77,-0.18,0.34,True,True,0.68,-1.67,6.22,1.48,5.61,2DGapFade,A,Large
TSLA,2023-06-21,10:00,266.92,2.98,-3.64,-2.38,-0.71,True,True,0.68,-4.51,3.42,-0.66,2.79,2DGapFade,A,Large
TSLA,2023-06-21,10:30,268.68,2.34,-3.0,-0.93,-0.21,True,True,0.68,-3.88,4.06,1.17,3.43,2DGapFade,A,Large
TSLA,2023-06-21,11:00,265.54,3.49,-4.14,-1.81,-0.16,True,True,0.68,-5.01,2.92,0.64,2.29,2DGapFade,A,Large
TSLA,2023-06-21,11:30,263.85,4.1,-4.74,-1.79,-0.27,True,True,0.68,-5.61,2.3,0.59,1.66,2DGapFade,A,Large
TSLA,2023-06-21,12:00,262.29,4.67,-5.31,-2.18,-0.1,True,True,0.68,-6.17,1.72,0.05,1.08,2DGapFade,A,Large
TSLA,2023-06-21,13:00,259.42,5.71,-6.34,-2.83,-0.16,True,True,0.68,-7.2,0.25,-0.01,-0.02,2DGapFade,A,Large
TSLA,2023-06-21,14:00,261.68,4.89,-5.53,-1.66,-0.05,True,True,0.68,-6.39,0.92,-0.77,0.85,2DGapFade,A,Large
TSLA,2023-06-21,15:00,263.58,4.2,-4.84,-0.82,-0.02,True,True,0.68,-5.71,1.64,0.18,1.56,2DGapFade,A,Large
TSLA,2023-06-21,15:45,261.19,5.07,-5.7,-1.62,-0.05,True,True,0.68,-6.56,0.74,0.66,0.66,2DGapFade,A,Large
JOBY,2023-06-29,09:30,10.83,-0.74,-0.09,0.34,,False,False,0.84,-2.17,11.63,-7.57,7.85,2DGapFade,A,Medium
JOBY,2023-06-29,09:45,11.27,-4.84,-2.34,4.08,0.32,False,True,7.35,1.81,15.08,-0.1,11.45,2DGapFade,A,Medium
JOBY,2023-06-29,10:00,11.65,-8.37,-2.75,4.38,3.08,False,True,11.44,5.24,17.85,5.76,14.33,2DGapFade,A,Medium
JOBY,2023-06-29,10:30,10.98,-2.13,-8.36,-1.89,-0.09,False,True,11.44,-0.83,12.83,5.91,9.1,2DGapFade,A,Medium
JOBY,2023-06-29,11:00,10.33,3.91,-13.77,-6.71,-0.54,True,True,11.44,-6.68,7.36,2.37,3.39,2DGapFade,A,Medium
JOBY,2023-06-29,11:30,10.09,6.19,-15.82,-8.18,-0.32,True,True,11.44,-8.9,5.11,0.49,1.04,2DGapFade,A,Medium
JOBY,2023-06-29,12:00,10.04,6.65,-16.23,-7.94,-0.28,True,True,11.44,-9.34,4.64,-0.94,0.55,2DGapFade,A,Medium
JOBY,2023-06-29,13:00,10.07,6.33,-15.94,-7.17,-0.1,True,True,11.44,-9.03,4.97,1.24,0.89,2DGapFade,A,Medium
JOBY,2023-06-29,14:00,9.75,9.3,-18.61,-9.64,-0.17,True,True,11.44,-11.92,1.85,1.54,-2.36,2DGapFade,A,Medium
JOBY,2023-06-29,15:00,9.87,8.19,-17.61,-8.03,-0.12,True,True,11.44,-10.84,0.71,-1.21,-1.11,2DGapFade,A,Medium
JOBY,2023-06-29,15:45,9.89,8.0,-17.44,-7.56,-0.13,True,True,11.44,-10.66,0.0,-0.91,-0.91,2DGapFade,A,Medium
MULN,2023-07-06,09:30,14445000000.0,5.48,-7.12,-2.38,,True,False,1.77,-10.83,24.07,0.3,17.46,2DGapFade,B,Micro
MULN,2023-07-06,09:45,16259400000.0,-6.4,-6.26,1.54,8.21,False,True,13.5,0.37,32.55,12.22,26.67,2DGapFade,B,Micro
MULN,2023-07-06,10:00,14401800000.0,5.76,-16.97,-9.65,-0.46,True,True,13.5,-11.1,23.85,6.97,17.21,2DGapFade,B,Micro
MULN,2023-07-06,10:30,13397400000.0,12.33,-22.76,-11.83,-2.67,True,True,13.5,-17.3,18.14,0.64,11.0,2DGapFade,B,Micro
MULN,2023-07-06,11:00,13311000000.0,12.9,-23.26,-9.64,-0.81,True,True,13.5,-17.83,17.61,8.19,10.43,2DGapFade,B,Micro
MULN,2023-07-06,11:30,12220200000.0,20.04,-29.55,-15.1,-0.81,True,True,13.5,-24.57,10.25,4.86,2.43,2DGapFade,B,Micro
MULN,2023-07-06,12:00,11626200000.0,23.92,-32.97,-17.29,-1.22,True,True,13.5,-28.23,2.46,-11.15,-2.55,2DGapFade,B,Micro
MULN,2023-07-06,13:00,12490200000.0,18.27,-27.99,-9.6,-0.2,True,True,13.5,-22.9,9.21,-4.19,4.54,2DGapFade,B,Micro
MULN,2023-07-06,14:00,13473000000.0,11.84,-22.32,-1.94,-0.07,True,True,13.5,-16.83,15.83,4.77,11.5,2DGapFade,B,Micro
MULN,2023-07-06,15:00,12814200000.0,16.15,-26.12,-6.43,-0.07,True,True,13.5,-20.9,11.5,4.3,6.95,2DGapFade,B,Micro
MULN,2023-07-06,15:45,11464200000.0,24.98,-33.9,-15.74,-0.45,True,True,13.5,-29.23,0.09,-4.0,-4.0,2DGapFade,B,Micro
RIVN,2023-07-10,09:30,24.66,3.37,-3.45,-1.16,,True,False,0.08,-5.08,4.38,2.53,-3.35,2DGapFade,B,Medium
RIVN,2023-07-10,09:45,24.55,3.8,-3.87,-0.02,-1.58,True,False,0.08,-5.5,3.95,-0.92,-3.8,2DGapFade,B,Medium
RIVN,2023-07-10,10:00,24.04,5.82,-5.89,-1.35,-0.78,True,False,0.08,-7.49,0.35,-4.22,-6.03,2DGapFade,B,Medium
RIVN,2023-07-10,10:30,25.05,1.85,-1.92,2.2,0.58,True,False,0.08,-3.58,1.79,-4.54,-1.74,2DGapFade,B,Medium
RIVN,2023-07-10,11:00,26.18,-2.61,-0.21,5.56,0.83,False,True,2.82,0.79,4.87,0.17,2.67,2DGapFade,B,Medium
RIVN,2023-07-10,11:30,26.14,-2.43,-1.17,4.51,0.34,False,True,3.64,0.62,4.71,2.52,2.51,2DGapFade,B,Medium
RIVN,2023-07-10,12:00,25.48,0.16,-4.25,1.24,0.17,True,True,4.27,-1.92,2.24,0.89,-0.02,2DGapFade,B,Medium
RIVN,2023-07-10,13:00,25.39,0.52,-4.6,0.83,0.0,True,True,4.27,-2.28,1.64,-0.73,-0.39,2DGapFade,B,Medium
RIVN,2023-07-10,14:00,25.14,1.47,-5.51,-0.18,0.0,True,True,4.27,-3.21,0.7,-1.45,-1.35,2DGapFade,B,Medium
RIVN,2023-07-10,15:00,25.26,1.0,-5.05,0.24,0.01,True,True,4.27,-2.75,0.22,-0.53,-0.87,2DGapFade,B,Medium
RIVN,2023-07-10,15:45,25.51,0.04,-4.13,1.18,0.02,True,True,4.27,-1.81,0.2,0.1,0.1,2DGapFade,B,Medium
COIN,2023-07-12,09:30,87.81,1.34,-1.34,-0.41,,True,False,0.0,-3.51,3.83,0.81,2.11,2DGapFade,B,Medium
COIN,2023-07-12,09:45,86.52,2.78,-2.78,-1.03,-0.84,True,False,0.0,-4.92,2.4,-1.5,0.65,2DGapFade,B,Medium
COIN,2023-07-12,10:00,87.1,2.13,-2.13,-0.3,-0.07,True,False,0.0,-4.29,3.04,-1.11,1.31,2DGapFade,B,Medium
COIN,2023-07-12,10:30,88.07,1.04,-1.12,0.56,0.18,True,True,0.08,-3.22,4.11,0.01,2.4,2DGapFade,B,Medium
COIN,2023-07-12,11:00,88.06,1.06,-1.13,0.41,0.1,True,True,0.08,-3.23,4.1,2.37,2.38,2DGapFade,B,Medium
COIN,2023-07-12,11:30,85.97,3.4,-3.48,-1.83,-0.17,True,True,0.08,-5.53,1.77,0.57,0.01,2DGapFade,B,Medium
COIN,2023-07-12,12:00,85.48,3.95,-4.03,-1.91,-0.15,True,True,0.08,-6.07,0.85,0.04,-0.56,2DGapFade,B,Medium
COIN,2023-07-12,13:00,86.13,3.22,-3.3,-0.95,-0.02,True,True,0.08,-5.35,1.1,-0.03,0.2,2DGapFade,B,Medium
COIN,2023-07-12,14:00,86.21,3.13,-3.21,-0.79,-0.01,True,True,0.08,-5.26,1.19,0.32,0.29,2DGapFade,B,Medium
COIN,2023-07-12,15:00,86.22,3.12,-3.2,-0.71,-0.01,True,True,0.08,-5.25,1.21,0.77,0.3,2DGapFade,B,Medium
COIN,2023-07-12,15:45,85.86,3.53,-3.6,-1.04,-0.03,True,True,0.08,-5.65,0.29,-0.12,-0.12,2DGapFade,B,Medium
MARA,2023-07-14,09:30,18.99,0.74,-1.25,-0.32,,True,False,0.52,-2.42,5.89,-2.11,4.73,2DGapFade,B,Medium
MARA,2023-07-14,09:45,19.66,-2.75,-1.1,0.63,2.54,False,True,3.89,1.01,9.09,3.04,7.97,2DGapFade,B,Medium
MARA,2023-07-14,10:00,19.39,-1.36,-2.44,-0.66,-0.08,False,True,3.89,-0.36,7.84,2.17,6.7,2DGapFade,B,Medium
MARA,2023-07-14,10:30,18.97,0.84,-4.55,-1.88,-0.22,True,True,3.89,-2.52,5.8,-0.99,4.64,2DGapFade,B,Medium
MARA,2023-07-14,11:00,19.16,-0.15,-3.61,-0.54,-0.2,False,True,3.89,-1.55,6.72,-0.53,5.57,2DGapFade,B,Medium
MARA,2023-07-14,11:30,19.26,-0.68,-3.09,0.08,-0.03,False,True,3.89,-1.03,7.22,1.87,6.07,2DGapFade,B,Medium
MARA,2023-07-14,12:00,18.9,1.2,-4.91,-1.67,-0.07,True,True,3.89,-2.88,5.45,-0.08,4.29,2DGapFade,B,Medium
MARA,2023-07-14,13:00,18.86,1.41,-5.11,-1.69,-0.03,True,True,3.89,-3.08,5.25,1.82,4.08,2DGapFade,B,Medium
MARA,2023-07-14,14:00,18.28,4.44,-8.02,-4.09,-0.13,True,True,3.89,-6.06,2.25,1.37,1.05,2DGapFade,B,Medium
MARA,2023-07-14,15:00,18.01,5.85,-9.38,-4.82,-0.13,True,True,3.89,-7.45,0.78,-0.18,-0.44,2DGapFade,B,Medium
MARA,2023-07-14,15:45,18.1,5.41,-8.96,-3.91,-0.11,True,True,3.89,-7.01,0.41,0.03,0.03,2DGapFade,B,Medium
RIOT,2023-07-14,09:30,19.92,1.63,-1.97,-0.66,,True,False,0.35,-5.23,5.77,-2.18,3.89,2DGapFade,B,Medium
RIOT,2023-07-14,09:45,20.31,-0.28,-1.35,0.17,1.08,False,True,1.65,-3.4,7.56,3.13,5.72,2DGapFade,B,Medium
RIOT,2023-07-14,10:00,20.35,-0.51,-1.43,0.22,0.19,False,True,1.98,-3.17,7.78,3.2,5.94,2DGapFade,B,Medium
RIOT,2023-07-14,10:30,19.7,2.71,-4.59,-1.65,-0.29,True,True,1.98,-6.27,4.73,-1.35,2.83,2DGapFade,B,Medium
RIOT,2023-07-14,11:00,19.97,1.4,-3.31,-0.06,-0.12,True,True,1.98,-5.01,6.0,-0.06,4.12,2DGapFade,B,Medium
RIOT,2023-07-14,11:30,19.98,1.33,-3.24,0.06,-0.02,True,True,1.98,-4.95,6.06,1.8,4.18,2DGapFade,B,Medium
RIOT,2023-07-14,12:00,19.62,3.11,-4.99,-1.65,-0.07,True,True,1.98,-6.66,4.33,-0.25,2.42,2DGapFade,B,Medium
RIOT,2023-07-14,13:00,19.67,2.86,-4.75,-1.28,-0.02,True,True,1.98,-6.42,4.58,1.83,2.67,2DGapFade,B,Medium
RIOT,2023-07-14,14:00,19.18,5.26,-7.09,-3.27,-0.09,True,True,1.98,-8.73,2.16,1.9,0.21,2DGapFade,B,Medium
RIOT,2023-07-14,15:00,18.9,6.67,-8.47,-4.09,-0.1,True,True,1.98,-10.09,0.63,-0.32,-1.3,2DGapFade,B,Medium
RIOT,2023-07-14,15:45,19.05,5.93,-7.75,-3.07,-0.07,True,True,1.98,-9.37,0.21,-0.5,-0.5,2DGapFade,B,Medium
NKLA,2023-07-14,09:30,79.41,3.22,-3.75,-0.33,,True,False,0.55,-6.47,24.82,2.55,15.37,2DGapFade,A,Small
NKLA,2023-07-14,09:45,86.1,-4.94,-2.71,3.91,4.01,False,True,7.86,1.41,30.66,9.06,21.95,2DGapFade,A,Small
NKLA,2023-07-14,10:00,77.38,5.69,-12.56,-5.28,-1.41,True,True,7.86,-8.86,22.85,4.44,13.16,2DGapFade,A,Small
NKLA,2023-07-14,10:30,73.95,9.87,-16.44,-7.24,-0.55,True,True,7.86,-12.9,19.27,3.45,9.13,2DGapFade,A,Small
NKLA,2023-07-14,11:00,71.4,12.98,-19.32,-6.33,-2.44,True,True,7.86,-15.9,16.39,4.62,5.88,2DGapFade,A,Small
NKLA,2023-07-14,11:30,68.1,17.0,-23.05,-9.99,-0.32,True,True,7.86,-19.79,12.33,1.1,1.32,2DGapFade,A,Small
NKLA,2023-07-14,12:00,67.35,17.92,-23.9,-10.36,-0.2,True,True,7.86,-20.67,11.36,-3.78,0.22,2DGapFade,A,Small
NKLA,2023-07-14,13:00,67.52,17.71,-23.71,-9.62,-0.14,True,True,7.86,-20.47,11.58,4.01,0.48,2DGapFade,A,Small
NKLA,2023-07-14,14:00,63.6,22.49,-28.14,-13.51,-0.42,True,True,7.86,-25.09,2.83,1.18,-5.66,2DGapFade,A,Small
NKLA,2023-07-14,15:00,63.15,23.03,-28.64,-13.62,-0.12,True,True,7.86,-25.62,2.14,-2.61,-6.41,2DGapFade,A,Small
NKLA,2023-07-14,15:45,68.08,17.02,-23.07,-6.41,-0.19,True,True,7.86,-19.81,2.18,1.3,1.3,2DGapFade,A,Small
NVDA,2024-02-06,09:30,69.52,0.15,-0.33,-0.05,,True,False,0.18,-2.38,4.64,1.9,1.88,3DGapFade,B,Large
NVDA,2024-02-06,09:45,68.54,1.57,-1.74,-0.63,-0.85,True,False,0.18,-3.76,3.27,0.85,0.47,3DGapFade,B,Large
NVDA,2024-02-06,10:00,68.2,2.05,-2.23,-0.83,-0.29,True,False,0.18,-4.23,2.79,0.24,-0.03,3DGapFade,B,Large
NVDA,2024-02-06,10:30,68.04,2.28,-2.46,-0.56,-0.19,True,False,0.18,-4.46,2.56,0.25,-0.26,3DGapFade,B,Large
NVDA,2024-02-06,11:00,67.87,2.53,-2.7,-0.71,-0.04,True,False,0.18,-4.7,2.31,-0.16,-0.51,3DGapFade,B,Large
NVDA,2024-02-06,11:30,67.98,2.38,-2.55,-0.43,-0.07,True,False,0.18,-4.55,2.47,1.11,-0.36,3DGapFade,B,Large
NVDA,2024-02-06,12:00,67.22,3.46,-3.63,-1.37,-0.13,True,False,0.18,-5.61,1.37,0.56,-1.49,3DGapFade,B,Large
NVDA,2024-02-06,13:00,66.63,4.31,-4.48,-1.71,-0.07,True,False,0.18,-6.44,0.06,-0.5,-2.38,3DGapFade,B,Large
NVDA,2024-02-06,14:00,67.58,2.95,-3.12,-0.18,-0.02,True,False,0.18,-5.11,0.75,-0.11,-0.95,3DGapFade,B,Large
NVDA,2024-02-06,15:00,68.09,2.21,-2.39,0.59,0.01,True,False,0.18,-4.39,0.41,-0.2,-0.19,3DGapFade,B,Large
NVDA,2024-02-06,15:45,68.02,2.31,-2.48,0.42,0.01,True,False,0.18,-4.48,-0.0,-0.29,-0.29,3DGapFade,B,Large
SMCI,2024-02-16,09:30,104.11,0.42,-0.42,0.25,,True,False,0.0,-3.6,23.05,12.01,22.86,3DGapFade,A,Large
SMCI,2024-02-16,09:45,105.52,-0.93,-2.1,-0.03,1.65,False,True,3.1,-2.29,24.08,14.88,23.9,3DGapFade,A,Large
SMCI,2024-02-16,10:00,91.61,12.38,-15.01,-8.48,-5.17,True,True,3.1,-15.18,12.55,3.62,12.34,3DGapFade,A,Large
SMCI,2024-02-16,10:30,88.29,15.55,-18.09,-7.39,-0.98,True,True,3.1,-18.25,9.26,-0.8,9.04,3DGapFade,A,Large
SMCI,2024-02-16,11:00,89.0,14.87,-17.43,-5.61,-0.3,True,True,3.1,-17.59,9.98,-0.79,9.77,3DGapFade,A,Large
SMCI,2024-02-16,11:30,89.7,14.2,-16.78,-4.45,-0.18,True,True,3.1,-16.94,10.69,1.34,10.47,3DGapFade,A,Large
SMCI,2024-02-16,12:00,88.5,15.35,-17.89,-5.41,-0.2,True,True,3.1,-18.05,9.48,-0.96,9.26,3DGapFade,A,Large
SMCI,2024-02-16,13:00,88.3,15.54,-18.08,-5.25,-0.09,True,True,3.1,-18.24,9.27,7.02,9.05,3DGapFade,A,Large
SMCI,2024-02-16,14:00,83.26,20.36,-22.75,-8.66,-0.24,True,True,3.1,-22.9,3.78,0.36,3.55,3DGapFade,A,Large
SMCI,2024-02-16,15:00,81.75,21.8,-24.15,-9.3,-0.28,True,True,3.1,-24.3,2.0,-0.65,1.77,3DGapFade,A,Large
SMCI,2024-02-16,15:45,81.28,22.26,-24.6,-9.08,-0.33,True,True,3.1,-24.75,1.43,1.19,1.19,3DGapFade,A,Large
NVDA,2024-03-08,09:30,94.84,0.32,-0.56,-0.13,,True,False,0.25,-1.11,8.78,-0.74,7.73,3DGapFade,A,Large
NVDA,2024-03-08,09:45,95.36,-0.23,-0.56,-0.0,0.42,False,True,0.79,-0.57,9.28,-1.36,8.24,3DGapFade,A,Large
NVDA,2024-03-08,10:00,95.54,-0.43,-0.36,0.12,0.08,False,True,0.79,-0.37,9.46,-1.9,8.42,3DGapFade,A,Large
NVDA,2024-03-08,10:30,97.36,-2.33,-0.05,1.55,0.19,False,True,2.38,1.52,11.14,2.42,10.12,3DGapFade,A,Large
NVDA,2024-03-08,11:00,95.0,0.14,-2.46,-0.95,-0.07,True,True,2.38,-0.94,8.94,5.4,7.89,3DGapFade,A,Large
NVDA,2024-03-08,11:30,89.87,5.53,-7.73,-4.95,-0.8,True,True,2.38,-6.28,3.75,0.68,2.64,3DGapFade,A,Large
