date,ticker,trade_grade,cap,Day,Setup,run_points,run_pct,absolute_val_run_pct,run_duration,price_over_time,absolute_val_price_over_time,reversal_pts,reversal_pct,absolute_val_reversal_pct,reversal_duration,short_long,exhaustion_gap,gap_pct,bounce_open_high_pct,bounce_open_close_pct,bounce_open_low_pct,bounce_open_to_day_after_open_pct,consecutive_down_days,pct_off_30d_high,pct_off_52wk_high,selloff_total_pct,prior_day_close_vs_low_pct,lower_band_distance,closed_outside_lower_band,upper_band_distance,bollinger_width,bb_position,days_since_upper_bb,upper_bb_to_lower_bb_days,avg_daily_vol,vol_on_breakout_day,premarket_vol,vol_in_first_5_min,vol_in_first_10_min,vol_in_first_15_min,vol_in_first_30_min,vol_one_day_before,vol_two_day_before,vol_three_day_before,percent_of_premarket_vol,percent_of_vol_in_first_5_min,percent_of_vol_in_first_10_min,percent_of_vol_in_first_15_min,percent_of_vol_in_first_30_min,percent_of_vol_on_breakout_day,percent_of_vol_one_day_before,percent_of_vol_two_day_before,percent_of_vol_three_day_before,vol_trend_3d,vol_trend_direction,down_day_vol_ratio,rvol_score,vol_ratio_5min_to_pm,pct_change_120,pct_change_90,pct_change_30,pct_change_15,pct_change_3,pct_from_10mav,pct_from_20mav,pct_from_50mav,pct_from_200mav,atr_distance_from_50mav,day_of_range_pct,one_day_before_range_pct,two_day_before_range_pct,three_day_before_range_pct,atr_pct,atr_pct_move,near_52wk_low,breaks_52wk_low,close_at_highs,close_above_prior_close,close_green_red,hit_prior_day_hilo,time_of_low_price,time_of_low_bucket,high_to_low_duration_min,gap_from_pm_low,bounce_duration,time_of_bounce,spy_open_close_pct,move_together,spy_5day_return,uvxy_close,pct_from_9ema,setup_profile,criteria_score,criteria_grade,recommendation,is_true_a,failed_criteria,cap_used,pnl
2/5/2018,ABCN.T,A,Small,3.0,3DGapFade_strongstock,,,,,,,,,,,,,-0.200757576,0.398104265,0.161137441,-0.052132701,0.184834123,2,-0.4815724815724816,-0.4815724815724816,-0.2142857142857143,0.6349206349206349,0.3945510405653165,False,-0.3811809169746303,0.7705805787526938,0.3147423678452252,,,6339475.70967742,9693382.0,0.0,1361584.0,1608427.0,1884979.0,2622757.0,,,,0.0,0.214778645,0.253716092,0.297339888,0.413718282,1.529051052,1.567964737,0.897125482,0.681047921,2.15436735,0.0,1.210310323,1.529051051525086,,1.425287356,1.344444444,0.406666667,-0.082608696,-0.308196721,-0.0815691158156912,0.0449876018420121,0.4379021251705985,,2.0997662771285475,1.976225854,1.47,1.505119454,0.855148342,0.128285442,1.256085167,False,False,False,False,True,True,2018-02-05 09:32:00-05:00,1.0,-51.0,,,,-0.034814408,True,-0.017447135,135000.0,0.0082464869570992,GapFade_strongstock,8,A+,GO,True,PERFECT,Small,16.113744099999998
2/5/2018,APH.T,A,Small,5.0,3DGapFade_strongstock,,,,,,,,,,,,,-0.105943152,0.151734104,0.01517341,-0.103323699,0.018786127,5,-0.4408080808080808,-0.4408080808080808,-0.3115079365079364,0.2444444444444447,-0.0835403236264845,True,-0.4479304970529529,0.4962654859810944,-0.1265678064444717,,,9093698.903225806,18292914.0,1680.0,1682188.0,2592488.0,3724104.0,5021818.0,,,,0.000184743,0.184983912,0.285086193,0.409525765,0.552230512,2.011603221,1.497001943,1.493753045,0.747725042,2.801710471,3.0,0.561140314,2.011603221,1001.302381,1.34179357,1.062593145,-0.068640646,-0.311785182,-0.219402143,-0.185279836,-0.218914615,-0.036776525,0.788434082,-0.320135262,2.07429171,1.336728199,1.709562277,0.707303679,0.101697759,0.149201031,False,False,False,False,True,True,2018-02-05 09:34:00-05:00,1.0,-94.0,-0.039938556,0 days 01:04:00,2018-02-05 10:04:00-05:00,-0.034814408,True,-0.017447135,135000.0,-0.144195571,GapFade_strongstock,7,A,GO,True,bounce_pct,Small,1.517341
2/5/2018,JNJ,A,Large,2.0,IntradayCapitch_strongstock,,,,,,,,,,,,,-0.024567919,0.003075121,-0.045321423,-0.105652365,-0.048103676,1,-0.0791531823085219,-0.0791531823085219,-0.0167118983002428,0.1006711409396005,-0.0005561785108752,True,-0.0800381676673215,0.0828193758814731,-0.0064374710220411,,,9318947.15,17997563.0,556835.0,710813.0,832388.0,945527.0,1340551.0,9262644.0,9394175.0,13137488.0,0.059752995,0.076276106,0.089322108,0.101462857,0.143852195,1.931287163,1.073411067,1.117299489,1.601008024,1.518893566,1.0,1.350057642,1.931287163,1.276523566,0.023454477,-0.02282321,-0.037423356,-0.078034292,-0.024567919,-0.025618412,-0.042905097,-0.031851383,0.015778299,-1.284102564,4.424501425,1.161793372,1.486689815,1.94953271,0.014240166,-3.182647011,False,False,False,False,False,True,2018-02-05 15:10:00-05:00,4.0,336.0,0.003526819,,,-0.034814408,True,-0.017447135,135000.0,-0.01576426,GapFade_strongstock,2,F,NO-GO,False,"selloff_total_pct, consecutive_down_days, pct_off_30d_high, pct_change_3, pct_off_52wk_high, bounce_pct",Large,-4.5321423
2/6/2018,AAPL,A,Large,3.0,3DGapFade_strongstock,,,,,,,,,,,,,-0.010607707,0.057417813,0.052961312,-0.005360718,0.053317832,2,-0.1403109383675734,-0.1403109383675734,-0.0672904994635832,0.0621827411167524,-0.0218330558130904,True,-0.1525188935216258,0.1431665184983624,-0.1415846018414704,,,158481038.9,259850268.0,15685408.0,23171032.0,32371780.0,38665600.0,57644260.0,290954088.0,346375300.0,188923148.0,0.098973405,0.146206967,0.204262795,0.24397619,0.363729695,1.639630014,1.904631892,2.42312632,1.451984199,1.444372248,0.0,1.615634794,1.639630014,1.477234892,-0.006481006,-0.12148207,-0.111958704,-0.125254237,-0.035327103,-0.017876425,-0.046765103,-0.048493584,0.025541765,-2.095745215,2.441352288,2.197627073,2.359467715,0.651495136,0.016593856,3.191621878,False,False,True,True,True,True,2018-02-06 09:30:00-05:00,1.0,-367.0,0.003629999,0 days 06:06:00,2018-02-06 09:31:00-05:00,0.035354313,False,-0.063280806,285875.0,-0.010403367,GapFade_strongstock,6,B,CAUTION,False,"pct_change_3, pct_off_52wk_high",Large,5.2961312000000005
2/5/2018,HON,A,Large,3.0,IntradayCapitch_strongstock,,,,,,,,,,,,,-0.026307548,0.013285301,-0.033965905,-0.054422644,-0.049983918,2,-0.0586204808332829,-0.0586204808332829,-0.0189140101459258,0.0832959569424032,0.0167809134990408,False,-0.041235418886291,0.0587344938838823,0.2773175214654036,,,3444388.25,5178788.0,124593.0,201056.0,234586.0,289863.0,548492.0,4208787.0,2753614.0,3289924.0,0.036172751,0.058372049,0.068106724,0.084155147,0.159242211,1.503543626,1.283278507,0.835922341,0.947201114,1.754580957,2.0,1.557900817,1.503543626,1.613702214,0.082520891,0.05769885,0.004588342,-0.019490349,-0.026307548,-0.011185396,-0.005934158,0.01313931,0.108817274,0.717964939,3.699199422,1.431685933,1.103287857,0.755447942,0.012323833,-2.756115333,False,False,False,False,False,True,2018-02-05 15:09:00-05:00,4.0,283.0,0.009415584,0 days 00:41:00,2018-02-05 09:45:00-05:00,-0.034814408,True,-0.017447135,135000.0,3.87e-05,GapFade_strongstock,3,F,NO-GO,False,"selloff_total_pct, pct_off_30d_high, pct_change_3, pct_off_52wk_high, bounce_pct",Large,-3.3965905
2/5/2018,CAT,A,Large,3.0,IntradayCapitch_strongstock,,,,,,,,,,,,,-0.045056706,0.025818111,-0.024849932,-0.077970696,-0.044278061,3,-0.1056915262064188,-0.1056915262064188,-0.0382877381533951,0.2248243559718983,-0.0111402240297779,True,-0.093915237947819,0.0873640491920956,-0.1219448570461595,,,7007566.35,10700019.0,594432.0,814076.0,1034068.0,1173601.0,1541519.0,7603021.0,4323797.0,7014012.0,0.084827167,0.116171001,0.147564496,0.167476259,0.219979223,1.52692368,1.145841429,0.665356035,1.080810485,1.623974553,2.0,1.331800368,1.52692368,1.369502315,0.221075032,0.116129962,-0.066855388,-0.093393411,-0.045056706,-0.027433558,-0.042561523,0.024173405,0.265459439,0.71523536,3.065948119,1.268568726,0.847966599,0.923055059,0.022137289,-1.12253728,False,False,False,False,False,True,2018-02-05 15:10:00-05:00,4.0,285.0,0.004408428,0 days 00:48:00,2018-02-05 09:37:00-05:00,-0.034814408,True,-0.017447135,135000.0,-0.013053047,GapFade_strongstock,3,F,NO-GO,False,"selloff_total_pct, pct_off_30d_high, pct_change_3, pct_off_52wk_high, bounce_pct",Large,-2.4849932000000003
2/6/2018,TNA,A,ETF,3.0,3DGapFade_strongstock,,,,,,,,,,,,,-0.055240793,0.107779444,0.093953023,-0.021322672,0.091954023,2,-0.2656880733944954,-0.2656880733944954,-0.1641673243883188,0.0049940695424182,-0.0709444136138838,True,-0.2440301164266964,0.2054398653297281,-0.309857135674952,,,3997384.095,6586923.0,514741.0,846961.0,1272405.0,1541961.0,2081950.0,6786962.0,5453078.0,3091460.0,0.128769462,0.211878814,0.318309417,0.385742516,0.520828109,1.647808377,1.757150545,1.465538377,0.857645795,2.165782511,0.0,1.064318015,1.647808377,1.645411964,-0.09797145,-0.053154574,-0.185923515,-0.248591814,-0.162294167,-0.109020995,-0.122899575,-0.082900297,0.082752405,-1.770641082,2.282816807,2.69949668,1.71990172,0.909661743,0.037016983,2.538105887,False,False,True,True,True,True,2018-02-06 09:31:00-05:00,1.0,-372.0,0.043818466,0 days 06:08:00,2018-02-06 09:35:00-05:00,0.035354313,False,-0.063280806,285875.0,-0.077209723,GapFade_strongstock,8,A+,GO,True,PERFECT,ETF,9.395302299999999
2/6/2018,UPRO,A,ETF,3.0,3DGapFade_strongstock,,,,,,,,,,,,,-0.051788672,0.119386353,0.115528631,-0.012276717,0.104196276,3,-0.2631507530869782,-0.2631507530869782,-0.1911506411765344,0.0775483240945514,-0.0569886617177061,True,-0.2430844929842196,0.2189456937882317,-0.2317924129984004,,,14467734.86,27602172.0,2264724.0,2403036.0,3670086.0,4551576.0,6769554.0,39413988.0,21246450.0,11684316.0,0.156536184,0.166096215,0.25367385,0.31460184,0.467906971,1.907843368,2.858573854,1.734900858,1.009340196,2.401734941,0.0,1.714642523,1.907843368,1.061072343,0.056100492,-0.001809895,-0.159033963,-0.233039876,-0.16839245,-0.108709694,-0.10602911,-0.031198524,0.18737045,-0.697662372,2.54817948,3.636321589,2.267427617,0.97268629,0.028851526,4.004246776,False,False,True,True,True,True,2018-02-06 09:31:00-05:00,1.0,-369.0,0.031829476,0 days 06:05:00,2018-02-06 09:35:00-05:00,0.035354313,False,-0.063280806,285875.0,-0.074553504,GapFade_strongstock,8,A+,GO,True,PERFECT,ETF,11.552863100000001
2/4/2026,FIG,A,Medium,5.0,3DGapFade_weakstock,,,,,,,,,,,,,-0.017297803,0.080875357,0.070884872,-0.055661275,0.038534729,4,-0.476854156296665,-0.8529247131262244,-0.2884231536926147,0.1807578998345374,0.0149573808043076,False,-0.465707133738079,0.6205124258687161,0.0166261948197131,,,10241685.45,23441400.0,656507.0,1415719.0,2070142.0,2870660.0,4792080.0,25593655.0,14686714.0,9106264.0,0.064101461,0.138231056,0.202129035,0.280291756,0.467899548,2.28882249,2.639440095,1.672940668,1.095536949,2.651349115,0.0,0.628690526,2.28882249,2.156441592,-0.654503616,-0.542844715,-0.432964661,-0.242795389,-0.124166667,-0.14563983,-0.237724581,-0.337392968,-0.444432442,-6.062018811,1.503871965,1.651790089,1.024851317,0.647682261,0.059475438,1.191834373,False,False,True,True,True,True,2026-02-04 10:00:00-05:00,1.0,-300.0,-0.001111988,0 days 04:22:00,2026-02-04 10:38:00-05:00,-0.006025929,True,-0.008469702,36.72,-0.114852572,GapFade_weakstock,5,C,NO-GO,False,"pct_off_30d_high, gap_pct, pct_change_3",Medium,7.0884872
2/4/2026,IGV,B,ETF,5.0,3DGapFade_weakstock,,,,,,,,,,,,,-0.015692704,0.008685306,-0.002498513,-0.029982153,-0.012016657,6,-0.230205614324312,-0.2876514958894821,-0.1358162129339135,0.2149901380670615,-0.015104427855987,True,-0.2227129339259051,0.2356265480856724,-0.0565510375039936,,,10778638.27,44981056.0,804236.0,1808341.0,3533633.0,4564665.0,6416249.0,26635454.0,9587881.0,14832770.0,0.074613878,0.167770822,0.327836681,0.423491807,0.595274546,4.173166857,2.847017347,1.159985005,1.834357259,3.05252471385992,2.0,,4.173166857,2.248520335,-0.265104485,-0.231085902,-0.188941426,-0.1238403,-0.061103664,-0.088004647,-0.127993088,-0.174226678,-0.206984486,-6.619726724,1.428499679,1.962938391,0.83927263,1.052121813,0.021855847,-0.11431782,False,False,True,False,False,True,2026-02-04 10:00:00-05:00,1.0,-41.0,0.002983294,,,-0.006025929,True,-0.008469702,36.72,-0.067662183,GapFade_weakstock,3,F,NO-GO,False,"pct_off_30d_high, gap_pct, pct_change_3, pct_off_52wk_high, bounce_pct",ETF,-0.2498513
1/3/2024,RIOT,A,Large,,GapFade_strongstock,,,,,,,,,,,LONG,,-0.0921479558728098,0.0886347390993567,0.0750536097212293,-0.0171551107934238,0.0943531093638313,3,-0.2538666666666666,-0.3225181598062953,-0.1723952738990333,0.0555555555555553,0.1453098060533115,False,-0.1637555139117169,0.3119423184019868,0.3931677746969128,,,36143343.809523806,28822516.0,3382232.0,2708744.0,3620786.0,4626900.0,6747003.0,35508198.0,58700445.0,45018820.0,0.0935782814624024,0.0749444770322065,0.1001785008902778,0.128015272310826,0.1866734587579071,0.797450179261091,0.973066583548514,1.6163372546979509,1.315655750117576,0.6483888293829114,0.0,1.284108756207838,0.797450179261091,0.8008746886671287,0.2741347905282331,0.5527192008879024,-0.0673333333333333,-0.1612709832134292,-0.0921479558728098,-0.0888423571642237,-0.0447368008404807,0.1710610289651144,0.2477291207114457,1.5339962666903089,1.14461896107606,1.317736630463769,2.250778395511549,1.020570881837028,0.0781262448051438,0.9606708975763776,False,False,True,False,True,True,2024-01-03 09:32:00-05:00,1.0,-224.0,0.0130266978515723,,,-0.0034861722254107,True,-0.0063071586250394,210.75,-0.0587750176896718,GapFade_strongstock,8,A+,GO,True,PERFECT,Large,7.50536097212293
1/3/2024,HUT,B,Medium,,GapFade_strongstock,,,,,,,,,,,LONG,,-0.0714285714285714,0.0991452991452991,0.0538461538461539,-0.0143162393162392,0.0683760683760684,3,-0.3648208469055375,-0.4857142857142857,-0.3048275862068966,0.0572519083969466,0.9139130185855104,False,-0.2689773785588263,0.8944568474508534,0.5647954300994086,3.0,,9170862.38095238,6770512.0,1020442.0,691191.0,1024064.0,1158601.0,1574272.0,12762224.0,18629401.0,14097335.0,0.1112700155788433,0.0753681574630957,0.1116649620789154,0.1263350110243046,0.171660192314053,0.73826339538822,1.374420364378053,2.075188631382672,1.7293280401262876,0.4878563217799676,0.0,1.5258977844490789,0.73826339538822,0.6773447192491097,0.0263157894736841,0.2513368983957219,0.1132254995242625,-0.0330578512396694,-0.0714285714285714,-0.08355603064315,0.0715996916859359,0.1572553430821135,0.1102717403034699,0.9115364409652946,0.6924547212483181,1.3983028232908157,2.142196284961925,1.6287212283067911,0.1443006780159113,0.3731524659933791,False,False,False,False,True,True,2024-01-03 09:32:00-05:00,1.0,-224.0,0.0636363636363635,,,-0.0034861722254107,True,-0.0063071586250394,210.75,-0.0476862561480565,GapFade_strongstock,8,A+,GO,True,PERFECT,Medium,5.3846153846153895
2/2/2024,DPST,A,Medium,,GapFade_strongstock,,,,,,,,,,,LONG,,-0.0643250688705232,0.1006918887089649,0.0806712792580596,-0.0101575150890624,0.0521124687177976,3,-0.3416359759643341,-0.7743938890733976,-0.2639156443272838,0.4644149577804577,-0.0377958016832031,True,-0.2945308472482094,0.3078960821680089,-0.1038571579986055,,,1553209.9090909092,1992126.0,288749.0,226288.0,300264.0,370335.0,524511.0,5671121.0,3896404.0,815555.0,0.1859046857156636,0.1456905461879559,0.1933183649180708,0.2384320353819764,0.3376948581965945,1.2825864606838542,3.7332360557869566,2.9425277287113656,0.6734876329418698,2.472079749373126,0.0,2.4206284539966405,1.2825864606838542,0.7836840993388722,0.3343154586525242,0.2057152999645013,-0.228243581004317,-0.1716863797097914,-0.3000515198351364,-0.1584314431713301,-0.153884019758172,-0.122601146708786,0.1265954577575764,-1.3988739705878117,1.0082046936700777,2.192870996418588,2.520377840520173,0.4541966501500633,0.0721313780430854,1.118393706687167,False,False,True,True,True,False,2024-02-02 09:30:00-05:00,1.0,-141.0,0.0292424242424243,0 days 01:05:00,2024-02-02 10:46:00-05:00,0.0095986929439396,False,0.0036724728667855,198.5,-0.1147703304141687,GapFade_strongstock,8,A+,GO,True,PERFECT,Medium,8.06712792580596
7/25/2024,NVDA,A,Large,,GapFade_strongstock,,,,,,,,,,,LONG,,-0.0105908096280086,0.0317586694975229,-0.0067232837933475,-0.0596249115357396,0.0278662420382164,2,-0.19693094629156,-0.4231181423832609,-0.0751983163347904,0.1244239631336408,-0.0083979371281565,True,-0.1512858738401511,0.15528629000126,-0.0498813828184447,,,284331637.6818182,436571420.0,18518727.0,19949476.0,29966483.0,38123574.0,68355825.0,327776884.0,173906183.0,258045693.0,0.065130729562791,0.0701627021271705,0.1053927141007573,0.1340813646726934,0.2404087900921307,1.5354303290319946,1.2202080281482102,0.6358451144166131,0.8942431683648898,1.772705886627606,2.0,1.1396683009159931,1.5354303290319946,1.077259576211691,0.2525207756232687,0.2884253718584374,-0.1034975017844396,-0.1621080720480319,-0.0849927149101505,-0.0390620494187245,-0.0610294620825139,-0.0151057095663857,0.4834401910347405,-0.2957741821188017,1.7080429904334478,1.652689975487036,0.4816684378320944,1.1316482359136368,0.0396021192110933,-0.1697708084133083,False,False,False,False,False,True,2024-07-25 10:13:00-04:00,2.0,-171.0,0.0135653128253133,0 days 00:41:00,2024-07-25 12:23:00-04:00,-0.0054308672762539,True,-0.0206817935077623,139.15,-0.0258673374962748,GapFade_strongstock,7,A,GO,True,bounce_pct,Large,-0.67232837933475
12/20/2024,MSTR,A,Large,,GapFade_strongstock,,,,,,,,,,,LONG,,-0.0217178214788947,0.1424992954879919,0.1403701036415442,-0.0074208598177662,0.1209568838651094,4,-0.411841620626151,-0.411841620626151,-0.2011647539579612,0.0676965015901854,-0.0367853898963917,True,-0.2461229170953459,0.2438280122737124,-0.1324734403795933,,,35513631.09090909,28522567.0,2660775.0,1118682.0,1790064.0,2192965.0,3202316.0,26622884.0,24422921.0,21821974.0,0.0749226400755487,0.0315000737924082,0.0504049838051684,0.0617499515717322,0.0901714609751561,0.803144204741748,0.7992287539508173,0.6881594620447102,0.59271811465579,2.05631635341514,3.0,0.5791181018861236,0.803144204741748,0.4204346477999831,1.386742395934534,1.12955924518237,-0.3259818922398328,-0.1734730848861283,-0.1735158635681383,-0.0372914984670749,-0.0506087859277364,0.1484224613405144,0.9204786669915898,1.2883563134163936,1.3081035406338148,1.260321350450646,1.5209753944105897,0.8777444305237331,0.1171667404911376,1.1980371140576511,False,False,True,True,True,True,2024-12-20 09:30:00-05:00,1.0,-390.0,0.0640701006197108,0 days 06:23:00,2024-12-20 09:37:00-05:00,0.0161232102033449,False,-0.0299730226245841,143.85,-0.0180665024574491,GapFade_strongstock,8,A+,GO,True,PERFECT,Large,14.03701036415442
12/20/2024,RGTI,A,Large,,GapFade_strongstock,,,,,,,,,,,LONG,,-0.0281124497991967,0.3884297520661157,0.2906336088154269,-0.0454545454545454,0.672176308539945,2,-0.4305882352941176,-0.4305882352941176,-0.3288409703504044,0.2099125364431486,-9.577681413839755,False,-0.3105589960828621,2.349604458327558,0.7125454905509394,1.0,,150865686.5909091,208644087.0,21580198.0,8662380.0,13593444.0,16692809.0,33139065.0,176118532.0,280366579.0,222464199.0,0.1430424537722575,0.0574178277098165,0.0901029538735358,0.1106468235236592,0.2196593920648149,1.382979070421521,1.1410100424420726,1.9158597447164083,1.673814580640288,0.971527472606952,1.0,1.0253865408426803,1.382979070421521,0.4014041020383594,7.00617556241729,8.490196078431373,4.377777777777777,1.2830188679245282,-0.3477088948787062,0.2830957230142568,0.8748256300567283,2.462963128374929,5.504616955174603,3.657141004059086,1.606873483308192,2.1963320140476053,1.816738711239868,2.0206871265756763,0.2700821114369501,1.0760935156687506,False,False,False,True,True,False,2024-12-20 09:35:00-05:00,1.0,-286.0,0.1523809523809523,0 days 04:27:00,2024-12-20 09:54:00-05:00,0.0161232102033449,False,-0.0299730226245841,143.85,0.25593458829365,GapFade_strongstock,8,A+,GO,True,PERFECT,Large,29.06336088154269
7/2/2024,SMCI,A,Large,,GapFade_strongstock,,,,,,,,,,,LONG,,-0.0159050620445144,0.0644483362521891,0.0472479359519639,-0.0038954215661745,0.0472729547160369,2,-0.2116526301256386,-0.3495524816924329,-0.0876499393503751,0.6617975597181642,0.1234250023174686,False,-0.1320866569687977,0.2566230494010076,0.4192458640604422,,,70051030.0,53892480.0,933960.0,1957250.0,3943570.0,5797570.0,12626430.0,71226470.0,165039800.0,71512840.0,0.0133325662734723,0.0279403457736453,0.0562956747388296,0.0827620950041705,0.1802461719692058,0.7693317285984231,1.0059274490383627,2.3263823039563123,1.0991373866325196,0.7682019061192368,0.0,1.4855320750566856,0.7693317285984231,2.0956464944965525,-0.2559152596012435,-0.2128558346544305,0.037386937281823,-0.0991762544934134,-0.0159050620445144,-0.0109451360020179,0.0217097717236551,0.0253764154025292,0.4133824857971598,0.3150367262849907,0.8173131789340498,0.9001937052961217,1.320526686887297,1.1225435002979025,0.0682808319728418,0.6919648543643475,False,False,True,True,True,False,2024-07-02 09:30:00-04:00,1.0,-99.0,0.0017418328091126,0 days 01:32:00,2024-07-02 09:37:00-04:00,0.0097664153025564,False,0.0009360718022135,111.7,0.0100290751880783,GapFade_strongstock,6,B,CAUTION,False,"prior_day_range_atr, pct_change_3",Large,4.72479359519639
7/5/2024,CLSK,A,Large,,GapFade_strongstock,,,,,,,,,,,LONG,,-0.0433436532507739,0.0440129449838187,0.0388349514563107,-0.0213592233009708,0.0601941747572815,2,-0.2514534883720931,-0.375,-0.0987723214285715,0.2590381799752209,0.1072339002364115,False,-0.1690934736720173,0.2851469069227921,0.3224485011737024,,,31545582.23809524,30303400.0,2499497.0,2916647.0,5083982.0,6130231.0,8433226.0,19266252.0,26646825.0,40486424.0,0.0792344544835043,0.0924581761714254,0.1611630421536634,0.1943293027128527,0.2673346123824535,0.9606226244702136,0.6101229637727128,0.8297419649019118,1.2619466411527496,0.7633211073420562,1.0,0.7623472079863699,0.9606226244702136,1.1668935789880923,-0.132996632996633,0.0058593749999999,-0.0556234718826406,-0.1940532081377153,-0.0874187832250443,-0.025613144859248,-0.0509392053895826,-0.0500029448141828,0.3431425204947901,-0.6000605815832062,0.7279886914378022,0.6981681726164022,0.8020390029462663,1.5798611111111125,0.0839901067290373,0.4623753078633086,False,False,True,False,True,True,2024-07-05 09:32:00-04:00,1.0,-267.0,0.0510204081632653,0 days 04:23:00,2024-07-05 09:36:00-04:00,0.0052014426300813,False,0.0093160312608672,110.25,-0.0313388674983449,GapFade_strongstock,7,A,GO,True,prior_day_range_atr,Large,3.88349514563107
8/2/2024,JMIA,A,Medium,,GapFade_strongstock,,,,,,,,,,,LONG,,-0.0549054905490548,0.0514285714285713,0.018095238095238,-0.0323809523809523,-0.1428571428571428,4,-0.3018617021276595,-0.3018617021276595,-0.1519083969465649,0.1702654593297724,0.2211047061966089,False,-0.2656818137691943,0.4978836259419242,0.333536776722566,,,7419197.545454546,5100115.0,282944.0,382298.0,639473.0,748913.0,974715.0,3981536.0,4271763.0,4545144.0,0.0381367389487221,0.0515282141576374,0.0861916664278309,0.1009425878488476,0.131377415687923,0.6874213779527467,0.5191571222940834,0.5545993674580907,0.5955361518102881,1.142362706220089,1.0,0.8343859533227033,0.6874213779527467,1.351143689210586,0.9961977186311788,0.9195612431444242,0.3375796178343949,-0.1477272727272727,-0.1365131578947368,-0.111540318686625,-0.0969694491022864,0.1699624848985811,1.014708834425243,1.181343224686286,0.6997606082129793,0.9428191697287152,0.5581083065819011,0.4656382215661617,0.1057800551220837,0.1710647444298815,False,False,False,False,True,True,2024-08-02 09:34:00-04:00,1.0,-143.0,0.0406342913776016,0 days 00:38:00,2024-08-02 11:19:00-04:00,-0.0053196453569762,True,-0.0026265520534862,143.95,-0.0691323322907704,GapFade_strongstock,6,B,CAUTION,False,"prior_day_range_atr, bounce_pct",Medium,1.8095238095238002
8/5/2024,CLSK,A,Medium,,GapFade_strongstock,,,,,,,,,,,LONG,,-0.2518545994065281,0.2097174020823002,0.2087258304412492,-0.0738720872583045,0.2493802677243429,2,-0.5078086871644704,-0.5920307443365695,-0.1574999999999999,0.1200000000000001,0.0047090436319143,False,-0.3141408222965749,0.3772102916694334,0.0101293465617411,,,32250991.52380952,43036040.0,5010048.0,3509096.0,6340392.0,8175005.0,11659999.0,37910417.0,27094417.0,21891211.0,0.1553455494942317,0.1088058330674697,0.1965952580192506,0.2534807338858014,0.3615392410925389,1.3344098263840458,1.1961808187176342,0.8644606648980432,0.7072824190846834,1.9831333679986916,4.0,0.6042991863924493,1.3344098263840458,0.7004116527426484,-0.3434244791666666,-0.3902660217654171,-0.3459792477302204,-0.4437396580253722,-0.2518545994065281,-0.2182994810021142,-0.2549163307682913,-0.2675839877050172,-0.0842800151619217,-2.4660254028975523,2.2905288450138714,1.21505628314283,0.7855444602948182,0.6314508685071742,0.0852550219062577,2.4482526163767093,False,False,True,False,True,True,2024-08-05 09:31:00-04:00,1.0,-177.0,0.0269857433808554,0 days 01:17:00,2024-08-05 11:11:00-04:00,0.0112188257368462,False,-0.0217710551435494,195.1,-0.1870331634508435,GapFade_strongstock,7,A,GO,True,consecutive_down_days,Medium,20.87258304412492
8/5/2024,TSLA,A,Large,,GapFade_strongstock,,,,,,,,,,,LONG,,-0.1081042037848509,0.1007445200302342,0.0737501349746247,-0.0173847316704459,0.0838462369074614,2,-0.3165313653136531,-0.3360814395297154,-0.1051406903089585,0.1826086956521727,0.0118651683877865,False,-0.2384173185896246,0.2822552543689356,0.0361044308984017,,,121482911.47619048,96489994.0,9288220.0,6872124.0,10794691.0,13883601.0,21143948.0,82829370.0,83861898.0,67497011.0,0.0764570085383606,0.0565686475282317,0.0888576909198925,0.1142843946633684,0.1740487426838137,0.7942680400684268,0.6759123769857811,0.664929425755337,0.5181898097832747,1.4852565841767422,1.0,1.0605295673421231,0.7942680400684268,0.7398752398199009,0.0707596253902185,0.0416736966424835,-0.267731477820827,-0.2635680489841357,-0.1081042037848509,-0.0785589030199487,-0.1370363864544952,-0.0237553928586823,0.0010581132490505,-0.3454899532169902,1.7876533629799851,0.8242978695364768,1.2768816872554944,0.8636935637334642,0.0532284141987614,1.3855407132595132,False,False,False,False,True,True,2024-08-05 09:30:00-04:00,1.0,-115.0,0.022354694485842,0 days 01:25:00,2024-08-05 10:00:00-04:00,0.0112188257368462,False,-0.0217710551435494,195.1,-0.0694062881694742,GapFade_strongstock,7,A,GO,True,prior_day_range_atr,Large,7.3750134974624695
