ticker,date,exp,dte,strike,spot,open_iv,close_iv,open_ts,close_ts
DPST,2024-01-26,2024-02-02,7,95.0,95.0,0.93325,0.89855,2024-01-26 10:30:00-05:00,2024-01-26 15:30:00-05:00
DPST,2024-01-29,2024-02-09,11,94.5,94.5,0.9057,0.88315,2024-01-29 10:30:00-05:00,2024-01-29 15:30:00-05:00
DPST,2024-01-30,2024-02-09,10,98.5,98.5,0.8962,0.8876999999999999,2024-01-30 10:30:00-05:00,2024-01-30 15:30:00-05:00
DPST,2024-01-31,2024-02-09,9,82.5,82.5,1.06625,0.98525,2024-01-31 10:30:00-05:00,2024-01-31 15:30:00-05:00
DPST,2024-02-01,2024-02-09,8,81.5,81.5,1.11895,1.0721,2024-02-01 10:30:00-05:00,2024-02-01 15:30:00-05:00
ENTG,2025-03-26,2025-04-17,22,95.0,95.0,0.41500000000000004,0.42965,2025-03-26 10:30:00-04:00,2025-03-26 15:30:00-04:00
ENTG,2025-03-27,2025-04-17,21,92.5,92.5,0.4222,0.43195,2025-03-27 10:30:00-04:00,2025-03-27 15:30:00-04:00
ENTG,2025-03-28,2025-04-17,20,92.5,92.5,0.4427,0.48065,2025-03-28 10:30:00-04:00,2025-03-28 15:30:00-04:00
ENTG,2025-03-31,2025-04-17,17,87.5,87.5,0.5027999999999999,0.49275,2025-03-31 10:30:00-04:00,2025-03-31 15:30:00-04:00
ENTG,2025-04-01,2025-04-17,16,85.0,85.0,0.5438,0.51415,2025-04-01 10:30:00-04:00,2025-04-01 15:30:00-04:00
ENTG,2025-04-02,2025-04-17,15,85.0,85.0,0.5638,0.48629999999999995,2025-04-02 10:30:00-04:00,2025-04-02 15:30:00-04:00
ENTG,2025-04-03,2025-04-17,14,82.5,82.5,0.4831,0.58195,2025-04-03 10:30:00-04:00,2025-04-03 15:30:00-04:00
ENTG,2025-04-04,2025-04-17,13,70.0,70.0,0.7141,0.8801,2025-04-04 10:30:00-04:00,2025-04-04 15:30:00-04:00
FIG,2026-01-23,2026-01-30,7,28.0,28.0,0.64995,0.6226,2026-01-23 10:30:00-05:00,2026-01-23 15:30:00-05:00
FIG,2026-01-26,2026-02-06,11,29.0,29.0,0.6734,0.68335,2026-01-26 10:30:00-05:00,2026-01-26 15:30:00-05:00
FIG,2026-01-27,2026-02-06,10,29.0,29.0,0.7056,0.66405,2026-01-27 10:30:00-05:00,2026-01-27 15:30:00-05:00
FIG,2026-01-28,2026-02-06,9,28.5,28.5,0.65465,0.6913499999999999,2026-01-28 10:30:00-05:00,2026-01-28 15:30:00-05:00
FIG,2026-01-29,2026-02-06,8,29.0,29.0,0.74075,0.6911499999999999,2026-01-29 10:30:00-05:00,2026-01-29 15:30:00-05:00
FIG,2026-01-30,2026-02-06,7,27.0,27.0,0.68745,0.6839,2026-01-30 10:30:00-05:00,2026-01-30 15:30:00-05:00
FIG,2026-02-02,2026-02-13,11,25.5,25.5,0.8096,0.73375,2026-02-02 10:30:00-05:00,2026-02-02 15:30:00-05:00
FIG,2026-02-03,2026-02-13,10,23.0,23.0,0.9141999999999999,0.90835,2026-02-03 10:30:00-05:00,2026-02-03 15:30:00-05:00
FRC,2023-02-28,2023-03-17,17,120.0,120.0,0.3996,0.3624,2023-02-28 10:30:00-05:00,2023-02-28 15:30:00-05:00
FRC,2023-03-01,2023-03-17,16,125.0,125.0,0.33640000000000003,0.32345,2023-03-01 10:30:00-05:00,2023-03-01 15:30:00-05:00
FRC,2023-03-02,2023-03-17,15,120.0,120.0,0.3709,0.3527,2023-03-02 10:30:00-05:00,2023-03-02 15:30:00-05:00
FRC,2023-03-03,2023-03-17,14,120.0,120.0,0.35714999999999997,0.3957,2023-03-03 10:30:00-05:00,2023-03-03 15:30:00-05:00
FRC,2023-03-06,2023-03-17,11,125.0,125.0,0.34885,0.3449,2023-03-06 10:30:00-05:00,2023-03-06 15:30:00-05:00
FRC,2023-03-07,2023-03-17,10,120.0,120.0,0.42455,0.40080000000000005,2023-03-07 10:30:00-05:00,2023-03-07 15:30:00-05:00
FRC,2023-03-08,2023-03-17,9,115.0,115.0,0.56155,0.3891,2023-03-08 10:30:00-05:00,2023-03-08 15:30:00-05:00
FRC,2023-03-09,2023-03-17,8,105.0,105.0,0.51355,0.6998500000000001,2023-03-09 10:30:00-05:00,2023-03-09 15:30:00-05:00
GL,2024-04-01,2024-04-19,18,115.0,115.0,0.38544999999999996,0.36885,2024-04-01 10:30:00-04:00,2024-04-01 15:30:00-04:00
GL,2024-04-02,2024-04-19,17,115.0,115.0,0.40785,0.40035,2024-04-02 10:30:00-04:00,2024-04-02 15:30:00-04:00
GL,2024-04-03,2024-04-19,16,110.0,110.0,0.46245,0.33299999999999996,2024-04-03 10:30:00-04:00,2024-04-03 15:30:00-04:00
GL,2024-04-04,2024-04-19,15,110.0,110.0,0.33235000000000003,0.32125,2024-04-04 10:30:00-04:00,2024-04-04 15:30:00-04:00
GL,2024-04-05,2024-04-19,14,110.0,110.0,0.3241,0.30035,2024-04-05 10:30:00-04:00,2024-04-05 15:30:00-04:00
GL,2024-04-08,2024-04-19,11,105.0,105.0,0.46905,0.48465,2024-04-08 10:30:00-04:00,2024-04-08 15:30:00-04:00
GL,2024-04-09,2024-04-19,10,110.0,110.0,0.46165,0.4062,2024-04-09 10:30:00-04:00,2024-04-09 15:30:00-04:00
GL,2024-04-10,2024-04-19,9,110.0,110.0,0.41205,0.34550000000000003,2024-04-10 10:30:00-04:00,2024-04-10 15:30:00-04:00
GME,2021-01-15,2021-01-22,7,39.0,39.0,2.9627,2.57125,2021-01-15 10:30:00-05:00,2021-01-15 15:30:00-05:00
GME,2021-01-19,2021-01-29,10,39.0,39.0,2.6445,2.4987,2021-01-19 10:30:00-05:00,2021-01-19 15:30:00-05:00
GME,2021-01-20,2021-01-29,9,37.0,37.0,2.22445,2.1662,2021-01-20 10:30:00-05:00,2021-01-20 15:30:00-05:00
GME,2021-01-21,2021-01-29,8,38.0,38.0,1.8965,1.92115,2021-01-21 10:30:00-05:00,2021-01-21 15:30:00-05:00
GME,2021-01-22,2021-01-29,7,43.0,43.0,2.1332500000000003,3.0462499999999997,2021-01-22 10:30:00-05:00,2021-01-22 15:30:00-05:00
GME,2021-01-25,2021-02-05,11,85.0,85.0,5.783049999999999,4.96225,2021-01-25 10:30:00-05:00,2021-01-25 15:30:00-05:00
GME,2021-01-26,2021-02-05,10,90.0,90.0,4.86025,5.4805,2021-01-26 10:30:00-05:00,2021-01-26 15:30:00-05:00
GME,2021-01-27,2021-02-05,9,210.0,210.0,7.04795,7.47675,2021-01-27 10:30:00-05:00,2021-01-27 15:30:00-05:00
GME,2021-02-26,2021-03-05,7,125.0,125.0,5.79505,5.84605,2021-02-26 10:30:00-05:00,2021-02-26 15:30:00-05:00
GME,2021-03-01,2021-03-12,11,104.0,104.0,4.3931000000000004,4.40665,2021-03-01 10:30:00-05:00,2021-03-01 15:30:00-05:00
GME,2021-03-02,2021-03-12,10,120.0,120.0,4.04385,3.76075,2021-03-02 10:30:00-05:00,2021-03-02 15:30:00-05:00
GME,2021-03-03,2021-03-12,9,125.0,125.0,3.3684000000000003,3.0017,2021-03-03 10:30:00-05:00,2021-03-03 15:30:00-05:00
GME,2021-03-04,2021-03-12,8,124.0,124.0,3.0041,3.49185,2021-03-04 10:30:00-05:00,2021-03-04 15:30:00-05:00
GME,2021-03-05,2021-03-12,7,130.0,130.0,3.4957000000000003,2.69975,2021-03-05 10:30:00-05:00,2021-03-05 15:30:00-05:00
GME,2021-03-08,2021-03-19,11,150.0,150.0,3.6944999999999997,3.8129999999999997,2021-03-08 10:30:00-05:00,2021-03-08 15:30:00-05:00
GME,2021-03-09,2021-03-19,10,220.0,220.0,4.0125,3.6900500000000003,2021-03-09 10:30:00-05:00,2021-03-09 15:30:00-05:00
HON,2018-01-24,2018-02-02,9,160.0,160.0,0.22605,0.2226,2018-01-24 10:30:00-05:00,2018-01-24 15:30:00-05:00
HON,2018-01-25,2018-02-02,8,160.0,160.0,0.23775000000000002,0.23335,2018-01-25 10:30:00-05:00,2018-01-25 15:30:00-05:00
HON,2018-01-26,2018-02-02,7,162.5,162.5,0.1643,0.14825,2018-01-26 10:30:00-05:00,2018-01-26 15:30:00-05:00
HON,2018-01-29,2018-02-09,11,165.0,165.0,0.15845,0.16375,2018-01-29 10:30:00-05:00,2018-01-29 15:30:00-05:00
HON,2018-01-30,2018-02-09,10,160.0,160.0,0.1822,0.17595,2018-01-30 10:30:00-05:00,2018-01-30 15:30:00-05:00
HON,2018-01-31,2018-02-09,9,160.0,160.0,0.17804999999999999,0.16620000000000001,2018-01-31 10:30:00-05:00,2018-01-31 15:30:00-05:00
HON,2018-02-01,2018-02-09,8,160.0,160.0,0.1673,0.15435,2018-02-01 10:30:00-05:00,2018-02-01 15:30:00-05:00
HON,2018-02-02,2018-02-09,7,157.5,157.5,0.175,0.17625,2018-02-02 10:30:00-05:00,2018-02-02 15:30:00-05:00
HUT,2023-12-20,2023-12-29,9,13.0,13.0,1.3202500000000001,1.3271,2023-12-20 10:30:00-05:00,2023-12-20 15:30:00-05:00
HUT,2023-12-21,2023-12-29,8,12.5,12.5,1.3256999999999999,1.1904,2023-12-21 10:30:00-05:00,2023-12-21 15:30:00-05:00
HUT,2023-12-22,2023-12-29,7,13.0,13.0,1.282,1.44335,2023-12-22 10:30:00-05:00,2023-12-22 15:30:00-05:00
HUT,2023-12-26,2024-01-05,10,14.0,14.0,1.63335,1.6641499999999998,2023-12-26 10:30:00-05:00,2023-12-26 15:30:00-05:00
HUT,2023-12-27,2024-01-05,9,16.0,16.0,1.68395,1.44465,2023-12-27 10:30:00-05:00,2023-12-27 15:30:00-05:00
HUT,2023-12-28,2024-01-05,8,16.0,16.0,1.74755,1.8425,2023-12-28 10:30:00-05:00,2023-12-28 15:30:00-05:00
HUT,2023-12-29,2024-01-05,7,16.5,16.5,1.9229,1.86165,2023-12-29 10:30:00-05:00,2023-12-29 15:30:00-05:00
HUT,2024-01-02,2024-01-12,10,14.0,14.0,2.10175,2.0051,2024-01-02 10:30:00-05:00,2024-01-02 15:30:00-05:00
IGV,2026-01-23,2026-02-20,28,97.0,97.0,0.27444999999999997,0.27525,2026-01-23 10:30:00-05:00,2026-01-23 15:30:00-05:00
IGV,2026-01-26,2026-02-20,25,98.0,98.0,0.2762,0.2734,2026-01-26 10:30:00-05:00,2026-01-26 15:30:00-05:00
IGV,2026-01-27,2026-02-20,24,99.0,99.0,0.25770000000000004,0.26735,2026-01-27 10:30:00-05:00,2026-01-27 15:30:00-05:00
IGV,2026-01-28,2026-02-20,23,98.0,98.0,0.28305,0.2714,2026-01-28 10:30:00-05:00,2026-01-28 15:30:00-05:00
IGV,2026-01-29,2026-02-20,22,94.0,94.0,0.31565,0.2871,2026-01-29 10:30:00-05:00,2026-01-29 15:30:00-05:00
IGV,2026-01-30,2026-02-20,21,92.0,92.0,0.3024,0.30474999999999997,2026-01-30 10:30:00-05:00,2026-01-30 15:30:00-05:00
IGV,2026-02-02,2026-02-20,18,91.0,91.0,0.31305,0.3062,2026-02-02 10:30:00-05:00,2026-02-02 15:30:00-05:00
IGV,2026-02-03,2026-02-20,17,89.0,89.0,0.29325,0.3574,2026-02-03 10:30:00-05:00,2026-02-03 15:30:00-05:00
JMIA,2024-07-24,2024-08-02,9,13.5,13.5,2.1406,1.8767,2024-07-24 10:30:00-04:00,2024-07-24 15:30:00-04:00
JMIA,2024-07-25,2024-08-02,8,12.0,12.0,1.75775,1.55815,2024-07-25 10:30:00-04:00,2024-07-25 15:30:00-04:00
JMIA,2024-07-26,2024-08-02,7,13.0,13.0,1.5827499999999999,1.5882,2024-07-26 10:30:00-04:00,2024-07-26 15:30:00-04:00
JMIA,2024-07-29,2024-08-09,11,13.0,13.0,2.0416999999999996,1.9853,2024-07-29 10:30:00-04:00,2024-07-29 15:30:00-04:00
JMIA,2024-07-30,2024-08-09,10,12.5,12.5,2.123,2.6020000000000003,2024-07-30 10:30:00-04:00,2024-07-30 15:30:00-04:00
JMIA,2024-07-31,2024-08-09,9,12.5,12.5,2.5742,2.5068,2024-07-31 10:30:00-04:00,2024-07-31 15:30:00-04:00
JMIA,2024-08-01,2024-08-09,8,12.0,12.0,2.4877000000000002,2.31635,2024-08-01 10:30:00-04:00,2024-08-01 15:30:00-04:00
JMIA,2024-08-02,2024-08-09,7,9.5,9.5,2.40425,2.3076,2024-08-02 10:30:00-04:00,2024-08-02 15:30:00-04:00
JNJ,2018-01-24,2018-02-02,9,143.0,143.0,0.16144999999999998,0.155,2018-01-24 10:30:00-05:00,2018-01-24 15:30:00-05:00
JNJ,2018-01-25,2018-02-02,8,142.0,142.0,0.15655,0.1513,2018-01-25 09:30:00-05:00,2018-01-25 15:30:00-05:00
JNJ,2018-01-26,2018-02-02,7,145.0,145.0,0.14035,0.133,2018-01-26 10:30:00-05:00,2018-01-26 15:30:00-05:00
JNJ,2018-01-29,2018-02-09,11,145.0,145.0,0.14579999999999999,0.1555,2018-01-29 09:30:00-05:00,2018-01-29 15:30:00-05:00
JNJ,2018-01-30,2018-02-09,10,143.0,143.0,0.16925,0.1593,2018-01-30 10:30:00-05:00,2018-01-30 15:30:00-05:00
JNJ,2018-01-31,2018-02-09,9,141.0,141.0,0.16965,0.16825,2018-01-31 10:30:00-05:00,2018-01-31 15:30:00-05:00
JNJ,2018-02-01,2018-02-09,8,138.0,138.0,0.17459999999999998,0.17035,2018-02-01 10:30:00-05:00,2018-02-01 15:30:00-05:00
JNJ,2018-02-02,2018-02-09,7,140.0,140.0,0.32199999999999995,0.1661,2018-02-02 09:30:00-05:00,2018-02-02 15:30:00-05:00
KEY,2023-03-01,2023-03-17,16,18.0,18.0,0.2983,0.2861,2023-03-01 10:30:00-05:00,2023-03-01 15:30:00-05:00
KEY,2023-03-02,2023-03-17,15,18.0,18.0,0.29925,0.29485,2023-03-02 10:30:00-05:00,2023-03-02 15:30:00-05:00
KEY,2023-03-03,2023-03-17,14,18.0,18.0,0.30369999999999997,0.2885,2023-03-03 10:30:00-05:00,2023-03-03 15:30:00-05:00
KEY,2023-03-06,2023-03-17,11,18.0,18.0,0.32320000000000004,0.28605,2023-03-06 10:30:00-05:00,2023-03-06 15:30:00-05:00
KEY,2023-03-07,2023-03-17,10,18.0,18.0,0.29974999999999996,0.2929,2023-03-07 10:30:00-05:00,2023-03-07 15:30:00-05:00
KEY,2023-03-08,2023-03-17,9,18.0,18.0,0.29195000000000004,0.32420000000000004,2023-03-08 10:30:00-05:00,2023-03-08 15:30:00-05:00
KEY,2023-03-09,2023-03-17,8,17.0,17.0,0.3183,0.42474999999999996,2023-03-09 10:30:00-05:00,2023-03-09 15:30:00-05:00
KEY,2023-03-10,2023-03-17,7,16.0,16.0,0.6312,0.6273,2023-03-10 10:30:00-05:00,2023-03-10 15:30:00-05:00
KRE,2023-03-01,2023-03-10,9,61.0,61.0,0.22775,0.22794999999999999,2023-03-01 10:30:00-05:00,2023-03-01 15:30:00-05:00
KRE,2023-03-02,2023-03-10,8,60.0,60.0,0.2353,0.22649999999999998,2023-03-02 10:30:00-05:00,2023-03-02 15:30:00-05:00
KRE,2023-03-03,2023-03-10,7,60.0,60.0,0.2324,0.22015,2023-03-03 10:30:00-05:00,2023-03-03 15:30:00-05:00
KRE,2023-03-06,2023-03-17,11,60.5,60.5,0.2641,0.2558,2023-03-06 10:30:00-05:00,2023-03-06 15:30:00-05:00
KRE,2023-03-07,2023-03-17,10,59.0,59.0,0.27365,0.26705,2023-03-07 10:30:00-05:00,2023-03-07 15:30:00-05:00
KRE,2023-03-08,2023-03-17,9,58.0,58.0,0.27949999999999997,0.269,2023-03-08 10:30:00-05:00,2023-03-08 15:30:00-05:00
KRE,2023-03-09,2023-03-17,8,56.0,56.0,0.2988,0.36665000000000003,2023-03-09 10:30:00-05:00,2023-03-09 15:30:00-05:00
KRE,2023-03-10,2023-03-17,7,50.0,50.0,0.7929,0.83805,2023-03-10 10:30:00-05:00,2023-03-10 15:30:00-05:00
KWEB,2022-03-03,2022-03-11,8,33.0,33.0,0.5722,0.5530999999999999,2022-03-03 10:30:00-05:00,2022-03-03 15:30:00-05:00
KWEB,2022-03-04,2022-03-11,7,31.0,31.0,0.61715,0.6511,2022-03-04 10:30:00-05:00,2022-03-04 15:30:00-05:00
KWEB,2022-03-07,2022-03-18,11,29.0,29.0,0.7396,0.7437,2022-03-07 10:30:00-05:00,2022-03-07 15:30:00-05:00
KWEB,2022-03-08,2022-03-18,10,28.0,28.0,0.77415,0.7437,2022-03-08 10:30:00-05:00,2022-03-08 15:30:00-05:00
KWEB,2022-03-09,2022-03-18,9,29.0,29.0,0.7243999999999999,0.6945,2022-03-09 10:30:00-05:00,2022-03-09 15:30:00-05:00
KWEB,2022-03-10,2022-03-18,8,27.0,27.0,0.79935,0.7859,2022-03-10 10:30:00-05:00,2022-03-10 15:30:00-05:00
KWEB,2022-03-11,2022-03-18,7,27.0,27.0,0.90835,0.9921,2022-03-11 10:30:00-05:00,2022-03-11 15:30:00-05:00
KWEB,2022-03-14,2022-03-25,11,21.5,21.5,1.17535,1.22595,2022-03-14 10:30:00-04:00,2022-03-14 15:30:00-04:00
KWEB,2022-10-12,2022-10-21,9,22.5,22.5,0.6515,0.6217999999999999,2022-10-12 10:30:00-04:00,2022-10-12 15:30:00-04:00
KWEB,2022-10-13,2022-10-21,8,21.5,21.5,0.6265499999999999,0.60695,2022-10-13 10:30:00-04:00,2022-10-13 15:30:00-04:00
KWEB,2022-10-14,2022-10-21,7,22.5,22.5,0.5952500000000001,0.62185,2022-10-14 10:30:00-04:00,2022-10-14 15:30:00-04:00
KWEB,2022-10-17,2022-10-28,11,22.5,22.5,0.6695,0.6265,2022-10-17 10:30:00-04:00,2022-10-17 15:30:00-04:00
KWEB,2022-10-18,2022-10-28,10,23.0,23.0,0.58975,0.5651999999999999,2022-10-18 10:30:00-04:00,2022-10-18 15:30:00-04:00
KWEB,2022-10-19,2022-10-28,9,22.0,22.0,0.6039000000000001,0.62415,2022-10-19 10:30:00-04:00,2022-10-19 15:30:00-04:00
KWEB,2022-10-20,2022-10-28,8,21.5,21.5,0.6765000000000001,0.65935,2022-10-20 10:30:00-04:00,2022-10-20 15:30:00-04:00
KWEB,2022-10-21,2022-10-28,7,21.0,21.0,0.664,0.7314,2022-10-21 10:30:00-04:00,2022-10-21 15:30:00-04:00
LAES,2025-01-02,2025-01-17,15,7.5,7.5,2.6210500000000003,2.95065,2025-01-02 10:30:00-05:00,2025-01-02 15:30:00-05:00
LAES,2025-01-03,2025-01-17,14,7.5,7.5,2.60345,2.3691,2025-01-03 10:30:00-05:00,2025-01-03 15:30:00-05:00
LAES,2025-01-06,2025-01-17,11,10.0,10.0,3.1220499999999998,2.82465,2025-01-06 10:30:00-05:00,2025-01-06 15:30:00-05:00
LAES,2025-01-07,2025-01-17,10,7.5,7.5,2.53905,2.2431,2025-01-07 10:30:00-05:00,2025-01-07 15:30:00-05:00
LCID,2022-05-02,2022-05-13,11,18.0,18.0,1.2450999999999999,1.2218,2022-05-02 10:30:00-04:00,2022-05-02 15:30:00-04:00
LCID,2022-05-03,2022-05-13,10,19.0,19.0,1.19245,1.1917499999999999,2022-05-03 10:30:00-04:00,2022-05-03 15:30:00-04:00
LCID,2022-05-04,2022-05-13,9,19.0,19.0,1.21225,1.1596000000000002,2022-05-04 10:30:00-04:00,2022-05-04 15:30:00-04:00
LCID,2022-05-05,2022-05-13,8,19.5,19.5,1.2642,1.3749500000000001,2022-05-05 10:30:00-04:00,2022-05-05 15:30:00-04:00
LCID,2022-05-06,2022-05-13,7,18.0,18.0,0.9025000000000001,0.8263499999999999,2022-05-06 10:30:00-04:00,2022-05-06 15:30:00-04:00
LI,2022-10-12,2022-10-21,9,20.5,20.5,0.88785,0.8866499999999999,2022-10-12 10:30:00-04:00,2022-10-12 15:30:00-04:00
LI,2022-10-13,2022-10-21,8,19.5,19.5,0.90425,0.855,2022-10-13 10:30:00-04:00,2022-10-13 15:30:00-04:00
LI,2022-10-14,2022-10-21,7,20.0,20.0,0.8550500000000001,0.80115,2022-10-14 10:30:00-04:00,2022-10-14 15:30:00-04:00
LI,2022-10-17,2022-10-28,11,19.0,19.0,0.8726,0.7894,2022-10-17 10:30:00-04:00,2022-10-17 15:30:00-04:00
LI,2022-10-18,2022-10-28,10,19.5,19.5,0.77765,0.7214499999999999,2022-10-18 10:30:00-04:00,2022-10-18 15:30:00-04:00
LI,2022-10-19,2022-10-28,9,18.0,18.0,0.8151999999999999,0.8432999999999999,2022-10-19 10:30:00-04:00,2022-10-19 15:30:00-04:00
LI,2022-10-20,2022-10-28,8,17.5,17.5,0.8269,0.8105,2022-10-20 10:30:00-04:00,2022-10-20 15:30:00-04:00
LI,2022-10-21,2022-10-28,7,17.0,17.0,0.80115,0.86205,2022-10-21 10:30:00-04:00,2022-10-21 15:30:00-04:00
LINE,2025-03-28,2025-04-17,20,60.0,60.0,0.3145,0.33735000000000004,2025-03-28 10:30:00-04:00,2025-03-28 15:30:00-04:00
LINE,2025-03-31,2025-04-17,17,60.0,60.0,0.3607,0.3386,2025-03-31 10:30:00-04:00,2025-03-31 15:30:00-04:00
LINE,2025-04-01,2025-04-17,16,60.0,60.0,0.33565,0.31685,2025-04-01 10:30:00-04:00,2025-04-01 15:30:00-04:00
LINE,2025-04-02,2025-04-17,15,55.0,55.0,0.3598,0.35565,2025-04-02 10:30:00-04:00,2025-04-02 15:30:00-04:00
LINE,2025-04-03,2025-04-17,14,60.0,60.0,0.5067,0.36815,2025-04-03 10:30:00-04:00,2025-04-03 15:30:00-04:00
LINE,2025-04-04,2025-04-17,13,55.0,55.0,0.56435,0.53295,2025-04-04 10:30:00-04:00,2025-04-04 15:30:00-04:00
LINE,2025-04-07,2025-04-17,10,55.0,55.0,0.6929000000000001,0.54955,2025-04-07 10:30:00-04:00,2025-04-07 15:30:00-04:00
LINE,2025-04-08,2025-04-17,9,50.0,50.0,0.56365,0.6859,2025-04-08 10:30:00-04:00,2025-04-08 15:30:00-04:00
MARA,2023-12-20,2023-12-29,9,24.0,24.0,1.403,1.4467500000000002,2023-12-20 10:30:00-05:00,2023-12-20 15:30:00-05:00
MARA,2023-12-21,2023-12-29,8,23.5,23.5,1.49525,1.32915,2023-12-21 10:30:00-05:00,2023-12-21 15:30:00-05:00
MARA,2023-12-22,2023-12-29,7,25.5,25.5,1.51375,1.45695,2023-12-22 10:30:00-05:00,2023-12-22 15:30:00-05:00
MARA,2024-01-02,2024-01-12,10,25.5,25.5,2.0534,1.9758,2024-01-02 10:30:00-05:00,2024-01-02 15:30:00-05:00
MARA,2024-01-08,2024-01-19,11,25.0,25.0,1.79295,1.6606999999999998,2024-01-08 10:30:00-05:00,2024-01-08 15:30:00-05:00
MARA,2024-01-09,2024-01-19,10,25.0,25.0,1.7366000000000001,1.71605,2024-01-09 10:30:00-05:00,2024-01-09 15:30:00-05:00
MARA,2024-01-10,2024-01-19,9,25.0,25.0,1.6832500000000001,1.714,2024-01-10 10:30:00-05:00,2024-01-10 15:30:00-05:00
MARA,2024-01-11,2024-01-19,8,26.5,26.5,1.58,1.5889,2024-01-11 10:30:00-05:00,2024-01-11 15:30:00-05:00
MARA,2024-01-12,2024-01-19,7,21.5,21.5,1.46795,1.4119,2024-01-12 10:30:00-05:00,2024-01-12 15:30:00-05:00
MARA,2024-01-16,2024-01-26,10,18.5,18.5,1.43715,1.35515,2024-01-16 10:30:00-05:00,2024-01-16 15:30:00-05:00
MARA,2024-01-17,2024-01-26,9,17.5,17.5,1.3989,1.2998,2024-01-17 10:30:00-05:00,2024-01-17 15:30:00-05:00
MARA,2024-01-18,2024-01-26,8,17.0,17.0,1.2519,1.2731,2024-01-18 10:30:00-05:00,2024-01-18 15:30:00-05:00
MARA,2024-07-24,2024-08-02,9,22.0,22.0,1.2511999999999999,1.2191,2024-07-24 10:30:00-04:00,2024-07-24 15:30:00-04:00
MARA,2024-07-25,2024-08-02,8,20.0,20.0,1.2273,1.17535,2024-07-25 10:30:00-04:00,2024-07-25 15:30:00-04:00
MARA,2024-07-26,2024-08-02,7,21.5,21.5,1.2355,1.2266,2024-07-26 10:30:00-04:00,2024-07-26 15:30:00-04:00
MARA,2024-07-29,2024-08-09,11,22.5,22.5,1.1336,1.1404999999999998,2024-07-29 10:30:00-04:00,2024-07-29 15:30:00-04:00
MARA,2024-07-30,2024-08-09,10,20.5,20.5,1.0695000000000001,1.03315,2024-07-30 10:30:00-04:00,2024-07-30 15:30:00-04:00
MARA,2024-07-31,2024-08-09,9,20.5,20.5,1.00855,1.0531000000000001,2024-07-31 10:30:00-04:00,2024-07-31 15:30:00-04:00
MARA,2024-08-01,2024-08-09,8,20.0,20.0,1.0513,1.0976,2024-08-01 10:30:00-04:00,2024-08-01 15:30:00-04:00
MARA,2024-08-02,2024-08-09,7,17.5,17.5,1.13435,0.9863,2024-08-02 10:30:00-04:00,2024-08-02 15:30:00-04:00
MLGO,2025-04-03,2025-04-11,8,15.0,15.0,5.3727,5.338699999999999,2025-04-03 10:30:00-04:00,2025-04-03 15:30:00-04:00
MLGO,2025-04-04,2025-04-11,7,17.0,17.0,6.184699999999999,4.32575,2025-04-04 10:30:00-04:00,2025-04-04 15:30:00-04:00
MLGO,2025-04-07,2025-04-17,10,17.5,17.5,3.74695,3.6707,2025-04-07 10:30:00-04:00,2025-04-07 15:30:00-04:00
MLGO,2025-04-08,2025-04-17,9,20.0,20.0,3.3640499999999998,3.1574,2025-04-08 10:30:00-04:00,2025-04-08 15:30:00-04:00
MLGO,2025-04-09,2025-04-17,8,17.5,17.5,4.045,3.15565,2025-04-09 10:30:00-04:00,2025-04-09 15:30:00-04:00
MLGO,2025-04-10,2025-04-17,7,17.5,17.5,3.6034500000000005,3.13375,2025-04-10 10:30:00-04:00,2025-04-10 15:30:00-04:00
MLGO,2025-04-11,2025-04-17,6,15.0,15.0,3.6359500000000002,2.73675,2025-04-11 10:30:00-04:00,2025-04-11 15:30:00-04:00
MLGO,2025-04-14,2025-04-25,11,15.0,15.0,3.04805,2.8448,2025-04-14 10:30:00-04:00,2025-04-14 15:30:00-04:00
MRNA,2020-05-14,2020-05-22,8,64.0,64.0,1.2837,1.10455,2020-05-14 10:30:00-04:00,2020-05-14 15:30:00-04:00
MRNA,2020-05-15,2020-05-22,7,64.0,64.0,1.1900499999999998,1.0899,2020-05-15 10:30:00-04:00,2020-05-15 15:30:00-04:00
MRNA,2020-05-18,2020-05-29,11,80.0,80.0,1.6855,1.63775,2020-05-18 10:30:00-04:00,2020-05-18 15:30:00-04:00
MRNA,2020-05-19,2020-05-29,10,79.0,79.0,1.4245,1.39405,2020-05-19 10:30:00-04:00,2020-05-19 15:30:00-04:00
MRNA,2020-05-20,2020-05-29,9,69.0,69.0,1.3792,1.3284500000000001,2020-05-20 10:30:00-04:00,2020-05-20 15:30:00-04:00
MRNA,2020-05-21,2020-05-29,8,71.0,71.0,1.2953000000000001,1.2097,2020-05-21 10:30:00-04:00,2020-05-21 15:30:00-04:00
MRNA,2020-05-22,2020-05-29,7,69.0,69.0,1.1835499999999999,0.99915,2020-05-22 10:30:00-04:00,2020-05-22 15:30:00-04:00
MRNA,2020-05-26,2020-06-05,10,64.0,64.0,1.189,1.21275,2020-05-26 10:30:00-04:00,2020-05-26 15:30:00-04:00
MRNA,2021-08-04,2021-08-13,9,380.0,380.0,0.9924999999999999,0.8993,2021-08-04 10:30:00-04:00,2021-08-04 15:30:00-04:00
MRNA,2021-08-05,2021-08-13,8,417.5,417.5,0.83115,0.7342,2021-08-05 10:30:00-04:00,2021-08-05 15:30:00-04:00
