cik,company_name,tickers,close_date,super8k_date,super8k_adsh,items,sic_at_filing,form
826154,ORRSTOWN FINANCIAL SERVICES INC,ORRF,2024-07-01,2024-07-01,0001140361-24-031867,"2.01,2.03,5.02,5.03,8.01,9.01",6022,8-K
1820877,Apartment Income REIT Corp.,,2024-06-28,2024-07-01,0001140361-24-032015,"1.01,1.02,2.01,2.03,3.01,3.03,5.01,5.02,5.03,7.01,8.01,9.01",6798,8-K
701374,Six Flags Entertainment Corp/OLD,,2024-07-01,2024-07-01,0001193125-24-173426,"1.01,1.02,2.01,3.01,3.03,7.01,8.01,9.01",7990,8-K
811532,CEDAR FAIR L P,,2024-07-01,2024-07-01,0001193125-24-173432,"2.01,3.01,3.03,5.02,7.01,8.01,9.01",7990,8-K
1035976,"FNCB Bancorp, Inc.",,2024-06-28,2024-07-01,0001437749-24-021644,"2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",6021,8-K
1056943,PEOPLES FINANCIAL SERVICES CORP.,PFIS,2024-07-01,2024-07-01,0001104659-24-076605,"2.01,2.03,5.02,5.03,8.01,9.01",6021,8-K
806279,CODORUS VALLEY BANCORP INC,,2024-07-01,2024-07-01,0001140361-24-031866,"2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",6035,8-K
1437352,"EVERBRIDGE, INC.",,2024-07-02,2024-07-02,0001193125-24-173902,"1.01,1.02,2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",7372,8-K
2005951,Smurfit WestRock plc,SW,2024-07-05,2024-07-08,0001104659-24-078355,"1.01,1.02,2.01,2.03,3.02,3.03,5.01,5.02,5.03,5.05,7.01,9.01",2650,8-K
1878074,Blue World Acquisition Corp,,2024-07-01,2024-07-08,0001213900-24-059668,"1.01,1.02,2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",6770,8-K
1831979,Stardust Power Inc.,"SDST, SDSTW",2024-07-08,2024-07-12,0001493152-24-027127,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,7.01,9.01",2800,8-K
1895249,"ConnectM Technology Solutions, Inc.",CNTM,2024-07-12,2024-07-18,0001104659-24-080823,"1.01,1.02,2.01,3.01,3.03,5.01,5.02,5.03,5.05,5.06,9.01",1700,8-K
1882963,AIB Acquisition Corp,,2024-07-18,2024-07-24,0001013762-24-000715,"1.01,2.01,3.03,5.01,5.02,5.03,9.01",6770,8-K
1847241,Project Energy Reimagined Acquisition Corp.,,2024-07-25,2024-07-30,0001013762-24-002249,"1.01,2.01,3.01,3.02,3.03,5.01,5.02,5.03,8.01,9.01",6770,8-K
1524741,"U.S. SILICA HOLDINGS, INC.",,2024-07-31,2024-07-31,0001193125-24-189918,"1.01,1.02,2.01,2.03,3.01,3.03,5.01,5.02,5.03,8.01,9.01",1400,8-K
1752036,California BanCorp,,2024-07-31,2024-07-31,0001193125-24-189986,"2.01,3.01,3.03,5.01,5.02,8.01,9.01",6022,8-K
1795815,California BanCorp \ CA,BCAL,2024-07-31,2024-07-31,0001493152-24-029764,"2.01,2.03,5.02,5.03,8.01,9.01",6021,8-K
1936702,Cetus Capital Acquisition Corp.,,2024-07-31,2024-07-31,0001493152-24-029774,"2.01,5.02,5.03,7.01,9.01",6770,8-K
1053584,MACATAWA BANK CORP,,2024-08-01,2024-08-01,0001104659-24-084676,"2.01,3.01,3.03,5.01,8.01,9.01",6022,8-K
874501,AMBAC FINANCIAL GROUP INC,AMBC,2024-08-01,2024-08-02,0000874501-24-000166,"1.01,2.01,2.03,3.02,7.01,9.01",6351,8-K
2006986,"Adagio Medical Holdings, Inc.",ADGM,2024-07-31,2024-08-06,0001140361-24-035942,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,7.01,9.01",3841,8-K
88000,Horizon Kinetics Holding Corp,"HKHC, SLGDD",2024-08-01,2024-08-07,0000950170-24-092922,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,9.01",2844,8-K
1852736,Tristar Acquisition I Corp.,,2024-08-02,2024-08-08,0001213900-24-066694,"1.01,2.01,3.01,3.03,5.01,5.02,5.03,9.01",6770,8-K
1851484,"CITIUS ONCOLOGY, INC.",CTOR,2024-08-12,2024-08-16,0001213900-24-070335,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.06,9.01",2834,8-K
1288750,Timberline Resources Corp,TLRS,2024-08-16,2024-08-19,0001654954-24-010912,"2.01,3.01,3.03,5.01,5.02,5.03,5.07,7.01,9.01",1040,8-K
1841125,"Bolt Projects Holdings, Inc.","BSLK, BSLKW",2024-08-13,2024-08-19,0001213900-24-070809,"1.01,2.01,3.02,4.01,5.01,5.02,5.05,5.06,8.01,9.01",2860,8-K
314203,McEwen Mining Inc.,"MUX, MQMNW",2024-08-19,2024-08-19,0001140361-24-037806,"2.01,7.01,9.01",1040,8-K
2022416,Silexion Therapeutics Corp,"SLXN, SLXNW",2024-08-15,2024-08-21,0001213900-24-071491,"1.01,2.01,2.03,3.02,3.03,5.01,5.02,5.03,5.05,5.06,7.01,9.01",2836,8-K
1835416,Moringa Acquisition Corp,,2024-08-15,2024-08-21,0001213900-24-071449,"1.01,2.01,3.01,3.02,3.03,5.01,5.02,5.03,8.01,9.01",6770,8-K
1651721,"GENERATION INCOME PROPERTIES, INC.","GIPR, GIPRW",2024-08-23,2024-08-29,0000950170-24-101867,"1.01,2.01,2.03,3.02,5.02,7.01,9.01",6798,8-K
1657642,"Skyline Bankshares, Inc.",SLBK,2024-09-01,2024-09-04,0001437749-24-028373,"2.01,5.02,5.03,8.01,9.01",6022,8-K
907654,"Oruka Therapeutics, Inc.","ABIO, ORKA",2024-08-29,2024-09-05,0001213900-24-076184,"1.01,2.01,2.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,9.01",2835,8-K
1042893,"Innovex International, Inc.",DRQ,2024-09-06,2024-09-06,0001193125-24-215264,"1.01,2.01,2.03,3.02,3.03,5.01,5.02,5.03,7.01,9.01",3533,8-K
1862935,Currenc Group Inc.,"CURR, IFIN",2024-08-30,2024-09-06,0001493152-24-035327,"1.01,2.01,2.03,3.02,3.03,5.01,5.02,5.03,5.06,9.01",7389,8-K
1502292,"Conifer Holdings, Inc.","CNFR, CNFRZ",2024-08-30,2024-09-06,0001140361-24-040472,"1.01,2.01,5.02,7.01,8.01,9.01",6331,8-K
1930313,SBC Medical Group Holdings Inc,"SBC, SBCWW",2024-09-17,2024-09-20,0001213900-24-080668,"1.01,2.01,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,8.01,9.01",8011,8-K
1840317,VEEA INC.,"PLMI, VEEA, PLMIU, PLMIW, VEEAW",2024-09-13,2024-09-24,0001213900-24-081217,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.06,8.01,9.01",7373,8-K
1835681,"POWERSCHOOL HOLDINGS, INC.",PWSC,2024-10-01,2024-10-01,0001193125-24-230179,"1.01,1.02,2.01,2.03,3.01,3.03,5.01,5.02,5.03,8.01,9.01",7372,8-K
7332,SOUTHWESTERN ENERGY CO,SWN,2024-10-01,2024-10-01,0001104659-24-104962,"1.01,1.02,2.01,3.01,3.03,5.01,5.02,7.01,9.01",1311,8-K
895126,EXPAND ENERGY Corp,"CHK, CHKEL, CHKEW, CHKEZ",2024-10-01,2024-10-01,0001104659-24-104976,"1.01,2.01,2.03,5.02,5.03,7.01,9.01",1311,8-K
1419536,Capital Bancorp Inc,CBNK,2024-10-01,2024-10-01,0001140361-24-042414,"2.01,5.02,8.01,9.01",6021,8-K
1308208,"UNIVERSAL LOGISTICS HOLDINGS, INC.",ULH,2024-09-30,2024-10-01,0000950170-24-110557,"1.01,2.01,2.03,7.01,9.01",4213,8-K
1085869,PERFICIENT INC,PRFT,2024-10-02,2024-10-02,0001193125-24-230795,"1.01,1.02,2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",7371,8-K
2013807,Foxx Development Holdings Inc.,"FOXX, FOXXW",2024-09-26,2024-10-02,0001213900-24-084719,"1.01,2.01,3.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,9.01",3576,8-K
1637715,"OnKure Therapeutics, Inc.",RPHM,2024-10-04,2024-10-08,0001193125-24-234487,"2.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,7.01,9.01",2834,8-K
2001557,"Innventure, Inc.","INV, INVLW",2024-10-02,2024-10-09,0001140361-24-043179,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,9.01",6770,8-K
61398,TELLURIAN INC. /DE/,"TELL, TELZ",2024-10-08,2024-10-09,0001104659-24-107216,"2.01,3.01,3.03,5.01,5.02,5.03,7.01,9.01",1311,8-K
766421,"ALASKA AIR GROUP, INC.",ALK,2024-10-15,2024-10-15,0000766421-24-000075,"1.01,2.01,2.03,8.01,9.01",4512,8-K
1668673,"PetIQ, Inc.",PETQ,2024-10-25,2024-10-25,0001104659-24-111319,"1.01,1.02,2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",5122,8-K
41719,Magnera Corp,GLT,2024-11-04,2024-11-05,0001104659-24-114009,"1.01,1.02,2.01,2.03,4.01,5.01,5.02,5.03,5.05,7.01,8.01,9.01",2621,8-K
1854480,DevvStream Corp.,"DEVS, FIAC, FIACU",2024-11-06,2024-11-13,0001140361-24-046512,"1.01,2.01,2.03,3.02,3.03,5.01,5.02,5.03,5.05,7.01,8.01,9.01",6799,8-K
1866550,"Thoughtworks Holding, Inc.",TWKS,2024-11-13,2024-11-13,0001213900-24-097457,"2.01,3.01,3.03,5.02,5.03,7.01,9.01",7371,8-K
2000640,Damon Inc.,DMN,2024-11-12,2024-11-18,0001213900-24-099365,"1.01,2.01,2.03,3.02,3.03,5.01,5.02,5.03,7.01,8.01,9.01",7371,8-K
1910851,R1 RCM Inc. /DE,RCM,2024-11-19,2024-11-19,0001193125-24-261654,"1.01,1.02,2.01,2.03,3.01,3.03,5.01,5.02,5.03,8.01,9.01",8741,8-K
858655,HAYNES INTERNATIONAL INC,HAYN,2024-11-21,2024-11-21,0001104659-24-121366,"1.02,2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",3310,8-K
1337619,"ENVESTNET, INC.",ENV,2024-11-25,2024-11-25,0001213900-24-101828,"1.01,1.02,2.01,2.03,3.01,3.03,5.01,5.02,5.03,8.01,9.01",7389,8-K
1893219,"Abpro Holdings, Inc.","ABP, ACAB, ABPWW, ACABU, ACABW",2024-11-12,2024-11-26,0001213900-24-102382,"1.01,2.01,2.03,3.02,3.03,5.01,5.02,5.03,5.06,9.01",2836,8-K
1835591,Vizio Holding Corp.,VZIO,2024-12-03,2024-12-03,0001193125-24-269483,"2.01,3.01,3.03,4.01,5.01,5.02,5.03,8.01,9.01",3651,8-K
1843993,"Thunder Bridge Capital Partners IV, Inc.","THCP, THCPU, THCPW",2024-12-10,2024-12-10,0001213900-24-107527,"1.01,1.02,2.01,3.01,3.03,5.01,5.02,8.01,9.01",6770,8-K
1131903,SPECTRAL CAPITAL Corp,FCCN,2024-12-10,2024-12-11,0001096906-24-002251,"1.01,2.01,9.01",7374,8-K
2028336,NEW ERA HELIUM INC.,"NEHC, NEHCW",2024-12-06,2024-12-12,0001104659-24-128000,"1.01,2.01,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,9.01",1311,8-K
1583648,"PALVELLA THERAPEUTICS, INC.",PIRS,2024-12-13,2024-12-16,0001437749-24-037515,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,8.01,9.01",2834,8-K
1781870,"New Mountain Guardian III BDC, L.L.C.",,2024-12-18,2024-12-19,0001628280-24-051942,"1.02,2.01,3.03,5.01,5.02,9.01",,8-K
1862463,"ALPHA MODUS HOLDINGS, INC.","AMOD, AMODW, INAQU, INAQW",2024-12-13,2024-12-19,0001493152-24-050829,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.06,9.01",6794,8-K
1845123,"AleAnna, Inc.","ANNA, IVCP, ANNAW, IVCPU, IVCPW",2024-12-13,2024-12-19,0001213900-24-110260,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,8.01,9.01",1311,8-K
65759,MICROPAC INDUSTRIES INC,MPAD,2024-12-30,2024-12-30,0001493152-24-052497,"1.02,2.01,3.03,5.01,5.02,5.03,7.01,8.01,9.01",3674,8-K
1564618,"Independent Bank Group, Inc.",IBTX,2024-12-31,2025-01-02,0000950103-25-000002,"1.02,2.01,3.01,3.03,5.01,5.02,5.03,9.01",6022,8-K
1656634,"Gritstone bio, Inc.",GRTSQ,2024-12-30,2025-01-03,0001193125-25-001488,"1.01,1.03,2.01,5.02,9.01",2836,8-K
2028293,"Rain Enhancement Technologies Holdco, Inc.",RAIN,2024-12-31,2025-01-07,0001213900-25-001708,"1.01,2.01,2.03,3.02,3.03,5.01,5.02,5.03,5.05,5.06,9.01",3590,8-K
1994624,ScanTech AI Systems Inc.,STAI,2025-01-02,2025-01-08,0001104659-25-002113,"1.01,2.01,3.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,9.01",3825,8-K
1563190,"Compass, Inc.",COMP,2025-01-13,2025-01-13,0001563190-25-000013,"2.01,9.01",7371,8-K
1868269,Chenghe Acquisition I Co.,"LATG, LATGF, LATGU",2025-01-15,2025-01-15,0001104659-25-003788,"1.01,1.02,2.01,3.01,3.03,5.01,5.02,8.01,9.01",6770,8-K
1037676,"ARCH RESOURCES, INC.",ARCH,2025-01-13,2025-01-15,0001104659-25-003782,"1.01,1.02,2.01,3.01,3.03,5.01,5.02,5.03,7.01,8.01,9.01",1221,8-K
1517006,"Gatos Silver, Inc.",GATO,2025-01-16,2025-01-16,0001193125-25-007425,"1.02,2.01,3.01,3.03,5.01,5.02,5.03,9.01",1040,8-K
1871638,"Blaize Holdings, Inc.","BRKH, BRKHU, BRKHW",2025-01-13,2025-01-17,0001193125-25-008517,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,8.01,9.01",3674,8-K
1366561,SMARTSHEET INC,SMAR,2025-01-22,2025-01-22,0001628280-25-002101,"1.01,2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",7372,8-K
1454938,Outbrain Inc.,OB,2025-02-03,2025-02-03,0001140361-25-002802,"1.01,1.02,2.01,2.02,2.03,2.05,3.02,5.02,5.03,7.01,9.01",7370,8-K
101382,UMB FINANCIAL CORP,UMBF,2025-01-31,2025-02-03,0001193125-25-018885,"2.01,2.03,3.03,5.02,5.03,7.01,8.01,9.01",6021,8-K
704562,"Avid Bioservices, Inc.",CDMO,2025-02-05,2025-02-05,0001140361-25-003194,"1.01,2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",2834,8-K/A
1889123,"Fold Holdings, Inc.","FLDD, FLDDU, FLDDW",2025-02-14,2025-02-14,0001213900-25-014354,"1.01,2.01,3.03,4.01,5.01,5.02,5.03,5.05,5.06,8.01,9.01",6199,8-K
1847607,RF Acquisition Corp.,"RFAC, RFACR, RFACU, RFACW",2025-02-13,2025-02-14,0001104659-25-014276,"1.02,2.01,3.01,3.03,5.01,5.02,9.01",6770,8-K
1840425,"OSR Holdings, Inc.","BLAC, BLACR, BLACU, BLACW",2025-02-14,2025-02-21,0001213900-25-016100,"1.01,2.01,3.03,5.01,5.02,5.03,5.06,9.01",3841,8-K
1847345,"Aspire Biopharma Holdings, Inc.","PWUP, PWUPU, PWUPW",2025-02-17,2025-02-21,0001493152-25-007898,"1.01,2.01,2.03,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,9.01",2834,8-K
1458412,"CROSSFIRST BANKSHARES, INC.",CFB,2025-03-01,2025-03-03,0001104659-25-019506,"2.01,3.01,3.03,5.01,5.02,5.03,9.01",6022,8-K
314489,FIRST BUSEY CORP /NV/,BUSE,2025-03-01,2025-03-03,0001104659-25-019504,"2.01,3.03,5.02,5.03,8.01,9.01",6022,8-K
203596,WESBANCO INC,"WSBC, WSBCP",2025-02-28,2025-03-03,0001193125-25-043531,"2.01,5.02,8.01,9.01",6021,8-K
1880343,"Fresh Vine Wine, Inc.",VINE,2025-03-07,2025-03-10,0001554795-25-000054,"1.01,1.02,2.01,3.02,5.02,5.03,7.01,9.01",5812,8-K
1163739,NABORS INDUSTRIES LTD,"NBR, NBRWF",2025-03-11,2025-03-12,0001104659-25-022754,"1.01,1.02,2.01,2.03,7.01,9.01",1381,8-K
1754068,"Kalaris Therapeutics, Inc.",ALVR,2025-03-18,2025-03-18,0001193125-25-056725,"2.01,2.02,5.01,5.02,5.03,5.06,7.01,9.01",2836,8-K
1970622,"USA Rare Earth, Inc.","IPXX, USAR, IPXXU, IPXXW, USARW",2025-03-13,2025-03-19,0001213900-25-025163,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,7.01,9.01",1000,8-K
1713863,"Rafael Holdings, Inc.",RFL,2025-03-25,2025-03-26,0001013762-25-002413,"2.01,5.02,8.01,9.01",2834,8-K
1851277,Carlyle Secured Lending III,,2025-03-26,2025-03-28,0001193125-25-065939,"2.01,3.03,5.01,5.02,7.01,9.01",,8-K
1544206,"Carlyle Secured Lending, Inc.","CGBD, CGBDL",2025-03-26,2025-03-28,0001193125-25-065938,"1.01,2.01,3.02,5.07,7.01,9.01",,8-K
824410,SANDY SPRING BANCORP INC,SASR,2025-04-01,2025-04-01,0001104659-25-030581,"2.01,3.01,3.03,5.01,5.02,5.03,9.01",6021,8-K
1290476,Village Bank & Trust Financial Corp.,VBFC,2025-04-01,2025-04-01,0001558370-25-004237,"2.01,3.01,3.03,5.01,5.02,5.03,9.01",6022,8-K
1444380,NEVRO CORP,NVRO,2025-04-01,2025-04-03,0001193125-25-071904,"1.02,2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",3841,8-K
1481646,"Accolade, Inc.",ACCD,2025-04-08,2025-04-08,0001140361-25-012719,"1.01,2.01,3.01,3.03,5.01,5.02,5.03,9.01",7389,8-K
2022308,"Classover Holdings, Inc.","KIDZ, KIDZW",2025-04-04,2025-04-10,0001929980-25-000257,"1.01,1.02,2.01,3.02,3.03,5.01,5.02,5.03,5.06,9.01",8200,8-K
1965052,Marblegate Capital Corp,,2025-04-07,2025-04-11,0001193125-25-079142,"1.01,2.01,3.01,3.03,5.01,5.02,5.03,5.06,8.01,9.01",6199,8-K
1912461,SK Growth Opportunities Corp,"SKGR, SKGRU, SKGRW",2025-04-10,2025-04-14,0001213900-25-031274,"1.01,2.01,3.01,3.03,5.01,5.02,9.01",6770,8-K
1346830,"Tvardi Therapeutics, Inc.",CARA,2025-04-15,2025-04-15,0001104659-25-035121,"1.01,2.01,3.03,5.01,5.02,5.03,5.05,5.06,7.01,8.01,9.01",2834,8-K
849399,Gen Digital Inc.,GEN,2025-04-17,2025-04-17,0001140361-25-014313,"1.01,2.01,2.03,9.01",7372,8-K
1531978,"Paragon 28, Inc.",FNA,2025-04-17,2025-04-21,0000950157-25-000330,"1.02,2.01,3.01,3.03,5.01,5.02,5.03,9.01",3841,8-K
1378992,"BERRY GLOBAL GROUP, INC.",BERY,2025-04-30,2025-04-30,0001104659-25-042492,"1.02,2.01,3.01,3.03,5.01,5.02,5.03,9.01",3089,8-K
1471727,"SRx Health Solutions, Inc.",BTTR,2025-04-24,2025-04-30,0001641172-25-007917,"2.01,3.02,5.01,5.02,5.03,8.01,9.01",2080,8-K
1748790,Amcor plc,"AMCR, AMCCF",2025-04-30,2025-04-30,0001104659-25-042520,"2.01,5.02,7.01,9.01",3990,8-K
1798749,"Jade Biosciences, Inc.",AVTE,2025-04-28,2025-05-01,0001193125-25-110004,"1.01,2.01,2.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,9.01",2834,8-K
1389050,"Archrock, Inc.",AROC,2025-05-01,2025-05-01,0001104659-25-043521,"1.01,2.01,3.02,7.01,9.01",4922,8-K
1971387,"Liminatus Pharma, Inc.","LIMN, LIMNW",2025-04-30,2025-05-06,0001104659-25-045127,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,8.01,9.01",2836,8-K
1956055,Bukit Jalil Global Acquisition 1 Ltd.,"BUJA, BUJAR, BUJAU, BUJAW",2025-05-12,2025-05-12,0001929980-25-000412,"1.01,1.02,2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",6770,8-K
1393612,Discover Financial Services,DFS,2025-05-18,2025-05-19,0001193125-25-122107,"2.01,3.01,3.03,5.01,5.02,5.03,9.01",6141,8-K
1494650,"OptiNose, Inc.",OPTN,2025-05-21,2025-05-21,0001104659-25-051326,"1.02,2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",2834,8-K
712771,"ConnectOne Bancorp, Inc.","CNOB, CNOBP",2025-06-01,2025-06-02,0001437749-25-019064,"2.01,5.02,8.01,9.01",6022,8-K
1842937,Red Rock Acquisition Corp.,"HCVI, HCVIU, HCVIW",2025-06-05,2025-06-05,0001213900-25-051570,"1.01,1.02,2.01,3.01,3.03,5.01,5.02,5.03,9.01",6770,8-K
2025065,Black Spade Acquisition II Co,"BSII, BSIIU, BSIIW",2025-06-03,2025-06-05,0001104659-25-056485,"1.01,1.02,2.01,3.01,3.03,5.01,5.02,7.01,9.01",6770,8-K
2019793,"XCF Global, Inc.",SAFX,2025-06-12,2025-06-12,0001140361-25-022325,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,7.01,9.01",2860,8-K
1253689,GLYCOMIMETICS INC,GLYC,2025-06-13,2025-06-18,0001104659-25-060714,"1.01,2.01,2.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,9.01",2834,8-K
2033770,"CID Holdco, Inc.",DAIC,2025-06-18,2025-06-26,0001213900-25-057972,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.06,8.01,9.01",7373,8-K
1760903,"Safety Shot, Inc.","SHOT, SHOTW",2025-06-27,2025-06-27,0001641172-25-016825,"2.01,2.03,2.04,3.02,5.02,7.01,9.01",2844,8-K
1593548,"PlayAGS, Inc.",AGS,2025-06-30,2025-06-30,0001193125-25-152781,"1.01,1.02,2.01,2.03,3.01,3.03,5.01,5.02,5.03,8.01,9.01",3990,8-K
776901,INDEPENDENT BANK CORP,INDB,2025-07-01,2025-07-01,0000776901-25-000237,"2.01,2.03,5.02,7.01,9.01",6022,8-K
1919246,Pelthos Therapeutics Inc.,CHRO,2025-07-01,2025-07-02,0001753926-25-001055,"1.01,2.01,2.03,3.02,3.03,5.01,5.02,5.03,8.01,9.01",2836,8-K
1996862,Bunge Global SA,BG,2025-07-02,2025-07-02,0001104659-25-065405,"1.01,2.01,5.02,7.01,9.01",2070,8-K
1794669,"Shift4 Payments, Inc.","FOUR, FOUR-PA",2025-07-03,2025-07-03,0001193125-25-155254,"1.01,2.01,2.03,7.01,9.01",7389,8-K
1866001,JVSPAC Acquisition Corp.,"JVSA, JVSAR, JVSAU",2025-06-30,2025-07-09,0001213900-25-062164,"1.01,1.02,2.01,3.01,3.03,5.01,5.02,9.01",6770,8-K
1818605,Distoken Acquisition Corp,,2025-07-09,2025-07-15,0001641172-25-019753,"1.01,2.01,3.03,5.01,5.02,5.03,9.01",6770,8-K
2038439,"VisionWave Holdings, Inc.",VWAV,2025-07-14,2025-07-15,0001731122-25-000977,"1.01,2.01,3.03,5.01,5.02,5.03,5.06,7.01,9.01",7372,8-K
1571329,Logan Ridge Finance Corp.,LRFC,2025-07-15,2025-07-16,0001628280-25-035073,"1.02,2.01,3.01,3.03,5.01,5.02,8.01,9.01",,8-K
4447,HESS CORP,HES,2025-07-18,2025-07-18,0000950142-25-001950,"1.02,2.01,3.01,3.03,5.01,5.02,5.03,9.01",2911,8-K
1859807,"Profusa, Inc.","NVAC, PFSA, NVACR, NVACW",2025-07-11,2025-07-18,0001213900-25-065686,"1.01,2.01,2.03,3.02,3.03,5.01,5.02,5.06,8.01,9.01",3841,8-K
2051380,GrabAGun Digital Holdings Inc.,"PEW, PEW-WT",2025-07-15,2025-07-18,0001213900-25-065768,"1.01,2.01,3.03,4.01,5.01,5.02,5.03,5.05,5.06,5.07,8.01,9.01",5940,8-K
1471265,"Northwest Bancshares, Inc.",NWBI,2025-07-25,2025-07-28,0001471265-25-000123,"2.01,5.02,8.01,9.01",6021,8-K
716605,PENNS WOODS BANCORP INC,PWOD,2025-07-24,2025-07-28,0001104659-25-071025,"2.01,3.01,3.03,5.01,5.02,5.03,9.01",6022,8-K
1835579,"ImageneBio, Inc.",IKNA,2025-07-25,2025-07-29,0001193125-25-167089,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.06,7.01,9.01",2836,8-K
1620280,Uniti Group Inc.,UNIT,2025-08-01,2025-08-01,0000950103-25-009717,"2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",6798,8-K
779227,STEELE BANCORP INC,MIFF,2025-08-01,2025-08-01,0001437749-25-024286,"2.01,5.02,5.03,9.01",6022,8-K
1869105,"BridgeBio Oncology Therapeutics, Inc.",HLXB,2025-08-11,2025-08-13,0001213900-25-075190,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,8.01,9.01",2834,8-K
96793,SUNLINK HEALTH SYSTEMS INC,SSY,2025-08-14,2025-08-14,0001641172-25-024195,"2.01,3.01,3.03,5.01,5.02,8.01,9.01",8062,8-K
1004724,"REGIONAL HEALTH PROPERTIES, INC","RHEP, RHEPA, RHEPB",2025-08-14,2025-08-14,0001641172-25-024187,"1.01,2.01,2.03,3.03,5.02,8.01,9.01",6519,8-K
1946573,"Kindly MD, Inc.","NAKA, NAKAW",2025-08-11,2025-08-15,0001213900-25-077579,"1.01,2.01,2.03,3.01,3.02,3.03,5.01,5.02,5.03,5.05,7.01,8.01,9.01",8000,8-K
727207,"Accelerate Diagnostics, Inc",AXDXQ,2025-08-08,2025-08-18,0001104659-25-079855,"1.01,1.03,2.01,9.01",3826,8-K
316253,ENZO BIOCHEM INC,ENZB,2025-08-20,2025-08-20,0001213900-25-078736,"2.01,3.01,3.03,5.01,5.02,5.03,9.01",2836,8-K
1210708,"Hudson Global, Inc.",HSON,2025-08-22,2025-08-22,0001193125-25-185799,"2.01,5.02,7.01,9.01",7363,8-K
707388,"STAR EQUITY HOLDINGS, INC.","STRR, STRRP",2025-08-22,2025-08-22,0001193125-25-185785,"2.01,3.01,3.03,5.01,5.02,7.01,9.01",3845,8-K
1899883,FTAI Infrastructure Inc.,FIP,2025-08-25,2025-08-25,0001140361-25-032534,"1.01,1.02,2.01,2.03,3.02,3.03,8.01,9.01",4011,8-K
1618921,"Walgreens Boots Alliance, Inc.",WBA,2025-08-28,2025-08-28,0001193125-25-190603,"1.01,1.02,2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",5912,8-K
1410098,CorMedix Inc.,CRMD,2025-08-28,2025-09-02,0001213900-25-082956,"1.01,2.01,3.02,5.02,7.01,9.01",2834,8-K
1518715,Mechanics Bancorp,HMST,2025-08-26,2025-09-02,0001140361-25-033560,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,8.01,9.01",6022,8-K
1108134,Beacon Financial Corp,BHLB,2025-09-01,2025-09-02,0001104659-25-086043,"2.01,2.03,3.01,5.02,5.03,8.01,9.01",6036,8-K
1049782,BROOKLINE BANCORP INC,BRKL,2025-09-01,2025-09-02,0001104659-25-086054,"2.01,3.01,3.03,5.01,5.02,5.03,9.01",6035,8-K
1755953,"Gryphon Digital Mining, Inc.",GRYP,2025-09-02,2025-09-03,0001213900-25-083726,"1.01,1.02,2.01,3.02,3.03,5.01,5.02,5.03,5.05,7.01,8.01,9.01",6199,8-K
