cik,company_name,tickers,close_date,super8k_date,super8k_adsh,items,sic_at_filing,form,ticker_current,exchange,sic_current,sic_desc,entity_name,former_names,ann_date,ann_source,n_vote_8ks,vote_8k_date,vote_date,has_425,sic_6770_at_close,name_change_near_close,target_name,old_ticker_edgar,new_ticker_edgar,redeemed_shares,remaining_shares,redemption_pct_stated,trust_per_share,redemption_source,mentions_trust,is_spac,redemption_pct
1907982,D-Wave Quantum Inc.,"QBTS, QBTS-WT",2022-08-05,2022-08-11,0001193125-22-217611,"1.01,2.01,3.02,4.01,5.01,5.02,5.05,5.06,7.01,9.01",7374.0,8-K,QBTS,NYSE,7374.0,Services-Computer Processing & Data Preparation,D-Wave Quantum Inc.,,2022-02-08,425,1,2022-08-05,2022-08-02,True,False,False,"D-Wave Quantum, with the stockholders of DPCM receiving",,QBTS,29140000.0,,,,super8k,True,True,
1842356,Wag! Group Co.,"PET, PETWW",2022-08-09,2022-08-15,0001104659-22-091417,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,9.01",7200.0,8-K,,,7200.0,Services-Personal Services,Wag! Group Co.,CHW Acquisition Corp,2022-02-03,425,1,2022-08-02,2022-07-28,True,False,True,CHW,CHWA,PET,9593970.0,,15.0,,super8k,True,True,15.0
1862068,"Rubicon Technologies, Inc.","RBTC, RBTCW",2022-08-15,2022-08-19,0001829126-22-016045,"1.01,2.01,3.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,7.01,9.01",7372.0,8-K,,,7372.0,Services-Prepackaged Software,"Rubicon Technologies, Inc.",Founder SPAC,2021-12-16,425,1,2022-08-03,2022-08-02,True,False,True,"Merger, dated as of December 15, 2021",FOUN,WS,,,50.0,18.0,near8k,True,True,50.0
1850266,"Akili, Inc.",,2022-08-19,2022-08-23,0001193125-22-227561,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,9.01",3841.0,8-K,,,3841.0,Surgical & Medical Instruments & Apparatus,"Akili, Inc.",Social Capital Suvretta Holdings Corp. I,2022-01-26,425,1,2022-08-19,2022-08-18,True,False,True,,DNAA,AKLI,24772478.0,,,,llm,False,True,
1748773,RATTLER MIDSTREAM LP,,2022-08-24,2022-08-24,0001193125-22-228618,"1.02,2.01,2.03,3.01,3.03,5.02,5.03,7.01,9.01",4922.0,8-K,,,4922.0,Natural Gas Transmission,RATTLER MIDSTREAM LP,RATTLER MIDSTREAM PARTNERS LP,2022-05-16,425,1,2022-05-16,2022-05-16,True,False,False,,RTLR,RTLR,,,,,,False,False,
1806347,Westrock Coffee Co,"WEST, WESTW",2022-08-26,2022-08-30,0001104659-22-096079,"1.01,2.01,2.03,3.02,3.03,5.02,5.03,5.05,8.01,9.01",2080.0,8-K/A,WEST,Nasdaq,2080.0,Beverages,Westrock Coffee Co,"Westrock Coffee Holdings, LLC",2022-04-04,425,0,,,True,False,True,Riverview Acquisition Corp,,WEST,,,,,,False,False,
711377,NEOGEN CORP,NEOG,2022-09-01,2022-09-01,0001140361-22-032001,"1.01,1.02,2.01,2.03,5.03,8.01,9.01",2835.0,8-K,NEOG,Nasdaq,2835.0,In Vitro & In Vivo Diagnostic Substances,NEOGEN CORP,,2021-12-14,425,13,2022-08-18,2022-08-17,True,False,False,Neogen and 3M’s food safety business,NEOG,NEOG,0.0,,,,llm,False,True,
1841800,"Nogin, Inc.",,2022-08-26,2022-09-01,0001193125-22-236634,"1.01,2.01,2.03,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,8.01,9.01",7389.0,8-K,,,7389.0,"Services-Business Services, NEC","Nogin, Inc.",Software Acquisition Group Inc. III,2022-02-14,425,1,2022-08-23,2022-08-22,True,False,True,,SWAG,NOGN,9611111.0,,7.0,18.0,super8k,True,True,7.0
1508381,Bionik Laboratories Corp.,,2022-08-31,2022-09-07,0001104659-22-098261,"1.01,2.01,2.03,9.01",3842.0,8-K,,,3842.0,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",Bionik Laboratories Corp.,"Drywave Technologies, Inc.; Strategic Dental Management Corp.",,,11,2021-12-20,2021-12-17,False,False,False,,,,,,,,,False,False,
1658566,Permian Resources Corp,PR,2022-09-01,2022-09-08,0001193125-22-241104,"1.01,2.01,2.03,3.01,3.02,5.02,5.03,7.01,9.01",1311.0,8-K,PR,NYSE,1311.0,Crude Petroleum & Natural Gas,Permian Resources Corp,"Centennial Resource Development, Inc.; Silver Run Acquisition Corp",2022-08-19,425,9,2022-08-30,2022-08-29,True,False,True,"May 19, 2022",,,0.0,,,,llm,False,True,
1338749,POTLATCHDELTIC CORP,PCH,2022-09-14,2022-09-14,0001193125-22-244731,"1.01,2.01,2.03,5.02,8.01,9.01",6798.0,8-K,,,6798.0,Real Estate Investment Trusts,POTLATCHDELTIC CORP,"POTLATCH CORP; Potlatch Holdings, Inc.",2022-05-31,425,15,2022-05-04,2022-05-02,True,False,False,,PCH,PCH,,,,,,False,False,
1849820,"Nauticus Robotics, Inc.","KITT, KITTW",2022-06-30,2022-09-15,0001213900-22-056286,"1.01,2.01,3.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,9.01",3569.0,8-K,"KITT,KITTW","Nasdaq,Nasdaq",3569.0,"General Industrial Machinery & Equipment, NEC","Nauticus Robotics, Inc.",cleantech Acquisition Corp.,2021-12-17,425,0,,,True,False,True,Merger,CLAQ,KITT,,,65.0,9.2,super8k,True,True,65.0
1899287,"Amprius Technologies, Inc.","AMPX, AMPX-WT",2022-09-14,2022-09-16,0001193125-22-246477,"1.01,2.01,3.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,9.01",3690.0,8-K,"AMPX,AMPX-WT","NYSE,NYSE",3690.0,"Miscellaneous Electrical Machinery, Equipment & Supplies","Amprius Technologies, Inc.",Kensington Capital Acquisition Corp. IV,2022-05-12,425,1,2022-09-14,2022-09-13,True,False,True,Legacy Amprius surviving as,KCAC,AMPX,16517276.0,,,10.04,super8k,False,True,
1812360,FOXO TECHNOLOGIES INC.,"FOXO, FOXOW",2022-09-15,2022-09-21,0001213900-22-057723,"1.01,2.01,2.03,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,9.01",6311.0,8-K,"FOXO,FOXOW","OTC,OTC",8731.0,Services-Commercial Physical & Biological Research,FOXO TECHNOLOGIES INC.,Delwinds Insurance Acquisition Corp.,2022-02-25,425,3,2022-09-15,2022-09-14,True,False,True,,DWIN,WS,7967679.0,,10.0,10.14,super8k,True,True,10.0
1830081,Rumble Inc.,"RUM, RUMBW",2022-09-16,2022-09-22,0001213900-22-058065,"1.01,2.01,2.02,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,8.01,9.01",7370.0,8-K,"RUM,RUMBW","Nasdaq,Nasdaq",7370.0,"Services-Computer Programming, Data Processing, Etc.",RUM Group Inc.,Rumble Inc.; CF Acquisition Corp. VI,2021-12-02,425,1,2022-09-16,2022-09-15,True,False,True,,CFVI,RUM,,,0.1,,vote8k,False,True,0.1
1841209,MicroCloud Hologram Inc.,"HOLO, HOLOW",2022-09-16,2022-09-22,0001829126-22-017079,"1.01,2.01,3.01,3.02,3.03,5.01,5.02,5.03,5.06,7.01,9.01",7370.0,8-K,"HOLO,HOLOW","Nasdaq,Nasdaq",7370.0,"Services-Computer Programming, Data Processing, Etc.",MicroCloud Hologram Inc.,Golden Path Acquisition Corp,2021-09-30,S-4,1,2022-09-09,2022-09-08,False,False,True,Golden Path and continue its business operations,GPCO,HOLO,2178172.0,,,,vote8k,False,True,
1822145,Presto Automation Inc.,"PRST, PRSTW",2022-09-21,2022-09-27,0001213900-22-059478,"1.01,1.02,2.01,2.03,3.02,3.03,5.01,5.02,5.03,5.05,5.06,7.01,9.01",7372.0,8-K,,,7372.0,Services-Prepackaged Software,Presto Automation Inc.,Ventoux CCM Acquisition Corp.,2021-11-12,425,2,2022-09-14,2022-09-14,True,False,True,,VTAQ,PRST,323877.0,,,10.2,llm,False,True,
1826553,Silver Crest Acquisition Corp,,2022-09-28,2022-09-29,0001104659-22-103782,"2.01,3.01,3.03,5.01,5.02,9.01",6770.0,8-K,,,6770.0,Blank Checks,Silver Crest Acquisition Corp,,2021-08-16,425,1,2022-08-19,2022-08-18,True,True,False,,SLCR,SLCR,34143739.0,,,10.037,vote8k,False,True,
1898795,"LiveWire Group, Inc.","LVWR, LVWR-WT",2022-09-26,2022-09-30,0001193125-22-255710,"1.01,2.01,3.02,3.03,5.01,5.02,5.06,7.01,9.01",3751.0,8-K,"LVWR,LVWR-WT","NYSE,NYSE",3751.0,"Motorcycles, Bicycles & Parts","LiveWire Group, Inc.","LW EV Holdings, Inc.",2021-12-13,425,0,,,True,False,True,"December 12, 2021, with LiveWire",,LVWR,36597112.0,,,10.06,super8k,True,True,
1895262,Noble Corp plc,"NE, NBLWF, NE-WT, NE-WTA",2022-10-03,2022-10-03,0001193125-22-256802,"1.01,2.01,2.03,5.02,7.01,9.01",1381.0,8-K,"NE,NE-WT,NE-WTA","NYSE,NYSE,NYSE",1381.0,Drilling Oil & Gas Wells,Noble Corp plc,Noble Finco Ltd,2022-04-13,425,0,,,True,False,True,,NE,NE,,,90.0,,super8k,False,True,90.0
1674356,"Terra Property Trust, Inc.",TPTA,2022-09-27,2022-10-03,0001193125-22-256629,"1.01,2.01,2.03,3.03,5.02,5.03,7.01,9.01",6798.0,8-K,"TPTA,TPTS","NYSE,NYSE",6798.0,Real Estate Investment Trusts,"Terra Property Trust, Inc.",,2022-05-02,425,0,,,True,False,False,,TPTA,TPTA,0.0,,,,llm,False,True,
877890,CITRIX SYSTEMS INC,,2022-09-30,2022-10-03,0001193125-22-256805,"1.01,1.02,2.01,2.03,3.01,3.03,5.01,5.02,5.03,8.01,9.01",7372.0,8-K,,,7372.0,Services-Prepackaged Software,CITRIX SYSTEMS INC,,2022-03-03,PREM14A,13,2022-04-22,2022-04-21,False,False,False,,CTXS,CTXS,,,40.0,,super8k,False,False,40.0
1473844,"CBTX, Inc.",STEL,2022-10-01,2022-10-03,0001104659-22-104952,"2.01,2.03,3.03,5.01,5.02,5.03,5.05,9.01",6021.0,8-K,STEL,NYSE,6021.0,National Commercial Banks,"Stellar Bancorp, Inc.","Stellar Bancorp. Inc.; CBTX, Inc.; CBFH, Inc.",2021-11-08,425,6,2022-06-30,2022-06-29,True,False,True,"Allegiance Bancshares, Inc",CBTX,CBTX,,,,,,False,False,
1854963,"SHF Holdings, Inc.","SHFS, SHFSW",2022-09-28,2022-10-04,0001493152-22-027592,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.06,9.01",6199.0,8-K,"SHFS,SHFSW","Nasdaq,Nasdaq",6199.0,Finance Services,"SHF Holdings, Inc.",Northern Lights Acquisition Corp.,2022-02-14,425,3,2022-06-29,2022-06-28,True,False,True,,NLIT,SHFS,7573402.0,,,10.33,super8k,True,True,
1629137,"Global Blood Therapeutics, Inc.",,2022-10-05,2022-10-05,0000950157-22-001085,"1.01,1.02,2.01,2.04,3.01,3.03,5.01,5.02,5.03,9.01",2834.0,8-K,,,2834.0,Pharmaceutical Preparations,"Global Blood Therapeutics, Inc.",,2022-08-19,PREM14A,8,2022-09-30,2022-09-30,False,False,False,Ribeye Acquisition Corp,GBT,GBT,,,,,,False,False,
1690334,SEACOR Marine Holdings Inc.,SMHI,2022-09-29,2022-10-05,0001193125-22-258312,"1.01,1.02,2.01,2.03,3.02,7.01,9.01",4412.0,8-K,SMHI,NYSE,4412.0,Deep Sea Foreign Transportation of  Freight,SEACOR Marine Holdings Inc.,,,,5,2022-06-10,2022-06-07,False,False,False,,SMHI,SMHI,,,1.0,,super8k,False,False,1.0
1667161,"Randolph Bancorp, Inc.",,2022-10-07,2022-10-07,0001104659-22-107194,"2.01,3.01,3.03,5.01,5.02,5.03,9.01",6022.0,8-K,,,6022.0,State Commercial Banks,"Randolph Bancorp, Inc.",,2022-05-02,PREM14A,6,2022-06-30,2022-06-29,False,False,False,"Hometown Financial Group, Inc",RNDB,RNDB,,,,,,False,False,
1847986,Dragonfly Energy Holdings Corp.,"DFLI, DFLIW",2022-10-07,2022-10-11,0001104659-22-107212,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,9.01",3690.0,8-K,"DFLI,DFLIW","Nasdaq,Nasdaq",3690.0,"Miscellaneous Electrical Machinery, Equipment & Supplies",Dragonfly Energy Holdings Corp.,Chardan NexTech Acquisition 2 Corp.,2022-05-16,425,2,2022-10-07,2022-10-06,True,False,True,,CNTQ,DFLI,2071910.0,,,10.24,super8k,True,True,
894627,VAALCO ENERGY INC /DE/,EGY,2022-10-13,2022-10-14,0001140361-22-037165,"2.01,5.02,5.03,7.01,9.01",1311.0,8-K,EGY,NYSE,1311.0,Crude Petroleum & Natural Gas,VAALCO ENERGY INC /DE/,,2022-08-19,PREM14A,14,2022-09-30,2022-09-29,False,False,False,TransGlobe Energy Corporation,EGY,EGY,,,,,,False,False,
1679826,Ping Identity Holding Corp.,,2022-10-18,2022-10-18,0001104659-22-109533,"1.02,2.01,3.01,3.03,5.01,5.02,5.03,8.01,9.01",7372.0,8-K,,,7372.0,Services-Prepackaged Software,Ping Identity Holding Corp.,"Roaring Fork Holding, Inc.",2022-09-06,PREM14A,4,2022-10-17,2022-10-17,False,False,False,,PING,PING,,,,,,False,False,
1825452,"Onfolio Holdings, Inc","ONFO, ONFOW",2022-10-13,2022-10-19,0001654954-22-013917,"1.01,2.01,2.03,7.01",7374.0,8-K,"ONFO,ONFOW","Nasdaq,Nasdaq",7374.0,Services-Computer Processing & Data Preparation,"Onfolio Holdings, Inc","Onfolio Holdings Inc; Onfolio Holdings, Inc.",,,0,,,False,False,False,,ONFO,ONFO,,,,,,False,False,
1348036,"AVALARA, INC.",,2022-10-19,2022-10-19,0001193125-22-265324,"1.01,1.02,2.01,2.03,3.01,3.03,5.01,5.02,5.03,8.01,9.01",7372.0,8-K,,,7372.0,Services-Prepackaged Software,"AVALARA, INC.",AVALARA INC,2022-08-23,PREM14A,6,2022-10-14,2022-10-14,False,False,False,,AVLR,AVLR,,,,,,False,False,
1838544,BOA Acquisition Corp.,,2022-10-27,2022-10-27,0001193125-22-271114,"2.01,3.01,3.03,5.01,5.02,5.07",6770.0,8-K,,,6770.0,Blank Checks,BOA Acquisition Corp.,,2021-12-02,425,1,2022-10-27,2022-10-27,True,True,False,Selina Hospitality PLC,BOAS,BOAS,0.0,,,,llm,False,True,
1864891,Endurance Acquisition Corp.,,2022-10-23,2022-10-27,0001104659-22-112062,"1.02,2.01,3.01,3.03,5.01,5.02,7.01,8.01,9.01",6770.0,8-K,,,6770.0,Blank Checks,Endurance Acquisition Corp.,,2022-03-08,425,1,2022-10-26,2022-10-25,True,True,False,SatixFy Communications Ltd,EDNC,EDNC,0.0,,,,llm,True,True,
1830531,Provident Acquisition Corp.,,2022-10-28,2022-10-28,0001104659-22-112478,"1.01,1.02,2.01,3.01,3.03,5.01,5.02,8.01,9.01",7372.0,8-K,,,7372.0,Services-Prepackaged Software,Provident Acquisition Corp.,,2022-03-03,425,1,2022-10-25,2022-10-25,True,False,False,,PAQC,PAQC,21651203.0,,,10.07,super8k,True,True,
1928446,"Granite Ridge Resources, Inc.",GRNT,2022-10-24,2022-10-28,0001104659-22-112452,"1.01,2.01,2.03,3.02,3.03,4.01,5.01,5.02,5.03,5.06,8.01,9.01",1311.0,8-K,GRNT,NYSE,1311.0,Crude Petroleum & Natural Gas,"Granite Ridge Resources, Inc.",,2022-06-03,425,0,,,True,False,False,"May 16, 2022",,WS,39343496.0,,,10.07,super8k,True,True,
1870144,"Cardio Diagnostics Holdings, Inc.","CDIO, CDIOW",2022-10-25,2022-10-31,0001079973-22-001382,"1.01,2.01,3.01,3.03,5.01,5.02,5.03,5.06,5.07,7.01,9.01",2835.0,8-K,"CDIO,CDIOW","Nasdaq,Nasdaq",2835.0,In Vitro & In Vivo Diagnostic Substances,"Cardio Diagnostics Holdings, Inc.",Mana Capital Acquisition Corp.,2022-05-31,425,1,2022-10-31,2022-10-25,True,False,True,,MAAQ,CDIO,6465452.0,,,10.1,super8k,True,True,
1881487,ProFrac Holding Corp.,ACDC,2022-11-01,2022-11-01,0001193125-22-274562,"1.01,2.01,2.03,7.01,9.01",1389.0,8-K,ACDC,Nasdaq,1389.0,"Oil & Gas Field Services, NEC",ProFrac Holding Corp.,,2022-06-22,425,0,,,True,False,False,ProFrac,PFHC,PFHC,0.0,,,,llm,False,True,
1759186,"Coeptis Therapeutics Holdings, Inc.","COEP, COEPW",2022-10-28,2022-11-03,0001683168-22-007257,"2.01,5.01,5.02,5.03,5.06,7.01,8.01,9.01",2836.0,8-K,ZSQR,Nasdaq,6199.0,Finance Services,Z Squared Inc.,"Coeptis Therapeutics Holdings, Inc.; Bull Horn Holdings Corp.",2022-04-19,425,3,2022-10-26,2022-10-26,True,False,True,,BHSE,COEP,,,88.5,10.29,vote8k,True,True,88.5
1831868,SeaStar Medical Holding Corp,"ICU, ICUCW",2022-10-28,2022-11-04,0001193125-22-277072,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,7.01,8.01,9.01",3841.0,8-K,"ICU,ICUCW","Nasdaq,Nasdaq",3841.0,Surgical & Medical Instruments & Apparatus,SeaStar Medical Holding Corp,LMF Acquisition Opportunities Inc,2022-04-22,425,1,2022-10-19,2022-10-18,True,False,True,"LMF Merger Sub, Inc",,ICU,8878960.0,,,,super8k,True,True,
1834645,"Peak Bio, Inc.","PKBO, PKBOW",2022-11-01,2022-11-07,0001193125-22-279204,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,9.01",2836.0,8-K,,,2836.0,"Biological Products, (No Diagnostic Substances)","Peak Bio, Inc.",Ignyte Acquisition Corp.,2022-06-17,PREM14A,2,2022-10-28,2022-10-25,False,False,True,"April 28, 2022",IGNY,PKBO,0.0,,,,llm,True,True,
1846253,"OmniAb, Inc.","OABI, OABIW",2022-11-01,2022-11-07,0001193125-22-279194,"1.01,2.01,3.02,3.03,5.01,5.02,5.06,9.01",8731.0,8-K,"OABIW,OABI","Nasdaq,Nasdaq",8731.0,Services-Commercial Physical & Biological Research,"OmniAb, Inc.",Avista Public Acquisition Corp. II,2022-03-23,425,1,2022-10-24,2022-10-24,True,False,True,,AHPA,OABI,21713864.0,,,10.32,super8k,True,True,
1671858,"Silverback Therapeutics, Inc.",SPRY,2022-11-04,2022-11-08,0001193125-22-280241,"1.01,2.01,3.02,5.01,5.02,5.03,5.07,8.01,9.01",2834.0,8-K,SPRY,Nasdaq,2834.0,Pharmaceutical Preparations,"ARS Pharmaceuticals, Inc.","Silverback Therapeutics, Inc.",2022-08-11,PREM14A,3,2022-11-08,2022-11-04,False,False,True,Silverback,SBTX,SPRY,,,,,,False,False,
1760683,East Stone Acquisition Corp,,2022-11-10,2022-11-15,0001213900-22-072648,"1.01,2.01,3.01,3.02,3.03,5.01,5.02,5.03,5.07,8.01,9.01",3711.0,8-K,,,3711.0,Motor Vehicles & Passenger Car Bodies,East Stone Acquisition Corp,,2020-09-23,425,4,2022-11-15,2022-11-10,True,False,False,Companies,ESSC,ESSC,2027790.0,,,10.39,llm,True,True,
1820190,Scilex Holding Company/DE,"SCLX, SCLXW",2022-11-10,2022-11-17,0001193125-22-287783,"1.01,2.01,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,8.01,9.01",2836.0,8-K,"SCLX,SCLXW","Nasdaq,Nasdaq",2836.0,"Biological Products, (No Diagnostic Substances)",Scilex Holding Co,Scilex Holding Company/DE; Vickers Vantage Corp. I,2022-02-18,425,2,2022-11-09,2022-11-09,True,False,True,"March 17, 2022",VCKA,SCLX,3104000.0,,90.0,,super8k,False,True,90.0
1769624,AGBA Group Holding Ltd.,"AGBA, AGBAW",2022-11-14,2022-11-18,0001213900-22-073874,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,7.01,9.01",6282.0,8-K,"ILLR,ILLRW","Nasdaq,Nasdaq",6282.0,Investment Advice,Triller Group Inc.,AGBA Group Holding Ltd.; AGBA Acquisition Ltd,2022-01-18,PREM14A,5,2022-11-10,2022-11-10,False,False,True,"November 3, 2021",AGBA,AGBA,2025719.0,,,11.617,super8k,False,True,
732834,"CONTINENTAL RESOURCES, INC",,2022-11-22,2022-11-22,0001193125-22-291094,"2.01,3.01,3.03,5.02,8.01,9.01",1311.0,8-K,,,1311.0,Crude Petroleum & Natural Gas,"CONTINENTAL RESOURCES, INC",CONTINENTAL RESOURCES INC,1998-08-14,S-4,14,2022-05-20,2022-05-19,False,False,False,,CLR,CLR,,,,,,False,False,
1847846,EUDA Health Holdings Ltd,"EUDA, EUDAW",2022-11-17,2022-11-23,0001493152-22-033558,"1.01,2.01,3.01,3.03,4.01,5.01,5.02,5.03,5.05,5.06,8.01,9.01",8000.0,8-K,"EUDA,EUDAW","Nasdaq,Nasdaq",8000.0,Services-Health Services,EUDA Health Holdings Ltd,8i Acquisition 2 Corp.,2022-04-12,425,1,2022-11-10,2022-11-10,True,False,True,EUDA from the Seller,LAX,EUDA,8195770.0,,,10.0837,vote8k,True,True,
1820144,Grindr Inc.,"GRND, GRND-WT",2022-11-18,2022-11-23,0001140361-22-042994,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.06,7.01,9.01",7370.0,8-K,GRND,NYSE,7370.0,"Services-Computer Programming, Data Processing, Etc.",Grindr Inc.,Tiga Acquisition Corp.,2022-05-09,425,1,2022-11-16,2022-11-15,True,False,True,,TINV,GRND,27114767.0,,,10.5,llm,True,True,
1828326,Frazier Lifesciences Acquisition Corp,,2022-11-22,2022-11-23,0001193125-22-292061,"1.01,1.02,2.01,3.01,3.03,5.01,5.02,5.03,7.01,9.01",6770.0,8-K,,,6770.0,Blank Checks,Frazier Lifesciences Acquisition Corp,,2022-07-25,425,1,2022-11-15,2022-11-15,True,True,False,Holdco,FLAC,FLAC,4565862.0,,,10.09,super8k,True,True,
836147,MIDDLEFIELD BANC CORP,MBCN,2022-12-01,2022-12-01,0001193125-22-296213,"2.01,5.02,5.03,8.01,9.01",6022.0,8-K,,,6022.0,State Commercial Banks,MIDDLEFIELD BANC CORP,,2022-05-26,425,16,2022-11-08,2022-11-08,True,False,False,"Liberty Bancshares, Inc",MBCN,MBCN,,,,,,False,False,
1648365,"TINGO, INC.",TMNA,2022-12-01,2022-12-05,0001104659-22-124518,"2.01,8.01,9.01",7310.0,8-K,,,7310.0,Services-Advertising,"AGRI-FINTECH HOLDINGS, INC.","TINGO, INC.; IWEB, Inc.",,,3,2022-06-06,2022-06-02,False,False,True,Tingo BVI Sub with and into MICT BVI Sub,,,,,27.0,,near8k,False,True,27.0
1821075,"Appreciate Holdings, Inc.",SFRT,2022-11-29,2022-12-05,0001213900-22-077647,"1.01,2.01,2.03,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,5.07,7.01,8.01,9.01",6531.0,8-K,,,6531.0,Real Estate Agents & Managers (For Others),"Appreciate Holdings, Inc.",PROPTECH INVESTMENT CORP. II,2022-05-17,425,2,2022-12-05,2022-11-29,True,False,True,"Appreciate Intermediate Holdings, LLC",PTIC,SFR,13060906.0,,,10.08,super8k,True,True,
854800,"MICT, Inc.",TIOG,2022-12-06,2022-12-06,0001213900-22-077988,"2.01,3.02,5.02,5.03,8.01,9.01",3670.0,8-K,,,2000.0,Food and Kindred Products,"Tingo Group, Inc.","MICT, Inc.; MICRONET ENERTEC TECHNOLOGIES, INC.; LAPIS TECHNOLOGIES INC",2020-06-16,425,9,2021-12-30,2021-12-23,True,False,True,"Tingo, Inc",MICT,MICT,,,,,,False,False,
1710583,"Switch, Inc.",,2022-12-06,2022-12-06,0001193125-22-298966,"1.01,1.02,2.01,2.03,3.01,3.03,5.01,5.02,5.03,8.01,9.01",7370.0,8-K,,,7370.0,"Services-Computer Programming, Data Processing, Etc.","Switch, Inc.",,2022-05-11,425,6,2022-08-08,2022-08-04,True,False,False,Sunshine Bidco Inc,SWCH,SWCH,,,3.75,,super8k,False,True,3.75
1813658,"Tempo Automation Holdings, Inc.",TMPOQ,2022-11-22,2022-12-06,0001104659-22-124887,"1.01,2.01,2.03,3.02,3.03,4.01,5.01,5.02,5.05,5.06,9.01",3672.0,8-K,,,3672.0,Printed Circuit Boards,"Tempo Automation Holdings, Inc.",ACE Convergence Acquisition Corp.,2021-01-07,425,4,2022-11-23,2022-11-17,True,False,True,Legacy Tempo surviving the merger as,ACEV,TMPO,490000.0,,17.3,,super8k,True,True,17.3
1934064,"ProSomnus, Inc.",,2022-12-06,2022-12-13,0001104659-22-126408,"1.01,2.01,2.03,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,9.01",3841.0,8-K,,,3841.0,Surgical & Medical Instruments & Apparatus,"ProSomnus, Inc.",LAAA Merger Corp.,2022-06-29,S-4,0,,,False,False,True,"Lakeshore with ProSomnus Holdings, Inc",,OSA,2380246.0,,,10.238,super8k,True,True,
1859007,"ZyVersa Therapeutics, Inc.",ZVSA,2022-12-12,2022-12-13,0001493152-22-035258,"1.01,2.01,3.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,8.01,9.01",2834.0,8-K,ZVSA,OTC,2834.0,Pharmaceutical Preparations,"ZyVersa Therapeutics, Inc.",Larkspur Health Acquisition Corp.,2022-07-22,425,1,2022-12-09,2022-12-08,True,False,True,,LSPR,ZVSA,7667029.0,,,10.17,super8k,True,True,
1839608,"Getaround, Inc","GETR, GETRW",2022-12-08,2022-12-14,0001193125-22-304902,"1.01,2.01,2.03,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,9.01",7510.0,8-K,,,7510.0,Services-Auto Rental & Leasing (No Drivers),"Getaround, Inc",InterPrivate II Acquisition Corp.,2022-05-11,425,1,2022-12-08,2022-12-07,True,False,True,,IPVA,GETR,24325000.0,,,10.11,super8k,True,True,
1800392,MicroAlgo Inc.,"MLGO, VENAF",2022-12-09,2022-12-16,0001829126-22-020336,"1.01,2.01,3.01,3.02,5.01,5.02,5.03,5.06,7.01,9.01",7371.0,8-K,"MLGO,VENAF","Nasdaq,OTC",7371.0,Services-Computer Programming Services,MicroAlgo Inc.,Venus Acquisition Corp,2022-01-24,425,2,2022-11-18,2022-11-18,True,False,True,Venus and continue its business operations,VENA,MLGO,,,74.76,,vote8k,False,True,74.76
1818787,Primavera Capital Acquisition Corp.,,2022-12-14,2022-12-20,0001193125-22-309191,"1.02,2.01,3.01,3.03,5.01,5.02,5.03,7.01,8.01,9.01",6770.0,8-K,,,6770.0,Blank Checks,Primavera Capital Acquisition Corp.,,2022-03-23,425,1,2022-12-12,2022-12-09,True,True,False,"March 23, 2022",PV,PV,0.0,,,,llm,True,True,
1837160,COVA Acquisition Corp.,,2022-12-20,2022-12-21,0001104659-22-129098,"1.01,2.01,3.01,3.03,5.01,5.02,9.01",6770.0,8-K,,,6770.0,Blank Checks,COVA Acquisition Corp.,Crescent Cove Acquisition Corp.,2022-05-26,425,1,2022-12-15,2022-12-14,True,True,False,"Merger, dated May 26, 2022",COVA,,29379643.0,,,,vote8k,False,True,
1929589,MariaDB plc,MRDB,2022-12-16,2022-12-22,0001193125-22-311179,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,9.01",7372.0,8-K,,,7372.0,Services-Prepackaged Software,MariaDB plc,Mangomill plc,2022-06-22,S-4,0,,,False,False,True,,,MRDB,26630000.0,,,,super8k,True,True,
