cik,company_name,tickers,close_date,super8k_date,super8k_adsh,items,sic_at_filing,form,ticker_current,exchange,sic_current,sic_desc,entity_name,former_names,ann_date,ann_source,n_vote_8ks,vote_8k_date,vote_date,has_425,sic_6770_at_close,name_change_near_close,target_name,old_ticker_edgar,new_ticker_edgar,redeemed_shares,remaining_shares,redemption_pct_stated,trust_per_share,redemption_source,mentions_trust,is_spac,redemption_pct,new_ticker,flip_date,flip_ticker,old_ticker,n_ticker_events,polygon_active,list_date,sic_code,sic_description,polygon_name,market_cap_now,delisted_utc,public_shares_pre_vote,enrich_status,flip_source,redemption_pct_final,post_redeem_float_est,redemption_pct_best,sector,sector_margin,is_hightech,ann_day0_date,ann_prev_close,ann_gap_pct,ann_day0_ret_pct,ann_2d_high_ret_pct,ann_day0_vol_mult,ann_to_vote_ret_pct,vote_day_close,last_old_date,last_old_close,vote_to_lastold_ret_pct,flip_day0_date,flip_open,flip_close,flip_high,flip_volume,flip_gap_pct,flip_day_ret_pct,flip_high_ret_pct,post_flip_ret_1d_pct,post_flip_ret_3d_pct,post_flip_ret_5d_pct,post_flip_ret_10d_pct,max_runup_10d_pct,max_drawdown_10d_pct,untraded_gap_days,flip_lag_cal_days,split_at_flip,theme,year,era,premium_entry,high_redemption,ann_popped
1785592,"Leafly Holdings, Inc. /DE","LFLY, LFLYW",2022-02-04,2022-02-10,0001213900-22-006492,"1.01,2.01,2.03,3.01,3.03,5.01,5.02,5.03,5.05,5.06,9.01",7372.0,8-K,,,7372.0,Services-Prepackaged Software,"Leafly Holdings, Inc. /DE",Merida Merger Corp. I,2021-08-09,425,3,2022-02-01,2022-02-01,True,False,True,First Merger Sub with and into Legacy Leafly,MCMJ,LFLY,8869483.0,,,11.5,super8k,False,True,,LFLY,2022-02-07,LFLY,MCMJ,0.0,True,2022-02-07,7372.0,SERVICES-PREPACKAGED SOFTWARE,"Leafly Holdings, Inc. Common Stock",365711900.64,,14980000.0,ok,first_aggs_bar,59.2,6110517.0,59.2,software_ai,3,True,2021-08-09,9.97,0.2,0.1,0.3,82.9,-34.57,6.53,2022-02-04,6.53,0.0,2022-02-07,6.74,7.06,7.44,120068.0,3.22,8.12,13.94,-3.98,2.14,2.45,15.62,32.47,-7.04,0.0,3.0,False,other,2022,2022-24,False,False,False
1498233,"Cepton, Inc.","CPTN, CPTNW",2022-02-10,2022-02-11,0001213900-22-006572,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,8.01,9.01",3714.0,8-K,,,3714.0,Motor Vehicle Parts & Accessories,"Cepton, Inc.","Growth Capital Acquisition Corp.; PinstripesNYS, Inc.",2021-08-05,425,1,2022-02-09,2022-02-03,True,False,True,,GCAC,CPTN,15589540.0,,,10.0,super8k,True,True,,CPTN,2022-02-11,CPTN,GCAC,0.0,True,2022-02-11,3714.0,MOTOR VEHICLE PARTS & ACCESSORIES,"Cepton, Inc. Common Stock",489872643.18,,17250000.0,ok,first_aggs_bar,90.4,1660460.0,90.4,industrial,1,False,2021-08-05,9.72,0.72,1.54,1.65,203.5,1.17,9.985,2022-02-10,7.99,-19.98,2022-02-11,8.14,8.2279,10.36,18199.0,1.88,2.98,29.66,15.14,18.52,125.28,51.44,903.25,-14.27,0.0,1.0,False,other,2022,2022-24,False,True,False
1828536,"Energy Vault Holdings, Inc.",NRGV,2022-02-11,2022-02-14,0001104659-22-023106,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.06,9.01",3690.0,8-K,NRGV,NYSE,3690.0,"Miscellaneous Electrical Machinery, Equipment & Supplies","Energy Vault Holdings, Inc.","Energy Vault Holdings, Inc.; Novus Capital Corp II",2021-09-09,425,1,2022-02-10,2022-02-10,True,False,True,Reorganization,NXU,WS,24670922.0,,45.0,10.0,super8k,True,True,45.0,NRGV,2022-02-14,NRGV,NXU,1.0,True,2022-02-14,3690.0,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES","Energy Vault Holdings, Inc.",618993658.48,,28750000.0,ok,ticker_event,85.8,4079078.0,85.8,energy,0,False,2021-09-09,9.69,1.75,1.44,1.96,519.8,3.56,10.18,2022-02-11,11.55,13.46,2022-02-14,11.5,9.39,12.5,319476.0,-0.43,-18.7,8.23,-14.03,-3.9,-2.86,3.98,60.78,-22.39,0.0,3.0,False,hydrogen,2022,2022-24,True,False,False
1820566,Thayer Ventures Acquisition Corp,"ISPO, ISPOW",2022-02-08,2022-02-14,0001193125-22-042172,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,5.07,7.01,8.01,9.01",6770.0,8-K,,,6770.0,Blank Checks,Inspirato Inc,Thayer Ventures Acquisition Corp,2021-06-30,425,1,2022-02-14,2022-02-08,True,True,True,,TVAC,TVAC,16993592.0,,5.0,10.2,super8k,True,True,5.0,ISPO,2022-02-14,ISPO,TVAC,0.0,True,2022-02-14,6770.0,BLANK CHECKS,Inspirato Incorporated Class A Common Stock,336721260.34000003,,17250000.0,ok,first_aggs_bar,98.5,256408.0,98.5,consumer,1,False,2021-06-30,10.02,0.8,0.3,0.8,80.0,-2.69,9.78,2022-02-11,9.55,-2.35,2022-02-14,10.51,11.12,16.0,376882.0,10.05,16.44,67.54,18.74,870.16,294.14,447.43,1030.89,-4.29,0.0,6.0,False,other,2022,2022-24,False,True,False
1839412,QualTek Services Inc.,,2022-02-14,2022-02-16,0001104659-22-024331,"1.01,2.01,2.03,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,5.07,7.01,8.01,9.01",1623.0,8-K,,,1623.0,"Water, Sewer, Pipeline, Comm & Power Line Construction",QualTek Services Inc.,Roth CH Acquisition III Co,2021-08-11,PREM14A,1,2022-02-16,2022-02-14,False,False,True,"QualTek HoldCo, LLC",ROCR,QTEK,0.0,,,,llm,False,True,,QTEK,2022-02-15,QTEK,ROCR,0.0,True,2022-02-15,1623.0,"WATER, SEWER, PIPELINE, COMM & POWER LINE CONSTRUCTION",QualTek Services Inc. Class A Common Stock,56193192.215,,14780000.0,ok,first_aggs_bar,0.0,14780000.0,0.0,industrial,3,False,2021-08-11,9.9,-0.2,-0.2,0.3,1.7,-7.29,9.16,2022-02-14,9.16,0.0,2022-02-15,9.08,8.1,10.425,94079.0,-0.87,-11.57,13.81,-29.37,-56.33,-63.43,-64.52,13.81,-66.7,0.0,1.0,False,other,2022,2022-24,False,False,False
1692787,Kinetik Holdings Inc.,KNTK,2022-02-22,2022-02-28,0001193125-22-058156,"1.01,1.02,2.01,2.02,2.03,3.02,3.03,4.01,5.01,5.02,5.03,5.05,7.01,8.01,9.01",4922.0,8-K,KNTK,NYSE,4922.0,Natural Gas Transmission,Kinetik Holdings Inc.,Altus Midstream Co; Kayne Anderson Acquisition Corp,2018-08-27,PREM14A,5,2022-02-14,2022-02-10,False,False,True,"October 21, 2021",ALTM,KNTK,2650000.0,,11.5,,super8k,False,True,11.5,KNTK,2022-02-23,KNTK,ALTM,2.0,True,2022-02-23,4922.0,NATURAL GAS TRANSMISSION,Kinetik Holdings Inc.,3556464778.88,,3750000.0,ok,ticker_event,70.7,1100000.0,70.7,energy,3,False,,,,,,,,,2022-02-22,62.35,,2022-02-23,61.85,61.75,63.02,54336.0,-0.8,-0.96,1.07,0.43,9.06,21.49,-1.59,25.07,-6.82,0.0,1.0,False,other,2022,2022-24,True,False,False
1838359,"Rigetti Computing, Inc.","RGTI, RGTIW",2022-03-01,2022-03-07,0001193125-22-067932,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,9.01",6770.0,8-K,"RGTI,RGTIW","Nasdaq,Nasdaq",7371.0,Services-Computer Programming Services,"Rigetti Computing, Inc.","Supernova Partners Acquisition Co II, Ltd.",2021-10-06,425,1,2022-02-28,2022-02-28,True,True,True,,SNII,,0.0,,,,llm,False,True,,RGTI,2022-03-02,RGTI,SNII,1.0,True,2022-03-02,7371.0,SERVICES-COMPUTER PROGRAMMING SERVICES,"Rigetti Computing, Inc. Common Stock",5497876267.78,,34500000.0,ok,ticker_event,0.0,34500000.0,0.0,software_ai,7,True,2021-10-06,9.75,1.44,1.13,1.79,630.7,0.51,9.91,2022-03-01,10.24,3.33,2022-03-02,9.75,9.43,11.3679,373793.0,-4.79,-7.91,11.01,-19.24,-32.91,-25.59,-38.67,11.01,-42.29,0.0,1.0,False,quantum,2022,2022-24,False,False,False
1827821,"Forge Global Holdings, Inc.",FRGE,2022-03-21,2022-03-25,0001104659-22-038152,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,9.01",6200.0,8-K,,,6200.0,"Security & Commodity Brokers, Dealers, Exchanges & Services","Forge Global Holdings, Inc.",Motive Capital Corp; MCF2 Acquisition Corp.,2021-09-13,425,1,2022-03-15,2022-03-15,True,False,True,New Forge,MOTV,FRGE,40638953.0,,,10.0,super8k,True,True,,FRGE,2022-03-22,FRGE,MOTV,0.0,True,2022-03-22,6200.0,"SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES","Forge Global Holdings, Inc.",2996953958.46,,41400000.0,ok,first_aggs_bar,98.2,761047.0,98.2,fintech,1,True,2021-09-13,9.74,1.13,1.54,1.64,727.8,-3.24,9.57,2022-03-21,10.11,5.64,2022-03-22,11.06,16.15,26.9,3587186.0,9.4,59.74,166.07,40.85,84.97,114.05,159.15,369.83,9.4,0.0,1.0,False,other,2022,2022-24,False,True,False
1835512,Tailwind Two Acquisition Corp.,"LLAP, LLAPW",2022-03-25,2022-03-28,0001193125-22-086032,"1.01,2.01,2.03,3.02,3.03,5.01,5.02,5.03,8.01,9.01",3663.0,8-K,,,3760.0,Guided Missiles & Space Vehicles & Parts,Terran Orbital Corp,Tailwind Two Acquisition Corp.,2021-10-28,425,1,2022-03-22,2022-03-22,True,False,True,,TWNT,LLAP,,,85.0,10.0,super8k,True,True,85.0,LLAP,2022-03-28,LLAP,TWNT,0.0,True,2022-03-28,3760.0,GUIDED MISSILES & SPACE VEHICLES & PARTS,Terran Orbital Corporation,702952729.6,,34500000.0,ok,first_aggs_bar,,,85.0,space_defense,2,True,2021-10-28,9.7,-0.1,1.96,4.12,113.0,-9.91,8.91,2022-03-25,10.96,23.01,2022-03-28,12.69,11.8,12.69,2879800.0,15.78,7.66,15.78,-10.04,-37.23,-35.04,-53.01,15.78,-53.19,0.0,3.0,False,space,2022,2022-24,True,False,False
1821586,MoonLake Immunotherapeutics,MLTX,2022-04-05,2022-04-11,0001213900-22-019217,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,7.01,9.01",2834.0,8-K,MLTX,Nasdaq,2834.0,Pharmaceutical Preparations,MoonLake Immunotherapeutics,Helix Acquisition Corp,2022-03-24,425,1,2022-03-31,2022-03-31,True,False,True,,HLXA,MLTX,8080845.0,,,,vote8k,False,True,,MLTX,2022-04-06,MLTX,HLXA,1.0,True,2022-04-06,2834.0,PHARMACEUTICAL PREPARATIONS,MoonLake Immunotherapeutics Class A Ordinary Shares,1701315906.6,,11930000.0,ok,ticker_event,67.7,3849155.0,67.7,biotech_health,9,False,2022-03-24,9.97,0.0,0.0,0.2,103.4,11.33,11.1,2022-04-05,13.25,19.37,2022-04-06,12.37,12.25,15.0,258175.0,-6.64,-7.55,13.21,-2.79,-49.36,-58.49,-53.21,13.21,-67.55,0.0,1.0,False,biotech,2022,2022-24,True,False,False
1840856,Archimedes Tech Spac Partners Co,"SOUN, SOUNW",2022-04-26,2022-05-02,0001213900-22-023274,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.04,5.06,8.01,9.01",7372.0,8-K,"SOUN,SOUNW","Nasdaq,Nasdaq",7372.0,Services-Prepackaged Software,"SOUNDHOUND AI, INC.",Archimedes Tech Spac Partners Co,2021-11-16,425,0,,,True,False,True,"November 15, 2021",ATSPU,SOUN,12767950.0,5356628.0,,10.0,super8k,True,True,70.4,SOUN,2022-04-28,SOUN,ATSPU,1.0,True,2022-04-28,7372.0,SERVICES-PREPACKAGED SOFTWARE,"SoundHound AI, Inc. Class A Common Stock",2892876555.2,,,ok,ticker_event,,,70.4,software_ai,5,True,2021-11-16,9.97,2.31,2.31,11.94,247.2,,,2022-04-27,8.1,,2022-04-28,8.72,7.5,10.8,186956.0,7.65,-7.41,33.33,-19.75,55.8,84.94,-18.27,123.95,-34.2,0.0,2.0,False,ai,2022,2022-24,False,False,True
1822966,NUSCALE POWER Corp,"SMR, SMR-WT",2022-04-29,2022-05-05,0001104659-22-056493,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,9.01",3433.0,8-K,SMR,NYSE,3443.0,Fabricated Plate Work (Boiler Shops),NUSCALE POWER Corp,SPRING VALLEY ACQUISITION CORP.,2021-03-26,425,2,2022-04-29,2022-04-28,True,False,True,,SV,SMR,8599631.0,,,,vote8k,False,True,,SMR,2022-05-03,SMR,SV,1.0,True,2022-05-03,3443.0,FABRICATED PLATE WORK (BOILER SHOPS),NuScale Power Corporation,3128796296.4,,23000000.0,ok,ticker_event,37.4,14400369.0,37.4,energy,2,False,2021-03-26,9.91,-0.1,1.51,3.43,26.6,-6.06,9.45,2022-05-02,10.0,5.82,2022-05-03,10.7,10.55,10.74,888338.0,7.0,5.5,7.4,4.0,6.1,3.0,-1.5,8.0,-6.9,0.0,4.0,False,nuclear,2022,2022-24,False,False,False
1823652,"Eve Holding, Inc.","EVEX, EVEX-WT",2022-05-09,2022-05-13,0001193125-22-150258,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.06,7.01,9.01",3721.0,8-K,"EVEX,EVEX-WT","NYSE,NYSE",3721.0,Aircraft,"Eve Holding, Inc.",Zanite Acquisition Corp.,2021-12-30,PREM14A,1,2022-05-06,2022-05-06,False,False,True,,ZNTE,EVEX,21087868.0,,,,llm,True,True,,EVEX,2022-05-10,EVEX,ZNTE,1.0,True,2022-05-10,3721.0,AIRCRAFT,"Eve Holding, Inc.",842897093.28,,23000000.0,ok,ticker_event,91.7,1912132.0,91.7,ev_mobility,7,True,2021-12-30,10.16,0.0,0.1,0.25,1.6,-0.1,10.16,2022-05-09,11.32,11.42,2022-05-10,10.35,8.66,10.8622,380811.0,-8.57,-23.5,-4.04,-17.23,-43.9,-24.65,-14.31,4.59,-49.78,0.0,1.0,False,space,2022,2022-24,True,True,False
1802450,"MSP Recovery, Inc.","LIFW, LIFWW, LIFWZ",2022-05-23,2022-05-27,0001193125-22-162422,"1.01,2.01,3.02,4.01,5.01,5.02,5.03,8.01,9.01",7389.0,8-K,MSPR,OTC,7374.0,Services-Computer Processing & Data Preparation,"MSP Recovery, Inc.",Lionheart Acquisition Corp. II; Lionheart Acquisition Corp.,2021-07-12,425,2,2022-05-19,2022-05-18,True,False,True,"July 11, 2021",LCAP,MSPR,9741374.0,,,10.11,super8k,True,True,,MSPR,2022-05-24,MSPR,LCAP,1.0,True,,,,RECOVERY INC A,,,12700000.0,ok,first_aggs_bar,76.7,2958626.0,76.7,other,0,False,2021-07-12,9.89,0.91,1.52,2.43,2138.6,2.49,10.29,2022-05-23,10.78,4.76,2022-05-24,5.25,5.06,5.89,1192364.0,-51.3,-53.06,-45.36,-65.4,-83.86,-88.4,-89.42,-45.36,-91.27,0.0,1.0,False,other,2022,2022-24,True,False,False
1819253,biote Corp.,BTMD,2022-05-26,2022-06-02,0001193125-22-166249,"1.01,2.01,2.03,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,9.01",2833.0,8-K,BTMD,Nasdaq,2833.0,Medicinal Chemicals & Botanical Products,biote Corp.,Haymaker Acquisition Corp. III,2022-02-11,PREM14A,1,2022-05-25,2022-05-24,False,False,True,,HYAC,BTMD,13730000.0,,5.0,,super8k,True,True,5.0,BTMD,2022-05-27,BTMD,HYAC,1.0,True,2022-05-27,2833.0,MEDICINAL CHEMICALS & BOTANICAL PRODUCTS,Biote Corp. Class A Common Stock,70672220.25,,31750000.0,ok,ticker_event,43.2,18020000.0,43.2,biotech_health,0,False,2022-02-11,9.86,-0.1,-0.41,-0.1,21.6,2.45,10.061,2022-05-26,9.02,-10.35,2022-05-27,10.04,6.31,10.51,319932.0,11.31,-30.04,16.52,-27.94,-40.13,-50.17,-57.87,16.52,-58.43,0.0,1.0,False,space,2022,2022-24,False,False,False
1820872,"Global Business Travel Group, Inc.",GBTG,2022-05-27,2022-06-03,0001104659-22-068074,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.06,9.01",4700.0,8-K,GBTG,NYSE,4700.0,Transportation Services,"Global Business Travel Group, Inc.",Apollo Strategic Growth Capital,2021-12-03,425,1,2022-05-25,2022-05-25,True,False,True,,APSG,,77514764.0,,,,super8k,True,True,,GBTG,2022-05-31,GBTG,APSG,1.0,True,2022-05-27,4700.0,TRANSPORTATION SERVICES,"Global Business Travel Group, Inc.",4909483512.0,,81680000.0,ok,ticker_event,94.9,4165236.0,94.9,software_ai,1,True,2021-12-03,9.84,1.83,0.91,1.83,103.2,-20.04,7.94,2022-05-27,7.39,-6.93,2022-05-31,7.55,8.37,8.8,583554.0,2.17,13.26,19.08,18.4,9.47,4.74,-15.43,25.58,-16.24,1.0,4.0,False,other,2022,2022-24,False,True,False
1837240,Symbotic Inc.,SYM,2022-06-07,2022-06-13,0001193125-22-172211,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,8.01,9.01",7372.0,8-K,SYM,Nasdaq,3569.0,"General Industrial Machinery & Equipment, NEC",Symbotic Inc.,SVF Investment Corp. 3; SVF Investment III Corp.,2021-12-13,425,1,2022-06-03,2022-06-03,True,False,True,Symbotic,SVFC,SYM,27459854.0,,0.9,10.01,super8k,True,True,0.9,SYM,2022-06-08,SYM,SVFC,1.0,True,2022-06-08,3569.0,"GENERAL INDUSTRIAL MACHINERY & EQUIPMENT, NEC",Symbotic Inc. Class A Common Stock,5551680536.04,,33040000.0,ok,ticker_event,83.1,5580146.0,83.1,industrial,5,False,2021-12-13,9.92,0.3,0.71,1.31,50.9,-5.01,9.49,2022-06-07,9.1,-4.11,2022-06-08,10.54,20.07,20.77,2144822.0,15.82,120.55,128.24,27.69,22.75,75.71,70.33,212.97,0.16,0.0,1.0,False,other,2022,2022-24,False,False,False
1854270,"Senti Biosciences, Inc.\",SNTI,2022-06-08,2022-06-15,0001193125-22-174498,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,9.01",2836.0,8-K,SNTI,Nasdaq,2836.0,"Biological Products, (No Diagnostic Substances)","Senti Biosciences Holdings, Inc.","Senti Biosciences, Inc.; Senti Biosciences, Inc.\; Dynamics Special Purpose Corp.",2021-12-20,425,1,2022-06-07,2022-06-07,True,False,True,DYNS,DYNS,SNTI,14549537.0,,42.6,10.0,super8k,True,True,42.6,SNTI,2022-06-09,SNTI,DYNS,1.0,True,2022-06-09,2836.0,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)","Senti Biosciences Holdings, Inc. Common Stock",32079096.62,,23720000.0,ok,first_aggs_bar,61.3,9170463.0,61.3,biotech_health,7,False,2021-12-20,10.04,-1.1,-1.59,-0.2,88.6,-19.03,8.0,2022-06-08,7.51,-6.13,2022-06-09,7.47,6.32,8.01,238262.0,-0.53,-15.85,6.66,-36.09,-67.64,-72.57,-71.37,6.66,-74.57,0.0,1.0,False,biotech,2022,2022-24,False,False,False
1903870,Forafric Global PLC,"AFRI, AFRIW",2022-06-09,2022-06-15,0001493152-22-016864,"1.01,1.02,2.01,3.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,9.01",2040.0,8-K,"AFRI,AFRIW","Nasdaq,Nasdaq",2040.0,Grain Mill Products,Forafric Global PLC,Globis NV Merger Corp.,2022-01-24,425,0,,,True,False,True,,GLAQ,AFRI,9612536.0,,,11.5,super8k,True,True,,AFRI,2022-06-10,AFRI,GLAQ,1.0,True,2022-06-10,,,Forafric Global PLC Ordinary Shares,285546800.85,,,ok,ticker_event,,,,consumer,1,False,2022-01-24,10.15,0.1,-0.09,0.2,1.5,,,2022-06-09,9.47,,2022-06-10,8.9,8.39,16.37,409474.0,-6.02,-11.4,72.86,5.28,-17.63,-31.68,-17.74,72.86,-51.32,0.0,1.0,False,other,2022,2022-24,False,False,False
1801602,"SpringBig Holdings, Inc.","SBIG, SBIGW",2022-06-14,2022-06-21,0001140361-22-023538,"1.01,2.01,2.03,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,8.01,9.01",7371.0,8-K,"SBIG,SBIGW","OTC,OTC",7371.0,Services-Computer Programming Services,"SpringBig Holdings, Inc.",Tuatara Capital Acquisition Corp,2021-11-09,425,1,2022-06-10,2022-06-09,True,False,True,,TCAC,SBIG,19123806.0,8771092.0,,10.01,super8k,True,True,68.6,SBIG,2022-06-15,SBIG,TCAC,2.0,True,,,,SPRINGBIG HLDGS INC,,,20000000.0,ok,first_aggs_bar,95.6,876194.0,95.6,other,0,False,2021-11-09,9.76,0.41,1.02,1.33,459.6,-16.02,8.28,2022-06-14,8.55,3.26,2022-06-15,5.44,4.5,5.44,211320.0,-36.37,-47.37,-36.37,-62.46,-63.86,-70.64,-79.06,-36.37,-81.17,0.0,1.0,False,other,2022,2022-24,False,True,False
1841761,"Grove Collaborative Holdings, Inc.","GROV, GROVW",2022-06-16,2022-06-23,0001193125-22-180310,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,9.01",5961.0,8-K,"GROV,GROVW","NYSE,OTC",5961.0,Retail-Catalog & Mail-Order Houses,"Grove Collaborative Holdings, Inc.",Virgin Group Acquisition Corp. II,2021-12-08,425,1,2022-06-15,2022-06-14,True,False,True,,VGII,GROV,39672045.0,,,11.5,super8k,False,True,,GROV,2022-06-17,GROV,VGII,1.0,True,2022-06-17,5961.0,RETAIL-CATALOG & MAIL-ORDER HOUSES,"Grove Collaborative Holdings, Inc.",45810601.75,,40250000.0,ok,first_aggs_bar,98.6,577955.0,98.6,consumer,8,False,2021-12-08,9.82,0.31,0.41,0.61,795.2,-39.55,5.96,2022-06-16,5.96,0.0,2022-06-17,5.95,10.0,10.0,536996.0,-0.17,67.79,67.79,14.93,11.91,2.01,-29.03,109.79,-37.08,0.0,1.0,False,other,2022,2022-24,False,True,False
1847127,"Gores Guggenheim, Inc.",,2022-06-23,2022-06-27,0001193125-22-182018,"1.01,2.01,3.01,3.03,5.01,5.02,5.03,9.01",6770.0,8-K,,,6770.0,Blank Checks,"Gores Guggenheim, Inc.",,2021-09-27,425,1,2022-06-22,2022-06-22,True,True,False,GGI surviving the merger as,GGPI,GGPI,0.0,,,,llm,False,True,,GGPI,2022-06-24,PSNY,GGPI,0.0,,,,,,,,80000000.0,ok,name_search,0.0,80000000.0,0.0,other,0,False,2021-09-27,9.98,2.61,4.71,5.71,78.8,3.73,10.84,2022-06-23,11.23,3.6,2022-06-24,12.98,13.0,13.36,17400525.0,15.58,15.76,18.97,-1.07,-13.0,-15.14,-11.4,18.97,-23.06,0.0,1.0,False,other,2022,2022-24,True,False,True
1601548,"V2X, Inc.",VVX,2022-07-05,2022-07-05,0001104659-22-077110,"1.01,1.02,2.01,2.03,3.02,3.03,5.01,5.02,5.03,8.01,9.01",8744.0,8-K,VVX,NYSE,8744.0,Services-Facilities Support Management Services,"V2X, Inc.","Vectrus, Inc.; Exelis MSCO Inc.",2022-04-27,PREM14A,8,2022-06-15,2022-06-15,False,False,True,"Merger, dated as of March 7, 2022",,,0.0,,,,llm,False,True,,VVX,2022-07-08,VVX,VEC,2.0,True,2014-09-16,8744.0,SERVICES-FACILITIES SUPPORT MANAGEMENT SERVICES,"V2X, Inc.",2347973195.16,,11830000.0,ok,ticker_event,0.0,11830000.0,0.0,other,1,False,2022-04-27,37.31,-0.03,-0.43,2.71,1.1,-12.3,32.58,2022-07-07,32.84,0.8,2022-07-08,33.43,31.52,33.69,51894.0,1.8,-4.02,2.59,-7.55,-7.0,-7.49,-5.45,2.59,-9.87,0.0,3.0,False,defense,2022,2022-24,True,False,False
1850270,PROKIDNEY CORP.,PROK,2022-07-11,2022-07-15,0001193125-22-195148,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.06,8.01,9.01",2836.0,8-K,PROK,Nasdaq,2836.0,"Biological Products, (No Diagnostic Substances)",PROKIDNEY CORP.,Social Capital Suvretta Holdings Corp. III,2022-02-14,PREM14A,2,2022-07-12,2022-07-08,False,False,True,,DNAC,PROK,22829769.0,,,10.0,super8k,True,True,,PROK,2022-07-12,PROK,DNAC,1.0,True,2022-07-12,2836.0,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)",ProKidney Corp. Class A Ordinary Shares,361151494.88,,25640000.0,ok,first_aggs_bar,89.0,2810231.0,89.0,biotech_health,5,False,2022-02-14,9.83,0.25,0.2,0.51,0.1,1.52,10.0,2022-07-11,9.28,-7.2,2022-07-12,9.4,8.63,9.4,25614.0,1.29,-7.0,1.29,-5.71,-24.35,-18.53,21.23,21.23,-27.93,0.0,1.0,False,biotech,2022,2022-24,False,False,False
1828852,"Mondee Holdings, Inc.",MOND,2022-07-18,2022-07-20,0001104659-22-080993,"1.01,2.01,3.02,3.03,4.01,5.01,5.02,5.03,5.05,5.06,7.01,8.01,9.01",4700.0,8-K,,,4700.0,Transportation Services,"Mondee Holdings, Inc.",ITHAX Acquisition Corp.,2021-12-20,425,1,2022-07-15,2022-07-15,True,False,True,New Mondee,ITHX,MOND,23311532.0,,5.0,10.0,super8k,True,True,5.0,MOND,2022-07-19,MOND,ITHX,1.0,True,,,,MONDEE HLDGS INC A,,,24830000.0,ok,first_aggs_bar,93.9,1518468.0,93.9,fintech,0,True,2021-12-20,9.77,0.51,0.31,0.61,151.6,42.76,13.99,2022-07-18,10.13,-27.59,2022-07-19,11.05,9.185,11.69,340513.0,9.08,-9.33,15.4,-21.13,-24.78,-23.2,-16.58,15.4,-32.87,0.0,1.0,False,other,2022,2022-24,False,True,False
1839360,FaZe Holdings Inc.,,2022-07-19,2022-07-22,0001193125-22-200145,"1.01,2.01,3.02,3.03,5.01,5.02,5.03,5.05,5.06,7.01,9.01",7310.0,8-K,,,7990.0,Services-Miscellaneous Amusement & Recreation,FaZe Holdings Inc.,B. Riley Principal 150 Merger Corp.,2021-10-25,425,1,2022-07-15,2022-07-15,True,False,True,,BRPM,FAZE,15883395.0,,,10.0,llm,False,True,,FAZE,2022-07-20,FAZE,BRPM,0.0,True,2022-07-20,7990.0,SERVICES-MISCELLANEOUS AMUSEMENT & RECREATION,FaZe Holdings Inc. Common Stock,1042648344.82,,17770000.0,ok,first_aggs_bar,89.4,1886605.0,89.4,media_gaming,1,False,2021-10-25,9.74,20.07,14.89,61.6,3552.7,-9.43,10.135,2022-07-19,13.02,28.47,2022-07-20,13.02,9.88,13.15,1096607.0,0.0,-24.12,1.0,-22.66,-4.61,-6.45,-3.76,15.21,-31.49,0.0,1.0,False,other,2022,2022-24,True,False,True
