expiration,symbol,strike,right,ask_size,bid_size,ask_exchange,ask_condition,bid_exchange,ask,bid,bid_condition,timestamp,mid,spread,spread_pct,is_primary,exp_date,dte,moneyness,moneyness_label,atm_dist,entry_mid,entry_ask,max_mid,max_bid,raw_return_pct,realistic_return_pct,spread_cost_pct,time_to_max_min,time_to_max_bid_min,volume_during_window,avg_spread_pct_window,delta,theta,vega,rho,implied_vol,return_score,spread_score,volume_score,oi_score,composite_score,rank,trade_date,entry_time,side,net_pnl,news_type,tags,setup_type,underlying_price,hold_window,trade_idx
2025-05-09,NVDA,114.0,call,35,62,73,50,42,1.67,1.65,50,2025-05-06T12:11:14.853,1.66,0.020000000000000018,0.012048192771084348,True,2025-05-09,3,0.00902814657461494,ATM,1.019999999999996,1.66,1.67,2.1,2.05,0.26506024096385555,0.22754491017964065,0.0375153307842149,2.0,3.0,5425,0.009715349404550589,0.4154,-0.3381,4.0874,0.3914,0.5144,28.571428571428573,21.428571428571427,20.0,7.5,77.5,1,2025-05-06,2025-05-06 12:11:15,1,10897,,"news,[VPN],[US]",news,112.98,15,2686
2025-05-09,NVDA,115.0,call,29,52,60,50,42,1.26,1.25,50,2025-05-06T12:11:14.911,1.255,0.010000000000000009,0.00796812749003985,True,2025-05-09,3,0.01787927066737472,ATM,2.019999999999996,1.255,1.26,1.63,1.58,0.29880478087649404,0.253968253968254,0.044836526908240026,2.0,3.0,5095,0.01028169244832996,0.3436,-0.3139,3.8563,0.3248,0.507,34.285714285714285,17.857142857142858,17.142857142857142,7.5,76.78571428571428,2,2025-05-06,2025-05-06 12:11:15,1,10897,,"news,[VPN],[US]",news,112.98,15,2686
2025-05-09,NVDA,113.0,call,40,130,5,50,42,2.15,2.13,50,2025-05-06T12:11:14.996,2.1399999999999997,0.020000000000000018,0.009345794392523374,True,2025-05-09,3,0.0001770224818551604,ATM,0.01999999999999602,2.1399999999999997,2.15,2.65,2.6,0.23831775700934593,0.20930232558139544,0.02901543142795049,2.0,3.0,2986,0.008771105173816048,0.4889,-0.3541,4.18,0.4589,0.5257,22.857142857142854,25.0,14.285714285714286,7.5,69.64285714285714,3,2025-05-06,2025-05-06 12:11:15,1,10897,,"news,[VPN],[US]",news,112.98,15,2686
2025-05-09,NVDA,116.0,call,33,22,1,50,69,0.93,0.92,50,2025-05-06T12:11:14.933,0.925,0.010000000000000009,0.01081081081081082,True,2025-05-09,3,0.0267303947601345,OTM,3.019999999999996,0.925,0.93,1.22,1.19,0.3189189189189188,0.27956989247311814,0.03934902644580068,2.0,3.0,2700,0.013831386723519896,0.2759,-0.2808,3.5035,0.2615,0.5,40.0,10.714285714285714,11.428571428571427,7.5,69.64285714285714,4,2025-05-06,2025-05-06 12:11:15,1,10897,,"news,[VPN],[US]",news,112.98,15,2686
2025-05-09,NVDA,112.0,call,41,40,76,50,9,2.71,2.68,50,2025-05-06T12:11:14.998,2.6950000000000003,0.029999999999999805,0.01113172541743963,True,2025-05-09,3,-0.00867410161090462,ATM,0.980000000000004,2.6950000000000003,2.71,3.26,3.2,0.20964749536178087,0.18081180811808126,0.028835687243699615,2.0,3.0,1082,0.011333902730150305,0.5605,-0.3565,4.1333,0.5241,0.5339,17.142857142857142,14.285714285714285,8.571428571428571,7.5,47.5,5,2025-05-06,2025-05-06 12:11:15,1,10897,,"news,[VPN],[US]",news,112.98,15,2686
2025-05-09,NVDA,111.0,call,695,55,43,50,69,3.35,3.3,50,2025-05-06T12:11:14.968,3.325,0.050000000000000266,0.015037593984962485,True,2025-05-09,3,-0.0175252257036644,ATM,1.980000000000004,3.325,3.35,3.95,3.85,0.18796992481203006,0.14925373134328357,0.038716193468746496,2.0,3.0,388,0.018544161666882664,0.6282,-0.3501,3.9638,0.5847,0.5453,11.428571428571427,3.571428571428571,5.7142857142857135,7.5,28.21428571428571,6,2025-05-06,2025-05-06 12:11:15,1,10897,,"news,[VPN],[US]",news,112.98,15,2686
2025-05-09,NVDA,110.0,call,116,670,65,50,43,4.05,3.95,50,2025-05-06T12:11:14.983,4.0,0.09999999999999964,0.02499999999999991,True,2025-05-09,3,-0.02637634979642418,ITM,2.980000000000004,4.0,4.05,4.67,4.6,0.16749999999999998,0.13580246913580243,0.03169753086419755,2.0,3.0,189,0.014735575369272204,0.6928,-0.3278,3.6831,0.6421,0.5472,5.7142857142857135,7.142857142857142,2.8571428571428568,7.5,23.21428571428571,7,2025-05-06,2025-05-06 12:11:15,1,10897,,"news,[VPN],[US]",news,112.98,15,2686
2025-05-09,NVDA,114.0,call,35,62,73,50,42,1.67,1.65,50,2025-05-06T12:11:14.853,1.66,0.020000000000000018,0.012048192771084348,True,2025-05-09,3,0.00902814657461494,ATM,1.019999999999996,1.66,1.67,2.1,2.05,0.26506024096385555,0.22754491017964065,0.0375153307842149,2.0,3.0,7106,0.009077128984576724,0.4154,-0.3381,4.0874,0.3914,0.5144,28.571428571428573,17.857142857142858,20.0,7.5,73.92857142857143,1,2025-05-06,2025-05-06 12:11:15,1,10897,,"news,[VPN],[US]",news,112.98,30,2686
2025-05-09,NVDA,115.0,call,29,52,60,50,42,1.26,1.25,50,2025-05-06T12:11:14.911,1.255,0.010000000000000009,0.00796812749003985,True,2025-05-09,3,0.01787927066737472,ATM,2.019999999999996,1.255,1.26,1.63,1.58,0.29880478087649404,0.253968253968254,0.044836526908240026,2.0,3.0,6426,0.011134279036476501,0.3436,-0.3139,3.8563,0.3248,0.507,34.285714285714285,14.285714285714285,17.142857142857142,7.5,73.21428571428571,2,2025-05-06,2025-05-06 12:11:15,1,10897,,"news,[VPN],[US]",news,112.98,30,2686
2025-05-09,NVDA,113.0,call,40,130,5,50,42,2.15,2.13,50,2025-05-06T12:11:14.996,2.1399999999999997,0.020000000000000018,0.009345794392523374,True,2025-05-09,3,0.0001770224818551604,ATM,0.01999999999999602,2.1399999999999997,2.15,2.65,2.6,0.23831775700934593,0.20930232558139544,0.02901543142795049,2.0,3.0,3960,0.007987568240727308,0.4889,-0.3541,4.18,0.4589,0.5257,22.857142857142854,25.0,14.285714285714286,7.5,69.64285714285714,3,2025-05-06,2025-05-06 12:11:15,1,10897,,"news,[VPN],[US]",news,112.98,30,2686
2025-05-09,NVDA,116.0,call,33,22,1,50,69,0.93,0.92,50,2025-05-06T12:11:14.933,0.925,0.010000000000000009,0.01081081081081082,True,2025-05-09,3,0.0267303947601345,OTM,3.019999999999996,0.925,0.93,1.22,1.19,0.3189189189189188,0.27956989247311814,0.03934902644580068,2.0,3.0,3059,0.015264079026511052,0.2759,-0.2808,3.5035,0.2615,0.5,40.0,7.142857142857142,11.428571428571427,7.5,66.07142857142857,4,2025-05-06,2025-05-06 12:11:15,1,10897,,"news,[VPN],[US]",news,112.98,30,2686
2025-05-09,NVDA,112.0,call,41,40,76,50,9,2.71,2.68,50,2025-05-06T12:11:14.998,2.6950000000000003,0.029999999999999805,0.01113172541743963,True,2025-05-09,3,-0.00867410161090462,ATM,0.980000000000004,2.6950000000000003,2.71,3.26,3.2,0.20964749536178087,0.18081180811808126,0.028835687243699615,2.0,3.0,1382,0.008906154460208938,0.5605,-0.3565,4.1333,0.5241,0.5339,17.142857142857142,21.428571428571427,8.571428571428571,7.5,54.64285714285714,5,2025-05-06,2025-05-06 12:11:15,1,10897,,"news,[VPN],[US]",news,112.98,30,2686
